Source	Sink	Source_Followings	Source_Followers	Sink_Followers
1483094	3766795	3102	146	1
2250525	943221	35	8	1
4567264	528869	454	47	1
1047243	2375105	3	2	4
2976362	1873491	65	18	2
425582	295601	135	56	1
3839676	4339601	416	87	1
1000106	2681504	2606	962	9
4002512	2728143	33	18	1
3480840	4231468	303	72	1
1906456	1315922	65	18	1
4110535	1980722	7309	395	1
4825760	3860585	1977	111	1
3941959	696802	12	2	1
2689916	3178938	172	21	1
1801341	692464	83	83	1
2911269	48100	20605	740	3
1757895	4310147	539	84	10
1027486	2313986	381	779	1
4861216	631052	153	17	3
697840	2051703	416	111	8
1041449	4766267	3643	329	1
1967150	4181043	142	8	84
3424598	3821821	339	30	1
3462829	923679	93	1	13
4411622	3919734	2	248	1
82918	1043156	3784	88	1
4032817	1032057	29	10	1
2981497	4021270	457	23	3
127479	1671976	327	94	1
3736141	4313577	0	1	1
4116596	260073	0	1	1
33580	3179393	15	5	2
2962429	4323988	150	56	2
2095492	4566498	183	15	1
2214980	283143	116	7	1
1857619	1777443	76	30	1
2356920	3185915	134	27	1
1550672	1853418	2326	18	30
1325245	1674158	5101	144	2
1179983	1388270	178	122	1
1487825	1441864	216	6	1
837522	1880005	131	105	44
3224682	253734	203	46	1
3752743	1644054	428	22	1
3934337	2108634	443	180	1
1312011	1494070	229	19	3
3457745	2071342	1862	215	1
3137263	3358109	273	46	7
2418420	3482299	79	36	1
3442706	1698800	199	137	27
4433918	3808883	1619	51	23
1201672	764623	16	1	2
2368809	4293013	445	273	1
2120140	4264426	6303	452	2
2637625	3792236	112	101	1
2229021	2156813	0	2	4
1779321	3109094	105	24	2
918287	2780737	19	4	1
979811	557040	27	33	1
2562720	4237590	3638	52	1
1567691	1621178	0	2	1
3672710	3224246	31	9	1
1557983	1912878	342	72	1
1386493	359842	1394	108	1
1909746	2947587	265	158	1
3750964	4830929	27	93	1
3337818	1302452	59	20	2
3978531	3370036	113	15	1
2399823	4575439	182	42	1
3034765	643963	142	42	1
4278775	2619508	830	24	1
3525386	1304064	295	13	3
844625	4806158	246	119	1
3186601	211500	142	29	1
1709669	2336886	816	45	1
4460268	3923452	129	26	2
3036965	2697045	15	2	1
3793818	2286742	3	8	6
555531	1210753	54	6	2
2270025	2155630	24	38	1
916936	321801	456	57	1
1197715	3912201	177	19	1
2639912	2639720	19	5	1
3474622	2256976	132	54	1
4807996	891055	1794	87	1
3426039	3449993	0	2	1
4676599	2270567	530	109	8
2668669	3726630	178	31	1
4846840	3645001	559	69	1
1683677	4307104	25	2	2
3605448	2598100	2020	200	1
2130979	3005809	4715	450	2
1254655	2373200	81	39	2
117471	2441668	836	84	1
1194159	4452390	942	53	1
3509422	4815694	1342	254	3
1112033	214678	29	90	1
528615	19306	127	19	4
3791201	2098075	67	11	1
3491292	2399348	404	69	4
1997038	3280217	149	2	1
2821180	1293872	29	91	1
1881692	3276663	50	27	1
1228327	4601008	82	27	1
510605	657556	142	40	1
3657859	1446337	90	8	1
861712	1397608	321	62	1
3977141	4163632	1308	446	1
433761	4432372	105	12	1
1147385	1774172	5	5	1
1392958	512681	239	91	1
4794487	3171034	66	8	2
4865126	4501931	75	5	1
1003245	4381800	38	21	1
1492666	1921995	224	25	1
2093169	1130882	79	10	2
4423917	1509964	0	4	1
2733558	68628	116	18	1
3005188	835217	318	10	11
3702684	3329047	78	23	1
668438	1370241	28	3	1
4656879	107797	15	1	2
4685039	2594992	44	7	1
842398	2612233	2278	114	22
1220715	4562892	0	1	1
4686654	925421	195	284	2
1164290	1401101	94	15	1
3500846	2476588	5084	209	1
774221	487534	1860	335	2
3294532	3898651	85	7	18
2173241	3597484	428	666	2
4471842	1798016	391	258	3
275700	4730278	269	14	1
3132611	211048	0	10	1
641191	4441941	149	68	19
1078559	4210244	125	42	1
86449	3139459	137	25	2
470424	3718705	313	16	2
4286410	472101	586	221	1
4632996	1854841	290	53	4
2295177	1462444	153	51	1
2815212	649239	94	14	30
332150	2389266	29	1	6
1933514	4060469	10	10	1
1917864	4233819	1445	228	1
2095783	4207908	12	13	22
4331537	2254679	275	44	10
4445693	678835	69	8	2
3249379	2199767	522	24	3
3371092	4111717	18	5	2
496210	1014037	18	6	1
2572273	3478847	1585	237	2
1777859	1628533	249	40	10
939655	1195776	27	6	1
4770627	4799284	225	45	35
3208904	4747411	16	3	1
541670	1003325	51	34	1
3739473	526657	13225	447	1
4726310	1606406	5	2	1
2173818	2205883	380	57	1
957197	4371728	37110	614	1
4553033	3814336	1501	128	1
744633	2965616	280	24	4
396561	4636983	249	350	8
776874	2586278	197	17	4
255306	2873383	105	21	44
2661113	1897869	416	39	1
3829364	2137123	66	3	4
3981429	2138458	1909	208	1
4805020	1654414	276	41	1
2203668	4366815	103	8	1
4167066	3079460	48	2	1
1924697	1489189	401	20	1
88036	2877816	111	9	1
1694041	406782	298	68	6
244444	3775071	1388	39	1
1442048	290787	387	38	3
4427914	1358554	176	24	1
4396708	3768730	937	118	4
3946803	4169324	4	5	1
4166126	1060788	86	82	2
1684368	2877718	127	54	1
4195988	1458510	580	50	1
3580162	1842762	53	29	2
2202786	1746823	940	86	1
1423591	4159148	158	8	1
2493090	2743155	1011	61	1
625391	3330438	556	44	11
1115799	3304810	1513	93	1
847623	895103	139	62	1
479500	4443090	40	39	2
4570376	4590663	123	12	1
2552022	2332973	477	92	1
4222593	2890561	307	41	1
4722228	345537	23	24	2
4104970	661249	189	13	2
4730593	2989505	60	8	3
3315043	47910	126	42	3
2895447	4051995	102	4	1
3845119	1155097	28611	450	1
3018264	2087699	687	77	2
4471842	475508	391	258	2
1897340	758649	134	11	1
843251	418712	62	5	1
3275032	975250	405	72	1
3019972	2096880	685	167	1
3320445	723123	223	67	4
22919	3355139	1073	28	3
2736770	763675	1045	55	2
4145037	2935770	19	1	1
2098251	2170632	122	19	1
581314	2573004	690	58	1
3078053	3066474	21	4	6
2590390	2541408	25	24	4
4793834	2709646	334	45	1
3091470	2686570	76	5	1
1706967	416232	49	25	1
1939867	1360626	180	9	1
207140	1461533	73	22	1
2000396	4670681	24	2	1
3746363	1097400	427	36	13
92352	871521	20575	1137	6
260332	665222	1	12	1
2183328	3009087	65	43	1
2036551	945822	0	1	3
3994751	2454603	18	4	1
3023064	3044771	424	78	1
111846	3368668	69	11	1
2202905	2178763	201	42	1
1566373	4173769	91	35	1
617442	675035	553	33	1
397393	897287	0	8	1
2042595	1920329	267	38	1
4676944	2790612	1312	35	1
837553	4121936	61663	1249	2
1375965	1107384	449	297	1
1291388	4212235	86	44	4
2196829	3047877	49	13	4
41659	4063041	800	75	1
3784462	255400	109	28	1
1493489	3022873	17511	523	2
2147505	2286062	126	44	12
2599413	3483341	35	2	1
2015060	3815906	664	77	1
1744892	782121	34	19	1
3926071	1672809	63	63	1
3140307	92611	92	11	1
2286612	2088394	72	26	100
638043	1636020	116	233	1
1137419	374847	308	67	2
2349849	4441600	257	61	1
1159038	4519725	254	7	3
882198	4424722	377	18	1
3069434	3002698	2	1	1
3302125	1981589	178	14	3
3401387	3909698	174	97	1
2429878	1526461	185	21	1
4253432	2910853	553	120	1
286448	1720273	89	6	1
2433535	1815061	38	1	2
3111698	1836360	20	4	2
3428892	1393291	101	227	1
2646822	2292892	109	10	1
3577692	3214986	75	73	1
1541364	4702324	1254	148	1
3807145	3092429	12	6	6
3119548	4746081	114	82	2
1194896	1150438	25	14	1
2389168	3296523	41	6	1
1153598	3689515	123	5	1
941622	2823615	313	123	1
3369681	1803806	128	53	1
1518486	4808350	12	3	1
3337206	3475921	3	6	1
4656884	3804155	151	24	1
4796054	1836567	2	19	23
2295805	3139392	650	78	1
3373149	893059	425	1309	2
3449911	4218348	102	586	5
1873375	1242847	202	66	2
3937455	1748278	175	40	2
1196980	4040215	536	14	1
1723494	3462129	162	13	1
4609928	4109313	167	56	1
3615528	1187657	265	23	2
3582815	3646076	155	89	1
1609659	1062701	29763	523	3
2602200	4780745	245	48	2
3289742	437194	576	143	1
1063578	2830813	222	11	1
2946301	4859987	106	20	1
4414533	516699	609	10	1
466022	1313604	68	11	4
2745294	705177	797	64	1
746701	2676333	67	39	1
2123291	361061	97	1	1
3802860	2473470	395	58	2
3390742	4692919	240	47	1
4596817	4479370	1877	158	702
1233580	4627004	362	48	1
470424	748631	313	16	1
657045	3711883	248	40	1
2940706	462618	843	31	4
2781817	2842012	24611	704	1
4809054	3546605	68	6	1
4212807	2123690	162	73	2
3782931	2081510	2545	138	1
1821227	1233017	459	43	1
4275198	3708483	28	4	1
819214	69788	44	21	1
3950811	3427108	171	13	7
1455058	4105080	3854	129	1
1493034	1317269	1185	217	1
4319619	701509	50	3	1
1325133	3131337	96	561	2
86449	3495460	137	25	1
4840211	496758	1999	145	1
4411704	115414	387	65	2
1478080	134194	7007	591	84
2270858	2337270	206	10	2
4646631	1818986	151	31	1
2045898	3294089	529	87	1
1678122	3261191	14	2	1
505797	1051675	789	28	1
3887538	2565320	25	6	19
2190283	3324261	0	12	7
3831027	2686538	249	112	1
2833243	2419637	293	56	1
2980665	1700973	25	23	33
3707352	3862257	5110	144	71
2110156	1614243	413	51	2
2625086	3306770	347	18	2
3187565	2031692	4163	97	1
3725182	748602	57	45	1
3540235	1654835	0	10	1
2254873	1613281	0	2	1
2387118	3812441	55	85	1
3974423	2754602	60	13	1
65919	1416877	2	4	1
2860860	3059314	2607	204	1
3175189	4662946	33	3	1
1065567	3986440	114	38	1
3503811	2965109	266	48	5
3435085	4370016	661	220	1
2320672	1461833	406	25	1
1448332	2297504	127	299	1
1789038	2835310	121	11	2
3378229	1856286	74	5	1
2431202	1210361	23	25	1
4025852	739101	47	6	4
427805	4472333	160557	481	1
1261595	533634	558	37	1
1011313	1226849	251	228	1
495630	4243571	34	4	2
2129348	2271844	150	10	1
2537275	2509492	9	28	1
978624	4861369	0	2	16
4506423	1023866	1459	101	1
1148590	4030837	161	37	1
3708361	4324135	88	6	1
82749	3892193	45	17	1
2358600	3926200	21	5	2
2417949	4680019	1741	304	1
4651549	1903311	22	8	4
4478691	2221011	483	4	1
2883311	3666169	1	1	1
882686	4189381	84	8	2
1344871	985675	25	6	1
2774766	4354853	4	7	1
963272	4739685	11	2	9
3214278	1809711	144	18	1
1633782	2857556	89	41	7
3178891	1716778	102	10	1
3761507	391121	371	137	1
1276957	4803136	155	58	1
4840009	660247	10	2	4
2001034	3163439	1715	28	25
400923	3637411	155	92	6
2858416	4503898	873	100	1
2066742	4864547	373	15	19
1736217	1147964	573	84	4
732335	4405952	120	65	1
3856348	2031221	740	86	1
15681	3309248	143	9	7
3853609	425964	6895	504	2
1824031	3512662	222	52	1
569273	4854048	210	32	1
4331726	3780928	1174	12	1
4014551	111876	21	247	1
331433	4663177	65	46	4
3063070	1923822	119	29	2
4253538	2088391	1531	1355	1
2353833	794631	9	28	1
2747503	2580826	72	55	1
180302	3212072	1995	25	1
3897604	3309864	118	6	1
2149650	2478169	217	24	1
268451	1476371	290	41	2
1595677	105656	32	10	1
389385	2889888	76	2	1
3012245	1599142	54	3	7
1385163	3240966	114	25	9
4090769	3879930	467	78	2
2422387	3810194	32	12	1
4334765	1297551	117	109	1
3596405	3348014	72	10	2
3021639	4254554	1473	81	1
852898	979626	1095	121	1
920030	2660596	1	1	1
2948015	159712	26	3	1
2108750	819815	191	48	1
2310913	3463102	507	50	3
1405861	2180207	119	43	1
2448456	2750378	94	14	1
2995031	76574	68	8	3
166004	1287153	886	27	3
1868397	4617488	614	88	1
272660	2725956	306	28	1
1509455	3236651	76	10	9
2554295	1710512	0	1	1
4001896	1745813	264	23	4
1616492	2741942	5891	310	1
761899	699054	33	4	5
4509850	1429252	49	10	2
3371703	3456297	7	36	2
1591206	2434745	31	4	3
2349849	4439002	257	61	1
4565869	2013855	422	49	1
22758	2009906	0	4	1
4563514	256336	38	1	1
1645590	1325958	45	7	4
1414957	286341	65	21	1
1325245	1629990	5101	144	1
116271	4819215	52	18	20
3269256	3023555	17	5	2
1641404	1840581	864	119	1
4487611	641021	67	344	1
433761	1640355	105	12	1
1916386	3621875	0	12	1
3471267	1271913	679	60	2
2675471	318286	4	1	1
1370617	4735821	269	12	1
2581751	2849788	93	9	35
3457275	1455645	132	76	1
2236309	3926467	913	18	1
2455516	4595242	148	17	1
4733852	2574977	64	21	1
4016675	922654	5	76	12
2762372	1629750	6087	809	1
2272204	1695224	143	34	1
4052496	4302872	4220	107	1
458350	3478082	1386	241	5
2486610	2415378	48	317	2
321664	3236633	65	3	1
2049447	2955791	113	15	2
3949507	3478085	1875	121	1
2808839	1832644	60	44	1
398919	116607	35	14	6
3957027	1346605	237	811	1
3289311	1588636	2039	107	2
3147113	3358995	36	11	3
1373960	3871662	180	34	3
3413989	3429579	19	1	1
497748	1764867	407	176	1
3100041	1612518	128	46	1
2109216	1955820	4710	382	1
115125	2086234	851	48	2
3208841	2955550	55	8	1
184434	1061514	69	4	64
207301	3531078	54	15	3
1226651	152421	17	6	1
1459082	2204439	212	91	3
2856484	1348462	200	48	61
3946090	2362334	360	65	1
4744009	2805300	655	7	39
3199919	4038047	16	1	1
4750424	3750077	2462	36	1
2521113	2808838	983	67	2
1389456	692207	8	1	1
1635215	4673149	8251	209	106
1830590	98645	159	13	1
405510	2807919	50	2	1
1781256	4023997	42	11	3
1803131	3576894	130	16	1
1057064	4746492	441	26	1
495470	2641071	52	8	2
4378784	4789602	298	82	2
4508264	3245438	22	6	3
127913	4444320	562	15	1
2249386	3286752	68	26	1
396561	2632229	249	350	1
1298431	2867334	34	14	1
2022058	1282042	84	9	1
1331265	3441755	395	59	1
2283618	3996156	34	14	1
3842148	4548567	11428	715	7
1905459	2525472	26	5	1
553568	2650144	266	209	1
893907	3599235	517	81	1
271967	2477108	6	87	1
4070085	2146108	330	107	24
4358855	3252006	2473	36	1
3739473	326620	13225	447	2
1889641	2125853	1379	33	1
4169816	4056895	34	4	1
3223343	836505	157	23	1
1308199	1085788	47	1000	2
1187669	494020	512	158	5
385886	3580615	73	10	1
2949409	4583288	2183	174	167
3749479	1924990	550	162	2
3968287	3674814	127	20	3
586691	2383864	146	23	24
1500564	2819860	141	19	4
3587846	2786699	499	134	1
4695711	3641259	179	37	2
3008648	4231397	277	95	2
1774073	1794894	544	231	1
3091046	3295054	53	9	1
2945051	2338019	56	23	1
2981537	1646694	118719	1230	1
1769708	3187494	213	41	3
1430307	3834593	11	2	1
3741826	2412932	13	3	2
745507	1920597	0	1	3
3015056	4139875	39	2	1
1196769	2281322	42	3	1
2147349	2853767	180	25	2
4496464	4692204	191	104	3
2094920	2400210	0	12	1
545109	2121546	142	30	1
4735323	1212442	112	52	2
737165	1280224	10	7	2
1291960	1385315	2349	123	1
609071	1053570	316	47	1
2905030	4463941	413	21	1
3134537	147310	112	20	1
1967515	3833673	28	1	1
771635	4174941	53	4	2
846852	3488106	110	32	1
2725640	166923	34	3	2
2581544	3367670	232	40	1
1902575	4704299	1467	82	1
2948424	3712597	11	11	1
1767985	216134	119	18	1
47928	4039726	3812	120	104
771985	484677	1296	98	1
3300452	3610403	1990	113	1
4126505	2019949	1913	112	1
420675	254941	92	5	2
2439328	522823	233	29	2
1461854	972734	1399	171	1
4372844	145375	8	8	5
4543744	519528	16	206	1
50479	614042	160	126	4
4826295	1884301	126	39	1
10065	3122293	63	27	1
3356208	214779	119	11	1
287627	1492469	149	18	5
1938367	1690286	329	17	1
1303992	1898523	299	29	2
2358233	3361425	663	46	7
1784246	1585044	89	44	1
4065172	1373068	266	61	1
2637259	3053923	3590	151	1
4691537	4169885	145	108	1
591176	2570098	298	704	2
3577056	609140	130	13	1
4318843	3207064	5	1	1
4156138	3784197	0	12	1
3717599	3607978	88	32	25
3349661	2314755	935	166	7
2785093	4209366	60	13	2
4762830	3978061	2350	957	5
50129	311818	34	134	1
2607298	3766370	116	108	2
2250525	3528685	35	8	1
4088169	902797	1345	142	5
2259030	1340797	120	14	3
3148680	2248155	82	16	1
1159321	4737706	30	4	1
3405059	3474357	9602	261	1
1338714	1203003	1941	222	23
110570	4519995	889	67	1
2280871	1024006	154	11	1
1734057	1973368	68	24	1
318045	1801398	756	106	4
2281658	4058697	941	38	1
4524886	3218629	103	167	8
2623212	3145622	27	11	1
1039412	995953	359	56	1
3841810	3887081	114	33	66
138939	1711017	139	14	1
605026	561252	21	22	2
4173523	1251955	169	21	1
821146	2051239	439	70	2
1229989	915420	48	2	2
2701304	3547508	89	19	6
857201	1522955	351	28	9
2270468	4632820	115	27	2
3411803	2384864	1021	157	1
3946069	2490646	75	15	1
172558	2513721	92	20	1
3888793	3014966	113	34	1
3061859	3954197	68	11	4
1881279	1792651	191	41	1
1466720	2214159	152	6	2
4312020	2584197	11	39	1
1127544	4703535	128	65	1
287175	2187584	7	19	2
1708220	4189999	160	14	1
325545	2977755	21	3	65
1277127	2199844	0	3	2
4637070	4546513	32	48	1
931276	483335	279	48	1
4287509	2400607	33	3	1
763605	4699092	30	11	1
2979435	4226169	76	8	1
2281149	4104001	28082	282	3
4220002	3923092	118	22	3
2875462	3099676	333	82	1
2023009	2011554	94	15	1
582319	1018529	31	20	1
2195995	1905396	158	47	1
1870204	4777881	486	62	13
1147179	2481023	160	71	1
2787187	2040659	117	48	1
1459199	3182270	39	8	1
1868397	4071347	614	88	1
2727301	2828769	21	6	3
3601266	589571	415	15	3
978624	3157441	0	2	1
859585	3859814	879	33	2
3475096	4811074	509	50	1
3398118	3191823	1464	49	70
2645643	2988605	399	51	1
1179164	1339634	134	5	1
3658954	3965739	1118	124	1
2000788	2642964	248	29	14
2338088	982932	188	56	1
3841835	537242	79	17	1
815517	3703975	4320	311	1
181238	3814964	1371	115	2
807384	4227835	0	484	3
1673877	4326879	526	160	1
2492020	3774275	56	370	11
581111	2825188	16	5	3
2597909	3218120	1525	251	1
4517979	1679205	2053	103	1
3837347	1091187	2759	169	1
2737722	1598594	1	5	1
2304515	2245677	923	27	1
451621	3097744	381	20	1
1464158	375152	363	75	1
3429275	126300	11	1	2
1006418	1485678	1327	55	2
3237745	3789605	154	210	1
1855859	3080398	525	75	1
960388	583702	1	1	1
3857505	4614848	139	20	1
1169783	4466792	312	238	10
3505280	3158700	313	80	2
1025098	2482345	212	1130	3
646587	2620463	5817	122	1
1122669	2160863	802	134	1
2997549	88855	66	46	1
2711439	1890673	38	80	7
4309630	4695834	474	105	3
1670862	2322657	245	75	1
3562014	1686303	188	125	1
480201	4324688	963	70	4
708290	744733	5973	317	1
4580859	4291440	226	85	1
579613	3763337	150	23	1
921286	1136117	210	32	49
460550	283765	110	6	2
172361	259094	493	82	71
497713	4815696	109	17	1
2998026	1436657	24181	912	1
2272272	2906294	0	4	1
4497461	389139	92	22	1
3997897	2998643	300	7	1
1216107	1556147	146	12	1
229999	910461	22	2	1
2152069	543285	234	57	1
974094	537748	135	39	1
3276532	3777163	411	26	3
224163	1640544	543	67	3
2229021	2213527	0	2	1
176858	296801	156	15	3
4389781	1217451	164	32	4
1058350	3185840	162	27	3
3985741	1021683	41	3	1
1240749	3369670	0	2	2
2311311	2924491	101	10	1
2101215	2268968	1545	128	1
4288024	580445	62	31	1
1863442	1674457	1	13	5
4187354	1846993	2626	61	3
4417335	4423887	180	15	1
4504183	4005276	45	14	3
370764	3974036	101	16	3
1656617	4135353	54	18	29
3251318	1335087	134	25	4
3426941	822437	550	73	2
573281	156025	1988	139	1
4850321	943765	986	113	1
4130358	395011	845	47	9
4604311	2037006	7470	29	1
3846758	301293	789	192	1
1275916	898143	1661	582	4
414562	643786	32	123	1
2012584	432404	95	7	1
484250	3780626	41	2	1
213018	2746953	397	284	1
1992385	3723056	397	184	1
2222049	2934442	270	68	1
2915820	3964700	1809	473	1
3821621	698460	86	3	1
1800238	2100785	24	12	3
3538667	4037640	2249	66	1
2636315	1124870	252	46	3
3793936	3426025	2340	258	1
1567026	1888243	143	14	5
3334230	3941184	407	91	1
2395706	2700287	0	1	1
1251710	364691	157	46	1
3519021	2897731	95	21	54
4646024	364046	2	1	4
1024144	1395469	74	365	4
4558816	1109483	672	65	1
4209215	4169461	236	212	7
4645865	444530	13	71	1
3119548	615485	114	82	70
1060010	3550797	325	31	1
1313589	3978184	483	31	12
970691	3901637	660	64	1
2498565	3980952	230	81	4
2577066	2886063	116	62	5
3315601	2113521	85	24	1
3142714	2417649	1434	35	1
1833344	175106	66	31	1
3122241	964538	245	6	1
4608517	3108245	108	26	20
902000	4562672	693	246	2
4627221	1693348	65	19	1
866888	3889928	2047	387	4
708465	685463	271	84	9
2895447	4445135	102	4	1
1976367	1754129	118	41	1
2341566	627583	372	21	1
4222854	1024163	1948	205	4
2799101	1377517	525	154	1
41659	377484	800	75	1
2123373	21736	941	77	1
199956	2086841	27	6	1
4640946	2515295	70	19	1
4497122	2091979	52	4	3
181905	3850851	238	18	1
1964454	1601929	2	4	1
2762140	2084756	693	248	1
3970139	2585429	103	6	1
2493935	4506639	303	32	1
4620998	1135485	48	3	1
1935150	3377727	180	70	1
2514761	1956658	2367	197	1
1079363	3758747	584	75	3
341804	2780109	0	11	1
1604753	3612036	3238	78	1
4327096	3356788	2942	234	3
1641291	3489886	235	20	1
1864675	3771274	472	45	7
2824112	2045087	10	8	1
4523384	4410788	0	1	1
2019864	922587	39	9	7
1617409	647185	79	8	3
4230834	2897862	46	19	1
225865	2081559	21	3	1
1447717	372939	46	1	1
755941	2424492	9	47	10
4051394	442422	428	69	2
949099	4102297	16	16	1
4576296	2481089	532	19	1
2204661	521461	50	34	5
3595335	2473069	42	33	1
2024200	2899715	235	111	1
1686099	2914853	279	53	1
11813	3457965	52	17	13
3428892	1010934	101	227	7
4801594	3250450	92	15	1
2552022	4222760	477	92	2
418588	4794875	567	64	1
685695	4035130	190	20	4
1859320	99688	349	164	2
1982068	4252994	1016	279	1
2836982	835331	202	24	2
2323776	819138	24	23	1
4777460	1389609	17	7	6
3808061	3498197	1764	293	14
1626252	4201358	297	16	13
471609	3296184	327	45	2
2906327	4045666	322	61	1
1378207	4291819	57	10	1
748911	4588087	685	432	27
3126850	3275937	133	177	3
1702913	2064929	126	10	1
3826651	1968105	339	106	1
283687	1800893	0	2	1
4272102	183963	104173	1607	1
2920290	3707647	46	32	3
3837805	4008777	146	72	1
874376	4852370	515	109	2
1994117	1471754	316	427	1
1164684	1614258	56	10	1
3804069	2695173	145	31	1
1682380	1864112	5	10	2
2375339	4479584	29	39	2
1859013	4686417	267	142	1
231902	2033207	44	10	1
2305948	1371545	557	53	2
3480840	2703013	303	72	1
2416014	4165987	47	10	4
2444382	1260757	25	2	1
4426843	2110143	146	39	1
1696464	2079853	57	4	4
3657968	523741	4206	22	1
3679264	4436297	44	1	1
1161115	1084325	125	2	2
3519730	362137	22	6	1
309267	2447233	22	19	1
255306	258932	105	21	1
2190840	4424406	73	8	3
2670064	4603114	743	30	1
2225105	1955277	213	17	2
3205432	396928	203	21	7
3291287	1155875	858	64	2
4479581	3757982	19544	601	1
26760	4105467	2098	179	1
4772035	4663196	272	30	6
4053059	2829101	829	74	2
993739	2203256	0	1	2
2856484	3701415	200	48	1
1874034	247032	97	10	1
3109249	3744987	69	27	5
2323174	2980169	212	6	1
3318434	2820911	1993	55	2
59609	901878	98	2	1
4279508	1773932	80	33	2
864013	3511724	66	34	1
4789408	162293	0	1	1
929480	4080051	1867	57	1
1363893	255766	4	4	5
2420500	2473393	14	5	3
1890272	3777945	151	23	1
3889543	4689978	2151	136	1
4602575	3109443	294	8	1
3102854	3870052	29	6	7
512378	3439935	44	3	3
3370656	1139682	818	74	1
599760	4371406	698	135	1
3636844	3109530	41	1	1
56142	4828058	56	17	2
2878621	364685	2009	194	1
1308993	724731	28	6	4
3629607	2956103	18	1	1
3193894	792826	248	28	1
4632823	2007550	0	2	3
4385854	910527	96	87	1
4394592	4642361	249	33	1
1016223	2883593	1948	1	1
291439	1518910	0	1	1
3896145	2543618	1106	84	1
660008	2106923	2002	139	73
868022	3342593	0	271	1
1131491	255490	174	28	2
3168954	1600006	325	17	5
599167	636936	393	18	1
4299641	856218	526	43	1
182123	1023659	216	17	6
3726219	2838491	128	13	1
3687184	819200	168	8	1
2767849	2512668	727	372	1
3682961	1719135	104	37	1
3048526	3353537	94	20	1
3208244	2708860	1960	72	1
2314405	4562736	13	3	1
253556	4395034	134	22	2
2562720	4666994	3638	52	6
4200115	1213501	27	6	6
3896090	2693165	31	12	8
568276	1783445	1028	58	17
509714	1542816	230	222	7
3393945	1171824	167	13	1
3699466	3884317	222	37	1
3080820	3706564	919	178	13
2973100	962803	114	54	1
3776823	1479638	669	64	1
4218823	2288839	582	503	4
666439	399863	125	33	1
610823	4270734	188	5	1
4637519	3461127	92	69	1
4532707	131966	954	212	1
1087655	3936648	3035	447	1
1792987	2058225	3865	97	2
2311311	3409161	101	10	25
1694041	2638989	298	68	1
1205756	4626218	387	29	7
3271484	4628906	34093	1505	21
4462656	4690523	616	115	2
93533	4721861	308	63	1
1724500	3232465	74	104	1
3992454	29533	41	8	1
3050070	3467865	957	226	1
2602990	553594	248	33	1
2755750	1960124	792	57	2
4428466	2967780	384	18	4
1950368	4047084	72	44	1
4507417	584796	95	35	5
71779	58647	1402	172	1
3930954	1725413	20	14	2
11193	1439676	204	14	2
4154834	365398	45	33	5
1960841	3904242	217	21	1
2207174	2375303	37	10	2
2015545	127529	57	43	1
4352121	2945184	25	99	3
4858131	1198126	1081	43	3
4299104	1447367	50	13	1
813916	3980643	31	17	2
1420087	546262	1779	204	1
880329	4203165	175	46	1
1899189	2484651	41	50	2
3362873	4701642	0	1	1
4055608	1626468	1934	126	1
461343	1968802	614	40	1
3420389	4217535	188	46	1
1417019	4226557	108	12	87
3224248	1074967	1132	278	18
2859844	43248	1045	43	1
4473438	1075021	194	35	14
4477971	2333224	540	31	1
2572875	1708334	445	20	1
2924135	2686369	11	6	1
2892255	59106	200	23	1
4117293	3618337	32	39	1
1275627	1968018	66	5	3
1803208	3395859	904	101	1
4336105	1220013	12	3	2
2089600	87027	60	20	1
4091457	1511503	100	5	1
2727581	1567955	7392	756	2
4035838	2899904	2622	304	2
3154553	3578742	538	25	1
64357	635680	6327	309	1
3691371	1647802	114	16	1
325701	857432	78	20	1
1443903	4783769	49	17	8
4099597	4322085	51	8	1
3867363	3095082	34	1	1
94742	3096654	1524	264	1
3216179	136426	100	4	2
2892242	492439	21	3	1
1752793	1721315	66	26	5
300239	2571286	558	252	35
2066742	4565862	373	15	1
80926	2911275	969	134	106
2688310	4057418	2	2	1
1941093	4014777	727	166	2
1541866	353581	16481	542	1
2285664	4361669	48	10	2
1311817	4016141	665	172	1
1315803	1018772	32	12	2
3888782	4447724	84	7	5
1341441	3528930	88	53	4
2687161	3667059	209	44	1
4302572	3710892	82	22	2
171409	3519311	177	138	1
3854592	176589	3481	108	1
2690716	3907991	217	53	1
1656472	1643807	11	1	8
836594	3959362	1134	193	2
274731	4277451	7	1	1
2121190	1513735	21	10	2
2824839	451555	7	4	65
171409	2074244	177	138	2
