Source	Sink	Source_Followings	Source_Followers	Sink_Followers	Distance	Common_Followings	Com_Followings_Ratio	Followers_Ratio	Indirect_Followings	Inv_Indirect_Followings	Real
4288795	3707785	419	41	27	4.0	0	0.0	0.6585365853658537	0	0	0
2452349	1761659	98	51	1	4.0	0	0.0	0.0196078431372549	0	0	0
450506	881429	95	16	15	3.0	1	0.010526315789473684	0.9375	0	0	0
3256668	2775609	540	85	366	3.0	0	0.0	4.305882352941176	0	0	0
1978179	2129688	998	50	446	2.0	0	0.0	8.92	12	0	0
4287779	1513088	6	14	60	4.0	0	0.0	4.285714285714286	0	0	0
3375975	4272512	160	19	116	3.0	0	0.0	6.105263157894737	0	0	0
732723	3505647	202	28	6	3.0	0	0.0	0.21428571428571427	0	0	0
906736	3685915	3	11	26	4.0	0	0.0	2.3636363636363638	0	0	0
3553263	4171904	31	11	199	3.0	0	0.0	18.09090909090909	0	0	0
712644	3571806	117	205	797	3.0	0	0.0	3.8878048780487804	0	0	0
2156735	682581	101	4	16	3.0	0	0.0	4.0	0	0	0
2670101	3617445	209	37	50	2.0	0	0.0	1.3513513513513513	1	0	0
3584225	1436562	294	42	694	2.0	0	0.0	16.523809523809526	1	0	0
2779328	2315781	8	3	2	4.0	0	0.0	0.6666666666666666	0	0	0
2116080	1174718	0	1	29	inf	0		29.0	0	0	0
1572270	1647064	159	23	14	3.0	0	0.0	0.6086956521739131	0	0	0
1237144	2661419	189	48	48	2.0	2	0.010582010582010581	1.0	1	2	0
4375442	3415302	1382	95	2098	2.0	4	0.002894356005788712	22.08421052631579	51	0	0
2885086	2551564	67	9	7	4.0	0	0.0	0.7777777777777778	0	0	0
1620797	3637912	801	14	292	2.0	0	0.0	20.857142857142858	3	0	0
2488822	3052772	248	49	15	3.0	0	0.0	0.30612244897959184	0	0	0
2246920	1027679	146	21	5	3.0	0	0.0	0.23809523809523808	0	0	0
1196156	3294162	15	85	13	3.0	0	0.0	0.15294117647058825	0	0	0
4643455	3454483	6	4	1	6.0	0	0.0	0.25	0	0	0
2576762	4592122	118	30	1748	2.0	1	0.00847457627118644	58.266666666666666	4	0	0
2441262	562401	1665	136	328	2.0	0	0.0	2.411764705882353	11	0	0
512551	1937293	118	32	434	3.0	1	0.00847457627118644	13.5625	0	0	0
504000	4041567	407	75	129	2.0	0	0.0	1.72	1	0	0
1939957	690075	9	2	10	3.0	0	0.0	5.0	0	0	0
3903482	2251335	309	101	88	3.0	1	0.003236245954692557	0.8712871287128713	0	5	0
4164822	4597279	124	43	52	3.0	0	0.0	1.2093023255813953	0	0	0
474172	245796	38714	471	23	3.0	0	0.0	0.04883227176220807	0	0	0
305584	4458501	217	33	4	3.0	0	0.0	0.12121212121212122	0	0	0
1601752	1955701	56	9	35	3.0	0	0.0	3.888888888888889	0	0	0
4195192	4122940	371	14	3	4.0	0	0.0	0.21428571428571427	0	0	0
1008737	2710011	275	32	380	2.0	4	0.014545454545454545	11.875	11	4	0
402494	4863737	583	28	1	4.0	0	0.0	0.03571428571428571	0	0	0
4195490	36074	1105	47	66	3.0	1	0.0009049773755656109	1.4042553191489362	0	0	0
3900609	1393002	1459	204	70	2.0	0	0.0	0.3431372549019608	3	0	0
4491434	4385655	32	9	10	3.0	0	0.0	1.1111111111111112	0	0	0
4657498	1597381	203	40	18	3.0	0	0.0	0.45	0	0	0
4287440	756702	276	18	3	3.0	0	0.0	0.16666666666666666	0	0	0
376755	3372013	78	8	7	4.0	0	0.0	0.875	0	0	0
1294257	531203	161	64	26	3.0	0	0.0	0.40625	0	0	0
4847079	2929190	114	76	16	3.0	0	0.0	0.21052631578947367	0	0	0
3064337	2008469	51	17	2	4.0	0	0.0	0.11764705882352941	0	0	0
2086467	3857537	399	312	1008	2.0	4	0.010025062656641603	3.230769230769231	2	5	0
3256698	54483	14	7	5	3.0	0	0.0	0.7142857142857143	0	0	0
2359255	4639176	86	11	47	3.0	0	0.0	4.2727272727272725	0	0	0
166693	3930937	27	6	225	2.0	1	0.037037037037037035	37.5	1	1	0
3866209	4840096	2902	449	8	3.0	0	0.0	0.017817371937639197	0	0	0
184437	4643259	105	70	50	2.0	0	0.0	0.7142857142857143	2	0	0
4506576	4781824	188	23	61	3.0	0	0.0	2.652173913043478	0	0	0
3169667	4007445	31	62	6	4.0	0	0.0	0.0967741935483871	0	0	0
3703225	2290146	631	92	1	4.0	0	0.0	0.010869565217391304	0	0	0
2385155	2537285	443	100	55	2.0	0	0.0	0.55	1	0	0
497049	1508467	497	29	140	2.0	3	0.006036217303822937	4.827586206896552	5	1	0
4117726	1787075	751	136	894	2.0	18	0.023968042609853527	6.573529411764706	7	6	0
4517979	2862019	2055	104	903	3.0	0	0.0	8.682692307692308	0	0	0
1687690	581535	36	5	1283	3.0	0	0.0	256.6	0	0	0
1164114	703809	86	58	340	3.0	0	0.0	5.862068965517241	0	0	0
1512188	880273	742	26	4	3.0	0	0.0	0.15384615384615385	0	0	0
472337	1463897	204	234	156	2.0	0	0.0	0.6666666666666666	3	0	0
3969310	3402731	255	46	3654	2.0	0	0.0	79.43478260869566	9	0	0
4280022	4527666	821	67	107	2.0	0	0.0	1.5970149253731343	5	0	0
1889606	1257177	191	25	15	2.0	0	0.0	0.6	1	0	0
283656	2228360	165	4	4	3.0	0	0.0	1.0	0	0	0
1373927	2309976	486	90	458	2.0	5	0.0102880658436214	5.088888888888889	2	3	0
434888	4424109	102	335	64	3.0	0	0.0	0.191044776119403	0	0	0
3081086	2069940	0	4	8	inf	0		2.0	0	0	0
4011312	4518999	26	7	1	4.0	0	0.0	0.14285714285714285	0	0	0
3379725	426755	469	128	4	3.0	0	0.0	0.03125	0	0	0
1582015	2893716	69	62	2	3.0	0	0.0	0.03225806451612903	0	0	0
4221262	1708044	37	17	134	3.0	0	0.0	7.882352941176471	0	0	0
1288932	2505950	211	15	24	3.0	0	0.0	1.6	0	0	0
4025852	2620645	49	7	14	4.0	0	0.0	2.0	0	0	0
2742921	1774252	162	12	5	4.0	0	0.0	0.4166666666666667	0	0	0
1577209	3384701	57	10	1	6.0	0	0.0	0.1	0	0	0
2353951	1255917	164	29	2	3.0	0	0.0	0.06896551724137931	0	0	0
2006474	2828231	48	6	5	3.0	0	0.0	0.8333333333333334	0	0	0
4312522	3291613	152	100	3	3.0	0	0.0	0.03	0	0	0
3894018	2302969	42	16	1	4.0	0	0.0	0.0625	0	0	0
2288949	2094653	201	9	29	3.0	0	0.0	3.2222222222222223	0	0	0
312080	3760639	276	34	53	2.0	0	0.0	1.5588235294117647	2	0	0
1773894	4696176	184	42	521	2.0	2	0.010869565217391304	12.404761904761905	7	0	0
2860962	3649734	29	567	521	3.0	0	0.0	0.9188712522045855	0	0	0
2886677	4238748	139	58	16	3.0	0	0.0	0.27586206896551724	0	0	0
3415076	267568	16	2	1	5.0	0	0.0	0.5	0	0	0
1355516	2146128	2436	315	14	2.0	0	0.0	0.044444444444444446	5	0	0
831951	4006839	781	68	3	3.0	0	0.0	0.04411764705882353	0	0	0
1259634	4270732	89	4	18	3.0	0	0.0	4.5	0	0	0
465616	1694838	0	1	158	inf	0		158.0	0	0	0
339838	4801471	186	65	585	2.0	5	0.026881720430107527	9.0	4	4	0
359557	2439835	150	17	7	2.0	0	0.0	0.4117647058823529	1	0	0
2686984	2129716	436	30	70	2.0	0	0.0	2.3333333333333335	1	0	0
4641292	2616090	51	9	90	3.0	0	0.0	10.0	0	0	0
945054	3112625	84	5	1	5.0	0	0.0	0.2	0	0	0
2331293	2814420	49	6	13	3.0	0	0.0	2.1666666666666665	0	0	0
3654276	4031313	3512	153	11	3.0	0	0.0	0.0718954248366013	0	0	0
4108050	722588	154	79	198	3.0	0	0.0	2.5063291139240507	0	0	0
2490457	3091331	373	96	28	3.0	0	0.0	0.2916666666666667	0	0	0
2131866	3752160	135	12	1327	2.0	5	0.037037037037037035	110.58333333333333	5	2	0
3352799	498732	378	227	3	3.0	0	0.0	0.013215859030837005	0	0	0
2451152	2477373	8	28	645	inf	0	0.0	23.035714285714285	0	0	0
1571637	3444014	244	449	1	5.0	0	0.0	0.0022271714922048997	0	0	0
1703234	4628214	54	9	46	3.0	0	0.0	5.111111111111111	0	0	0
1268755	4385783	59	8	290	2.0	1	0.01694915254237288	36.25	1	1	0
3572702	2553714	182	82	11	3.0	0	0.0	0.13414634146341464	0	0	0
188027	4179931	112	33	3	3.0	0	0.0	0.09090909090909091	0	0	0
3032147	1015115	47	29	516	3.0	0	0.0	17.79310344827586	0	0	0
4677394	1668864	30	2	4	4.0	0	0.0	2.0	0	0	0
2689055	2927071	3	2	1	5.0	0	0.0	0.5	0	0	0
2863374	1913189	318	41	1	4.0	0	0.0	0.024390243902439025	0	0	0
3503811	3421008	268	49	7	3.0	0	0.0	0.14285714285714285	0	0	0
158772	1619044	17	297	59	2.0	0	0.0	0.19865319865319866	1	0	0
4021290	220565	199	5	2	3.0	0	0.0	0.4	0	0	0
2342046	2334851	10	12	3	3.0	0	0.0	0.25	0	0	0
3651761	517644	132	6	2203	2.0	5	0.03787878787878788	367.1666666666667	13	1	0
697840	4182194	418	111	4	4.0	0	0.0	0.036036036036036036	0	0	0
2206212	1570089	42	63	1	4.0	0	0.0	0.015873015873015872	0	0	0
344063	522196	31	11	82	3.0	0	0.0	7.454545454545454	0	0	0
226040	4238781	93	7	8	3.0	0	0.0	1.1428571428571428	0	0	0
3237745	2166312	156	211	164	3.0	0	0.0	0.7772511848341233	0	0	0
2118208	2367727	84	14	27	3.0	0	0.0	1.9285714285714286	0	0	0
1362940	3466523	127	11	85	3.0	0	0.0	7.7272727272727275	0	0	0
4681640	3340239	19	93	221	3.0	0	0.0	2.3763440860215055	0	0	0
875584	1038982	125	529	17	3.0	0	0.0	0.03213610586011342	0	0	0
1267988	656525	794	71	7	3.0	0	0.0	0.09859154929577464	0	0	0
3054589	2449641	1104	68	7	3.0	0	0.0	0.10294117647058823	0	0	0
1518778	4357951	693	39	9	3.0	0	0.0	0.23076923076923078	0	0	0
4549430	2434499	631	150	76	2.0	0	0.0	0.5066666666666667	4	0	0
3081778	1510806	1969	211	931	2.0	0	0.0	4.412322274881516	20	0	0
19536	4663608	283	22	15	4.0	0	0.0	0.6818181818181818	0	0	0
1896234	3273833	53	4	1	5.0	0	0.0	0.25	0	0	0
4288474	1794842	86	7	1	4.0	0	0.0	0.14285714285714285	0	0	0
4098476	1079288	331	29	101	2.0	0	0.0	3.4827586206896552	1	0	0
4799011	2358600	6	38	6	4.0	0	0.0	0.15789473684210525	0	0	0
967703	1698037	148	55	621	2.0	1	0.006756756756756757	11.290909090909091	1	1	0
4541441	1376301	9	2	55	4.0	0	0.0	27.5	0	0	0
4710067	2187970	174	7	141	3.0	0	0.0	20.142857142857142	0	0	0
1914712	1334346	115	60	6	4.0	0	0.0	0.1	0	0	0
2426147	4286284	89	14	272	2.0	6	0.06741573033707865	19.428571428571427	4	4	0
1135065	4488926	481	5	38	3.0	0	0.0	7.6	0	0	0
1821558	344022	349	63	2	4.0	0	0.0	0.031746031746031744	0	0	0
638043	1974483	118	234	44	3.0	0	0.0	0.18803418803418803	0	0	0
2737233	2688625	1579	30	1	4.0	0	0.0	0.03333333333333333	0	0	0
2320576	661716	420	56	3	3.0	0	0.0	0.05357142857142857	0	0	0
3113979	3392204	575	60	29	2.0	0	0.0	0.48333333333333334	3	0	0
3636844	3084734	43	3	24	3.0	0	0.0	8.0	0	0	0
3262988	3826608	846	39	11	3.0	0	0.0	0.28205128205128205	0	0	0
4451122	640367	41671	985	121	2.0	4	9.599001703822803e-05	0.12284263959390863	6	5	0
1866169	1218424	0	31	359	inf	0		11.580645161290322	0	0	0
1443653	3402731	62	182	3654	2.0	0	0.0	20.076923076923077	4	0	0
1349329	32410	37	28	458	3.0	0	0.0	16.357142857142858	0	0	0
3763564	621473	159	20	263	2.0	0	0.0	13.15	2	0	0
1863043	1020925	122	98	204	2.0	4	0.03278688524590164	2.0816326530612246	2	3	0
4520306	2790953	675	502	131	2.0	0	0.0	0.26095617529880477	2	0	0
4550900	1118849	707	90	62	3.0	0	0.0	0.6888888888888889	0	0	0
4066579	3669406	418	72	1	4.0	0	0.0	0.013888888888888888	0	0	0
941622	2563829	315	124	1	3.0	0	0.0	0.008064516129032258	0	0	0
4239596	2876376	95	51	9	3.0	0	0.0	0.17647058823529413	0	0	0
2535196	1686090	12	2	22	3.0	0	0.0	11.0	0	0	0
3082104	58135	4343	47	342	3.0	0	0.0	7.276595744680851	0	0	0
3087600	4734491	138	3	147	2.0	0	0.0	49.0	1	0	0
2426862	406647	184	28	2	3.0	0	0.0	0.07142857142857142	0	0	0
4217182	4648044	202	55	11	3.0	0	0.0	0.2	0	0	0
2631604	4748398	3	2	28	3.0	0	0.0	14.0	0	0	0
4068910	2340448	1470	131	106	2.0	0	0.0	0.8091603053435115	5	0	0
767491	1303885	659	59	9	3.0	0	0.0	0.15254237288135594	0	0	0
2436380	1629448	6	4	30	4.0	0	0.0	7.5	0	0	0
1136897	2199567	422	81	160	2.0	0	0.0	1.9753086419753085	10	0	0
4167572	4365824	6924	81	48	3.0	0	0.0	0.5925925925925926	0	0	0
1834577	2460458	1213	84	42	3.0	3	0.00247320692497939	0.5	0	0	0
3530334	4721334	77	74	16	3.0	0	0.0	0.21621621621621623	0	0	0
3990263	2881141	4	3	7	4.0	0	0.0	2.3333333333333335	0	0	0
1460308	4039236	1951	35	141	2.0	0	0.0	4.0285714285714285	1	0	0
4230795	2703686	371	81	23	3.0	0	0.0	0.2839506172839506	0	0	0
759179	1462439	60	61	777	3.0	0	0.0	12.737704918032787	0	1	0
3818538	3061674	79	5	29	3.0	0	0.0	5.8	0	0	0
1658358	1365332	5	4	266	3.0	0	0.0	66.5	0	0	0
749588	2718477	57	3	134	3.0	0	0.0	44.666666666666664	0	0	0
1821314	1354205	53	15	155	3.0	0	0.0	10.333333333333334	0	0	0
4509197	3057303	36	14	20	3.0	0	0.0	1.4285714285714286	0	0	0
4263376	2094132	242	11	321	3.0	0	0.0	29.181818181818183	0	0	0
2989322	3903700	106	103	4	3.0	0	0.0	0.038834951456310676	0	0	0
4490745	2812438	27	21	11	3.0	0	0.0	0.5238095238095238	0	0	0
188824	1689502	39	7	63	2.0	1	0.02564102564102564	9.0	1	0	0
42026	1132957	95	28	8	4.0	0	0.0	0.2857142857142857	0	0	0
3887758	2075015	116	85	2664	2.0	5	0.04310344827586207	31.341176470588234	4	6	0
3225018	4027108	461	9	73	2.0	0	0.0	8.11111111111111	2	0	0
4706009	2289394	47	25	2	4.0	0	0.0	0.08	0	0	0
3379164	490081	889	74	183	2.0	7	0.007874015748031496	2.472972972972973	1	2	0
1647018	4765117	68	6	26	3.0	0	0.0	4.333333333333333	0	0	0
1063233	3145268	672	97	44	2.0	0	0.0	0.4536082474226804	1	0	0
3275484	2294977	1462	77	27	2.0	0	0.0	0.35064935064935066	1	0	0
3454216	3535172	449	89	21	2.0	1	0.0022271714922048997	0.23595505617977527	1	1	0
1063358	874315	63496	1350	3	3.0	0	0.0	0.0022222222222222222	0	0	0
3935305	209525	5	4	15	4.0	0	0.0	3.75	0	0	0
2967420	2427815	112	47	6	3.0	0	0.0	0.1276595744680851	0	0	0
24581	3893268	1133	93	35	2.0	0	0.0	0.3763440860215054	1	0	0
2340842	1093916	0	2	25	inf	0		12.5	0	0	0
3895758	3013062	1161	92	24	2.0	1	0.0008613264427217916	0.2608695652173913	1	1	0
1595696	78676	931	44	46	3.0	0	0.0	1.0454545454545454	0	0	0
2341566	1703289	374	22	1	3.0	0	0.0	0.045454545454545456	0	0	0
1228333	4433539	171	27	165	2.0	3	0.017543859649122806	6.111111111111111	3	0	0
2464316	2716505	174	18	199	3.0	0	0.0	11.055555555555555	0	0	0
3472348	654353	203	71	3	3.0	0	0.0	0.04225352112676056	0	0	0
3782753	1535297	128	24	8	3.0	0	0.0	0.3333333333333333	0	0	0
4572307	980547	1351	189	2	3.0	0	0.0	0.010582010582010581	0	0	0
4141461	2629082	10	3	59	4.0	0	0.0	19.666666666666668	0	0	0
4096302	3767456	547	351	259	2.0	0	0.0	0.7378917378917379	8	0	0
2720278	2819076	928	313	7	3.0	0	0.0	0.022364217252396165	0	0	0
297129	4639344	1	32	16	inf	0	0.0	0.5	0	0	0
3154825	2209051	694	44	7	3.0	0	0.0	0.1590909090909091	0	0	0
681623	3871554	237	59	947	2.0	37	0.15611814345991562	16.050847457627118	14	26	0
275674	1510806	10	7	931	3.0	0	0.0	133.0	0	0	0
2570417	4005169	79	12	29	4.0	0	0.0	2.4166666666666665	0	0	0
2365590	2511311	43	14	7	3.0	0	0.0	0.5	0	0	0
3084734	1876622	55	24	11	3.0	0	0.0	0.4583333333333333	0	0	0
1289767	2673264	69	12	1	4.0	0	0.0	0.08333333333333333	0	0	0
227235	1619688	1787	60	16	3.0	0	0.0	0.26666666666666666	0	0	0
1599356	336566	30	18	18	4.0	0	0.0	1.0	0	0	0
4563485	3452991	149	10	68	2.0	0	0.0	6.8	2	0	0
1728726	4485304	91	20	61	2.0	0	0.0	3.05	1	0	0
4719994	4767495	117	83	5	3.0	0	0.0	0.060240963855421686	0	0	0
970793	1013988	88	4	1	4.0	0	0.0	0.25	0	0	0
4710089	1028545	69	17	229	3.0	0	0.0	13.470588235294118	0	0	0
1909915	2152585	24	2	45	3.0	0	0.0	22.5	0	0	0
3065808	3846751	82322	1235	1	3.0	0	0.0	0.0008097165991902834	0	0	0
4458089	460788	44	41	3	3.0	0	0.0	0.07317073170731707	0	0	0
3200739	2212295	917	268	1	3.0	0	0.0	0.0037313432835820895	0	0	0
1838008	1795904	185	213	43	3.0	0	0.0	0.20187793427230047	0	0	0
987112	925886	383	55	548	3.0	0	0.0	9.963636363636363	0	0	0
943943	343833	88	7	624	3.0	0	0.0	89.14285714285714	0	0	0
1212079	2004394	1208	61	82	2.0	3	0.0024834437086092716	1.3442622950819672	3	2	0
667987	3109326	1349	221	126	2.0	0	0.0	0.5701357466063348	1	0	0
2978753	977611	355	81	100	2.0	0	0.0	1.2345679012345678	2	0	0
2614169	3853383	117	83	896	3.0	0	0.0	10.795180722891565	0	0	0
2445364	110784	265	422	67	2.0	0	0.0	0.15876777251184834	1	0	0
2094132	1615261	64	321	955	3.0	9	0.140625	2.9750778816199377	0	36	0
1978179	3872420	998	50	442	3.0	0	0.0	8.84	0	0	0
2933546	1335000	158	297	3	3.0	0	0.0	0.010101010101010102	0	0	0
2004934	2128091	181	14	34	3.0	0	0.0	2.4285714285714284	0	0	0
4273785	4068129	107	18	9	2.0	0	0.0	0.5	1	0	0
2775609	2445703	1051	366	64	3.0	0	0.0	0.17486338797814208	0	0	0
1479575	4557917	165	25	36	3.0	0	0.0	1.44	0	0	0
4838698	443046	8	5	38	3.0	0	0.0	7.6	0	0	0
3469806	1757603	68	12	9	3.0	0	0.0	0.75	0	0	0
1496676	2884495	88	20	5	3.0	0	0.0	0.25	0	0	0
3187631	979723	14	80	7	4.0	0	0.0	0.0875	0	0	0
1138998	3549567	126	17	2	3.0	0	0.0	0.11764705882352941	0	0	0
280171	3589007	3378	232	1	4.0	0	0.0	0.004310344827586207	0	0	0
2784194	1029964	39	4	1	5.0	0	0.0	0.25	0	0	0
2165983	4168232	90	6	34	4.0	0	0.0	5.666666666666667	0	0	0
4761378	125780	1284	139	16	3.0	0	0.0	0.11510791366906475	0	1	0
509714	1022192	232	225	83	2.0	3	0.01293103448275862	0.3688888888888889	3	4	0
1000391	2276628	1	2	63	inf	0	0.0	31.5	0	0	0
1167304	3637459	40	4	1	4.0	0	0.0	0.25	0	0	0
3667561	1517183	36	3	478	4.0	0	0.0	159.33333333333334	0	0	0
1785568	40033	194	40	37	3.0	0	0.0	0.925	0	0	0
3169031	2163978	3887	74	1	3.0	0	0.0	0.013513513513513514	0	0	0
990798	2102865	2812	194	18	2.0	0	0.0	0.09278350515463918	3	0	0
2067894	696168	264	65	99	2.0	0	0.0	1.523076923076923	1	0	0
4538484	2088911	123	16	71	3.0	0	0.0	4.4375	0	0	0
4776901	4790711	123	12	1	4.0	0	0.0	0.08333333333333333	0	0	0
3896471	685758	79	20	2	4.0	0	0.0	0.1	0	0	0
3997897	4344193	302	7	27	3.0	0	0.0	3.857142857142857	0	0	0
3724660	2320873	99	17	21	3.0	0	0.0	1.2352941176470589	0	0	0
3592636	1148578	92	9	246	2.0	1	0.010869565217391304	27.333333333333332	2	0	0
3246724	631065	669	194	7	4.0	0	0.0	0.03608247422680412	0	0	0
57030	4387608	75	26	21	3.0	0	0.0	0.8076923076923077	0	0	0
764672	1094734	81	29	223	2.0	2	0.024691358024691357	7.689655172413793	3	0	0
2200883	1517183	127	17	478	3.0	0	0.0	28.11764705882353	0	0	0
3953915	1346943	148	68	35	2.0	0	0.0	0.5147058823529411	3	0	0
3448990	2785009	226	45	12	3.0	0	0.0	0.26666666666666666	0	0	0
1705425	3035839	6280	248	11	3.0	0	0.0	0.04435483870967742	0	0	0
3178686	3002997	24	3	60	3.0	0	0.0	20.0	0	0	0
813258	4742987	341	17	273	3.0	0	0.0	16.058823529411764	0	0	0
735870	4201211	342	120	6	3.0	0	0.0	0.05	0	0	0
2812784	811050	122	25	1	4.0	0	0.0	0.04	0	0	0
4263376	4843300	242	11	11	3.0	0	0.0	1.0	0	0	0
4646024	957832	4	1	6	inf	0	0.0	6.0	0	0	0
4445016	2891901	78	14	375	2.0	0	0.0	26.785714285714285	1	0	0
223014	4845434	95	42	90	3.0	0	0.0	2.142857142857143	0	1	0
2237068	269241	2206	211	554	2.0	4	0.001813236627379873	2.625592417061611	10	3	0
1750842	1382612	222	29	28	3.0	0	0.0	0.9655172413793104	0	0	0
1917864	2221754	1447	229	2	3.0	0	0.0	0.008733624454148471	0	0	0
230804	3162591	103	33	174	2.0	0	0.0	5.2727272727272725	2	0	0
4722378	2728524	191	70	76	3.0	0	0.0	1.0857142857142856	0	1	0
3616745	2451742	62	7	425	3.0	0	0.0	60.714285714285715	0	0	0
4372608	1389018	67	3	37	3.0	0	0.0	12.333333333333334	0	0	0
2417353	733161	139	37	109	3.0	0	0.0	2.945945945945946	0	0	0
761899	2770509	35	4	798	3.0	0	0.0	199.5	0	0	0
2706645	1254018	1037	193	41	4.0	2	0.0019286403085824494	0.21243523316062177	0	0	0
2036398	2291732	145	41	76	3.0	0	0.0	1.853658536585366	0	0	0
3620426	3170665	421	59	4	2.0	0	0.0	0.06779661016949153	2	0	0
389272	3900576	100	17	1	4.0	0	0.0	0.058823529411764705	0	0	0
1618916	64380	391	156	29	2.0	0	0.0	0.1858974358974359	1	0	0
3296670	345303	464	6	7	3.0	0	0.0	1.1666666666666667	0	0	0
2960291	1309012	1664	66	316	2.0	0	0.0	4.787878787878788	3	0	0
1295981	3429307	353	47	26	3.0	0	0.0	0.5531914893617021	0	0	0
3038385	4310048	636	73	10	3.0	0	0.0	0.136986301369863	0	0	0
1362940	4315177	127	11	1	4.0	0	0.0	0.09090909090909091	0	0	0
291112	4140849	379	260	15	2.0	0	0.0	0.057692307692307696	1	0	0
154149	3656320	31	10	8	3.0	0	0.0	0.8	0	0	0
1573157	2867013	261	46	9	3.0	0	0.0	0.1956521739130435	0	0	0
1335971	189837	33	1	107	4.0	0	0.0	107.0	0	0	0
5885	1034474	304	55	11	3.0	0	0.0	0.2	0	0	0
1022123	3625161	8212	126	1	4.0	0	0.0	0.007936507936507936	0	0	0
1277201	1003239	259	17	47	3.0	1	0.003861003861003861	2.764705882352941	0	2	0
2203594	2848797	536	39	1	4.0	0	0.0	0.02564102564102564	0	0	0
1581489	4433005	18	9	8	3.0	0	0.0	0.8888888888888888	0	0	0
679592	4129903	155	238	190	2.0	0	0.0	0.7983193277310925	7	0	0
2000788	1502935	250	29	26	2.0	0	0.0	0.896551724137931	1	0	0
360598	1732966	1946	68	23	3.0	0	0.0	0.3382352941176471	0	0	0
3271463	2998026	90	11	919	2.0	3	0.03333333333333333	83.54545454545455	1	0	0
2120089	3824547	252	14	1075	2.0	4	0.015873015873015872	76.78571428571429	2	2	0
1808382	299681	76	19	9	3.0	0	0.0	0.47368421052631576	0	0	0
923454	2363489	2422	125	279	2.0	0	0.0	2.232	28	0	0
987773	2907657	297	61	50	3.0	0	0.0	0.819672131147541	0	0	0
3193509	3278168	54	12	10	3.0	0	0.0	0.8333333333333334	0	0	0
2762372	2540495	6089	818	191	2.0	0	0.0	0.2334963325183374	1	0	0
1716920	1660858	340	24	52	3.0	0	0.0	2.1666666666666665	0	0	0
3015800	490004	52	26	4	4.0	0	0.0	0.15384615384615385	0	0	0
2214048	4680154	67	20	22	3.0	0	0.0	1.1	0	0	0
3636128	3702208	73	20	468	2.0	1	0.0136986301369863	23.4	3	0	0
2022058	1448332	86	11	299	2.0	13	0.1511627906976744	27.181818181818183	16	1	0
3418974	3578650	113	176	59	3.0	1	0.008849557522123894	0.3352272727272727	0	0	0
4845434	416968	107	90	1	4.0	0	0.0	0.011111111111111112	0	0	0
4700318	2635670	26	3	1605	2.0	0	0.0	535.0	2	0	0
1878773	3666874	25	15	7	3.0	0	0.0	0.4666666666666667	0	0	0
3811679	678939	3	2	3	4.0	0	0.0	1.5	0	0	0
878715	3539715	1976	100	2	3.0	0	0.0	0.02	0	0	0
3598752	4864969	174	299	43	3.0	0	0.0	0.14381270903010032	0	0	0
375474	4043715	1202	79	31	2.0	0	0.0	0.3924050632911392	1	0	0
3673267	1466231	249	124	408	3.0	0	0.0	3.2903225806451615	0	0	0
2758517	3056533	1829	48	1117	2.0	0	0.0	23.270833333333332	3	0	0
1000878	4424031	390	62	1	4.0	0	0.0	0.016129032258064516	0	0	0
652304	4185658	124	104	142	3.0	0	0.0	1.3653846153846154	0	0	0
767753	1772617	74	12	71	2.0	0	0.0	5.916666666666667	4	0	0
4847136	3063573	42	4	93	3.0	2	0.047619047619047616	23.25	0	0	0
2880858	3189104	23	1	3	4.0	0	0.0	3.0	0	0	0
2597764	3068352	9	10	91	3.0	0	0.0	9.1	0	0	0
4861953	1419653	122	15	1	4.0	0	0.0	0.06666666666666667	0	0	0
3184760	2087498	339	92	3	3.0	0	0.0	0.03260869565217391	0	0	0
3207182	3767897	31	279	2	3.0	0	0.0	0.007168458781362007	0	0	0
2667114	2652470	175	54	5	3.0	0	0.0	0.09259259259259259	0	0	0
1922399	2210630	9	1	1119	3.0	0	0.0	1119.0	0	0	0
4137391	802348	88	109	126	3.0	0	0.0	1.1559633027522935	0	0	0
4360609	4255150	19	1	116	3.0	0	0.0	116.0	0	0	0
591667	2572914	94	11	134	4.0	0	0.0	12.181818181818182	0	0	0
2868678	1790685	138	48	111	2.0	7	0.050724637681159424	2.3125	3	4	0
425372	4730201	121	55	84	3.0	0	0.0	1.5272727272727273	0	0	0
2079273	1653573	815	15	68	3.0	0	0.0	4.533333333333333	0	0	0
3149181	3016810	32	206	164	3.0	3	0.09375	0.7961165048543689	0	3	0
2515437	4282862	55	3	37	2.0	0	0.0	12.333333333333334	1	0	0
4719196	1404075	371	106	4	3.0	0	0.0	0.03773584905660377	0	0	0
3320279	1612560	2691	312	25	2.0	0	0.0	0.08012820512820513	3	0	0
3542457	710934	252	105	4	3.0	0	0.0	0.0380952380952381	0	0	0
2533670	3918192	257	12	10	3.0	0	0.0	0.8333333333333334	0	0	0
2425587	4610358	209	13	2	4.0	0	0.0	0.15384615384615385	0	0	0
4680040	4807470	241	37	10	3.0	0	0.0	0.2702702702702703	0	0	0
3674556	4621952	76	10	922	3.0	2	0.02631578947368421	92.2	0	1	0
2319260	219337	0	3	52	inf	0		17.333333333333332	0	0	0
2995680	1117815	313	105	109	2.0	0	0.0	1.0380952380952382	5	0	0
3545145	1519962	698	84	22	2.0	0	0.0	0.2619047619047619	4	0	0
