Source	Sink	Source_Followings	Source_Followers	Sink_Followers
970864	4089528	159	7	76
3235589	188819	30	5	50
3359949	3383792	38	135	58
2207174	2766512	39	11	7
2587174	4112606	200	56	29
1574570	3199088	397	25	11
2794467	4287850	114	31	2
2710004	4042480	234	6	13
1521890	64321	34	7	263
2311383	1845031	107	22	31
411002	562518	471	132	159
207338	4027334	122	29	1
1882090	3605736	144	35	38
2077072	737448	173	19	293
4131275	1618926	299	527	15
1768872	1006924	79	2	158
426136	489584	187	21	421
1205527	3636502	135	95	78
1794470	4424605	254	71	438
1614034	1255139	444	466	438
1797299	4314483	86	19	5
4105945	2932519	47	12	530
1532667	3535319	133	21	20
4677394	2390153	30	2	1
1618616	1327933	5418	931	866
1201117	4539039	198	76	35
4142495	3896972	148	18	72
4277745	69174	24	4	199
1834084	3252014	135	50	10
1916227	607565	59	115	16
4311646	2415984	415	55	1
4416945	3205529	33229	417	52
998534	4565612	234	44	10
2024200	1090635	237	113	49
1402193	3414168	35	4	655
36240	3541155	63	47	227
158616	3411278	57	20	22
2855029	4654860	122	51	317
1292735	1198756	115	47	8
4369028	2434996	5	3	21
3771670	1983498	381	480	1
2631553	342172	27	1	1
2483796	3792884	47	18	39
2169730	2654333	66	6	1381
1635717	3785106	1173	174	6
1595863	607565	8	99	16
3676100	3437658	1207	197	79
1212541	490578	185	30	12
4209323	2008298	89464	1630	9
1115504	929889	39	7	23
4347049	1718734	176	44	88
1170369	2052882	389	14	2
1958096	3860382	1029	80	223
1042876	3441475	164	22	11
1418155	4457915	46	5	1
3843062	3750041	205	32	13
1628298	1796194	9	7	314
2434218	3794903	243	70	1
95835	4598507	87	7	12
3700566	273882	645	43	14
400964	2057239	1	4	30
3851674	880342	287	22	268
1812281	1656525	815	150	11
133392	38229	19	413	670
2632555	3449911	287	33	588
473387	291947	1992	48	51
2968010	1779035	95	3	359
4675096	4098030	43	8	3
3504981	3853327	115	5	10
3560665	2759583	251	32	102
3648316	1039932	202	77	147
3041258	4078073	1570	131	47
471096	3821702	33	2	1
1471188	3130343	5	4	3
3846758	4044120	791	192	1
12882	3978787	117	10	1204
130589	4596817	106	7	159
4745606	4112719	196	35	145
756932	205121	24	3	10
842930	4098089	302	54	20
102106	4764136	170	6	24
2978118	4025671	151	71	2
4195098	97885	97	17	142
426698	3361377	41	283	4841
684956	4218724	72	3	3
4293687	1006191	898	51	17
603877	3757401	36	5	107
2941221	1540819	50	4	1
51054	3110151	118	17	167
4326636	553568	449	58	209
1025098	3966376	214	1141	14
3666091	2153177	4	38	9
2404691	886831	494	46	131
3435407	1467941	20	1	15
4245017	4817753	79	58	25
4725972	4653941	193	28	951
2683789	3824768	198	29	2
2890130	157446	308	54	1
3505068	1023456	2673	167	11
386424	1367989	7871	131	12
21209	753898	78	14	9
743326	3271198	569	38	165
1212191	667277	218	58	23
3977994	3379358	4	3	44
3873762	376521	81	175	504
2703050	2241613	266	555	351
2476800	3197808	334	132	11
1901512	4536635	47	34	231
2319861	2210679	1517	315	220
4650956	1494880	3	121	108
1000284	3809893	30	19	34
2132882	4173822	304	61	7
3351601	640994	30	3	5
3752160	1107250	4229	1327	112
1962741	3914697	610	26	58
1774073	495134	546	237	2
182123	947899	218	17	72
3774580	422133	3916	256	45
713290	4844515	14	10	242
1289725	836145	46	11	8
1012185	182895	152	14	72
3545951	2794871	203	64	60
4219851	3383605	11	5	102
4219307	2026127	12	6	13
348913	812628	966	32	3
2557689	110836	81	20	51
385139	2441074	1016	233	46
4353839	4125599	3320	144	31
3360059	1622060	68	69	137
1522419	798107	148	76	11
862136	4436166	45	2	4
1875	3224550	61390	656	26
3471267	2737513	681	60	42
4308612	271364	183	22	1541
4136077	2993972	249	159	179
1169783	3147525	314	246	28
2093076	4042007	107	37	12
2310300	3224972	1157	229	144
185020	1810410	123	32	39
4785101	3741054	1988	150	86
2962891	1142238	55	1	78
418191	4651950	323	64	43
274731	2992253	9	1	1
2261555	2203960	2149	48	22
4037642	1350057	68	3	12
2566758	4130935	96	162	13
1278901	1427830	21	5	1
1897030	188205	470	93	12
1699654	4360960	293	51	1642
994315	4517240	10	3	513
4861216	2990090	155	17	28
4852889	2120106	32	8	104
4308267	1711373	73	102	237
2948424	2335027	13	11	213
2245586	1269763	26	6	1
3020666	806786	1694	180	259
2016763	2889515	17	87	6
1816041	1431537	66	102	18
1292305	371379	75	7	2294
421093	555694	205	64	1
2599413	176282	37	2	6
4206379	1919812	40	4	46
4253538	3806223	1533	1412	36
2615517	4358990	399	59	10
1941231	2025936	1	2	3
3623615	3459183	1280	199	25
837522	2428636	133	106	3
4752340	907654	214	34	798
2366971	790473	373	124	29
1274095	514631	65	24	31
2222049	2689350	272	68	1
1841089	2794818	10	5	17
3339475	695352	287	79	84
779657	4671575	895	121	1
4719440	3667804	1	3	4
1501307	1901245	45	37	51
1309371	267486	88	112	4
3077681	3430831	128	23	5
2647342	798076	1550	68	5
3967002	4727884	299	69	250
3798439	260389	812	145	6
3338574	1252520	19	6	1443
4090769	3476856	469	79	1
3984671	1547588	263	57	159
4853789	1380835	5	3	3
1766274	3980947	2	12	90
2150394	92082	452	25	4
3970139	3755806	105	7	5
1432237	863643	149	46	517
4593330	2037672	8083	203	402
3298667	2172843	944	136	15
1749102	2676403	28	6	1
1036154	1701317	547	46	6
1177809	3861501	77	14	1
4628214	3345595	115	46	78
3681239	4689300	57	15	2
973362	3500507	26	14	3
3616745	2750248	62	7	26
3411803	666758	1023	157	251
3876453	10065	31	4	27
36972	4121926	2372	55	10
1242964	2873013	1168	767	173
2358233	462025	665	46	4
3938928	4103612	318	271	932
2602990	1228727	250	33	343
2829587	4335145	173	2	2
1072203	4650513	16	35	59
3767319	3278871	43	27	6
424769	457066	435	50	27
2423803	292360	90	25	3
1887709	4423662	28986	217	1
4106906	3138417	1068	119	27
2781337	496063	27	7	6
2540494	899343	1	79	10
1247786	2768371	359	69	250
4845692	1478664	870	60	3
1679441	660674	105	119	458
4115049	4337018	14	23	137
1382058	797014	135	31	30
4811531	3220733	52	9	21
4817967	53249	26	4	2
1493930	4284729	42	6	1
3575260	1216838	5576	242	585
2901712	3958595	7	1	1
3047201	1448332	140	231	299
2253326	4816096	554	27	65
1319584	613560	1989	62	3
1063857	4192504	15850	248	3
3495830	4857625	87	3	43
4515355	3585002	8177	21	1
607449	4452016	19371	380	41
801222	185396	145	146	7
2222147	468612	145	26	3
719600	4736010	369	7	4
1292768	1070952	175	49	24
4677853	4727450	164	112	73
3035632	3082666	53	3	16
1285213	4135535	300	21	55
4785112	4228011	79	84	142
73377	581754	717	87	38
2177381	2862019	25	13	903
1120505	540762	57	17	142
1172155	3252727	135	21	3
1459082	1088962	214	92	2
1764736	1440895	23	5	5
3377075	1702258	716	78	55
1252520	3160057	26	1443	2358
3078745	4338852	14	4	1
2560101	3262475	82	3	1
1839529	4318582	1985	88	5
4021807	1279398	359	105	13
2411706	67454	339	95	515
645808	4504242	102	68	274
4173567	1536292	240	42	1
2950557	3050360	199	499	20
1771898	2449603	499	104	138
2246661	1869014	109	9	59
1957489	3473602	442	39	6
1436668	1315946	404	106	105
2820405	3563040	62	4	46
2807074	1180772	72	2	237
3344563	2750764	118	20	38
4456233	4570442	105	7	2
2816061	3920375	150	40	91
3001301	1152330	64	11	15
1571637	109551	244	449	119
4062175	1998250	8522	248	490
3050544	3915121	147	16	13
1894821	3160057	11	2	2358
1636298	1013836	1158	99	3
1559960	4670472	359	20	28
2795148	985118	23	3	1
2647342	1650488	1550	68	11
2360971	1120397	40	9	7
4645113	1274703	1195	143	3
666212	3840026	1	3	278
2085361	3604705	251	120	33
1057064	2092317	443	26	31
500744	204016	299	51	22
1280405	914571	302	25	66
4549248	1573060	907	280	18
4097525	4509085	24	10	40
4740236	912750	53	40	13
1567043	4788868	1448	40	2
973624	1414239	3161	131	4
3840026	1749008	468	278	1
3438449	2896906	147	52	1193
4037428	40565	37	5	96
3106877	3409150	1266	51	106
1977657	4588478	1990	141	87
930038	4757925	142	59	54
4516585	2034082	79	6	3
2337678	973393	352	44	930
3908200	4836679	32	3	446
840239	3432288	22	7	222
3214219	3766535	5	3	131
1782775	486466	22	10	66
1517818	2053722	70	15	3
4597927	2618037	54	6	1
3115851	2391178	20	13	282
3168312	4234725	93	4	70
648920	3232450	314	61	11
845108	428899	60	3	2
154306	2658759	15	42	175
2242848	3758996	383	24	1
3845148	144478	3928	44	63
3196759	4267737	440	57	360
2072729	4395196	11	6	2
3923749	2495070	198	9	135
3710532	2782931	54	14	64
3327738	448517	121	39	625
4277632	1359844	2	1	2
1118721	3409441	38	5	8
2120140	28853	6305	453	165
3400444	2571854	10	41	209
3898650	2485993	91	22	8
2886144	3796455	32	7	6
1637716	3629608	7	4	10
3240755	1428978	170	21	4
4312522	2381188	152	100	860
1931937	1731617	220	46	14
1349814	4520863	1056	49	3432
2460458	1322126	77	42	16
2456106	224284	395	46	4
2303294	483978	1515	185	2
2124547	3780051	839	56	1
958177	3670267	722	91	18
2019864	2611766	41	9	2
1550112	2744944	82	6	274
1055882	486205	257	10	489
554210	2654333	79	17	1381
4737279	1228608	573	157	294
621785	4137391	65	16	109
4237235	3412838	852	318	2
296752	4802235	37	5	12
920468	2283134	1609	103	22
3633734	20667	43	9	5
136767	1308199	527	33	1003
2443201	2048153	669	75	13
3182046	1406167	187	30	156
3650157	3914135	1038	32	2152
3300509	322603	5	1	2
4381145	4211803	29	19	59
4248238	468129	42	4	3
2111786	1779035	30	7	359
4170730	2173484	682	57	6
648904	3250341	65	115	3
3279717	2370343	233	15	13
275700	4471573	271	14	1218
4704485	96454	34	2	53
4662138	1444482	241	44	43
13980	4853234	381	37	1256
856633	2829018	8	4	10
172361	842322	495	82	2
1847355	2572993	47	3	55
2067060	1389617	716	81	482
914951	1738725	107	17	46
1778718	2517998	98	187	228
4792793	3882320	60	14	10
3481139	1795477	829	168	16
4338728	1885669	182	18	10
1747403	1480297	226	21	1
3995686	2323217	6154	113	867
1039932	2057245	813	147	1
3689884	2808747	176	3	635
1450322	3946068	72	16	13
3180100	4657888	931	83	1789
593740	1046807	62807	1107	13
1490274	2011731	276	25	57
1776854	3252655	107	16	4
1670862	2968790	247	77	1
10117	596601	132	50	178
842600	411381	5	6	33
3133677	2257012	13	4	40
3053301	426101	143	170	1
27545	1207223	74	17	6
1381779	2370759	441	92	18
1072449	3237295	43	8	57
1208991	209434	21	8	12
4036898	892512	683	182	1505
2862019	2591915	57	903	5
1648492	2956553	24	19	610
494448	3379462	367	38	57
3706644	4272512	3	1	116
198215	1186737	34	7	105
2715533	3839688	233	103	234
331118	3890957	69	1	1
1099203	2853969	313	74	1051
3354770	772204	175	67	4
690695	3189690	135	80	6
1887772	1113472	17	21	2
2943564	2820811	123	29	29
2653141	3281532	127	16	48
1943259	3823834	1765	78	2
4365143	38817	75	2	4
4354177	3126564	111	53	6
3418037	1519976	8	57	11
3144238	1056651	28456	326	64
1285105	2506679	112	20	2
1946674	2308237	137	108	8
1762118	606170	5	11	216
1063233	763168	672	97	49
3055928	4748061	220	17	1
3482725	2707418	54	96	500
4014551	4474156	23	247	145
1872442	3058112	438	29	43
3660943	774215	555	12	3
3802719	3246967	3170	91	19
1535773	320845	135	86	163
3611774	3548998	623	32	112
2431423	3726775	646	39	325
1436059	3991425	118	25	5
2982390	2967416	452	34	2
2111855	4432720	290	40	4
3740128	1698119	107	24	471
3431771	2571506	63	28	11
2799101	4325812	527	154	22
713575	1370912	219	30	23
4356347	3270348	137	45	107
4057701	2000752	1	32	1592
3208904	3702208	18	3	468
1558900	2335027	22	11	213
97186	1834513	101	20	35
959103	19971	383	103	27
2307763	1413498	94	34	14
2666799	2539432	40	7	3
2642496	425311	450	66	57
3405599	2756053	19	197	2
1344759	3807819	2679	276	151
4035124	4739949	1496	77	126
2040859	1029571	139	14	55
701411	1104135	136	2	2
3142164	3986905	1180	51	64
4449089	3704783	718	17	13
269982	3554943	9020	351	73
761899	671278	35	4	2
3342179	3111961	398	51	15
3632243	1116703	79	15	533
3449193	1526684	216	317	4
2635844	336448	480	32	2
1339664	2533668	6683	228	695
1161753	2343253	130	40	1882
468518	2841541	4	10	67
1796080	35963	2237	316	208
1811092	3931206	196	16	6
3257101	3004250	14	5	852
4437948	4490293	64	63	177
480180	1169872	705	56	91
3667480	1234459	29	27	16
747739	3135111	1955	45	30
1067043	2814835	72	6	4
222227	3132939	311	35	1196
1356978	4154834	34	26	36
1015054	3989877	18	1	2
858401	2934316	30	1	537
1437646	1308967	1753	253	10
1500090	1068679	432	88	25
1074569	4211250	68	12	2
3811516	135360	111	28	333
4758078	666439	23	10	35
3894694	1078085	33	25	3
2327303	1840280	11	6	755
1796080	2949661	2237	316	53
2527938	1852285	286	34	10
2851916	31260	728	167	41
2062093	3914514	45	8	35
189459	3783223	184	21	122
174919	1498189	237	51	1
2409574	396561	211	20	357
1264613	2586853	97	21	210
1804173	4103612	22	7	932
1158858	322851	146	34	26
4460816	4228012	1298	87	14
1383181	888531	240	44	48
1906021	1951941	99	18	3
3561896	599880	275	68	305
2657467	1227555	6	2	4
478756	3388539	43	7	7
3402096	1193329	162	5	1
4744878	2414905	1896	68	225
3881953	842357	103	8	23
974940	2323475	366	173	150
302204	256031	3449	366	51
2014034	3093370	38	8	5
3698324	337630	838	111	242
3477164	3708609	2851	80	773
4517979	2721895	2055	104	2
3430331	1983396	116	13	1
3712732	2176779	21	118	246
3317290	3166546	267	23	4
589624	1282162	24	4	179
1445377	2561031	2001	95	1
31819	2606571	3334	75	1
3851924	2208610	66	2	186
4680700	4096302	232	53	351
3846758	3644422	791	192	6
3708140	315875	283	69	28
4722378	3966238	191	70	61
2183328	277046	67	48	62
4545281	4280022	33	10	67
4291257	104914	20	5	25
1059374	4787802	173	16	4
4028030	3089078	50	3	23
1331164	2209135	27	3	290
4777016	93608	813	69	49
1897168	2155506	1905	85	1
3805937	71463	1	2	2
2791310	3954325	132	14	1743
3172700	2351433	1547	41	3
580293	1501207	13	739	28
3894354	4852497	127	6	21
2860545	1171914	38	4	2431
646593	4731915	80	17	23
4121239	2381642	5330	64	63
2186509	3957190	44	4	2
615890	3985868	2229	239	97
3340807	3476744	87	66	154
3977529	1200594	142	9	16
2284186	213604	64	12	3
157174	3876737	407	99	2951
2354885	4082917	105	137	7
240699	2545211	43	7	80
1500669	4268239	179	11	1117
1399629	4334721	92	50	9
4786397	1250021	216	147	4637
1553894	1327376	584	157	1291
1001891	3503400	41	85	616
2843837	4834652	15	90	22
1081607	1994122	493	29	19
4563180	3398363	799	151	3
1646053	1397719	64	21	8
1902413	1416543	507	43	1
1490274	1233374	276	25	1
2826186	3555447	107	52	148
4449113	472636	64	5	1
4462717	4378327	267	30	4
3315905	3050632	471	52	1
3997049	3593666	1189	142	451
1815330	2451997	367	73	7
1912105	2877137	421	79	1
1558900	3925270	22	11	96
1908049	2018881	20	9	1284
1598473	509324	152	55	490
3478899	646796	156	53	1
4503106	1017205	509	19	9
192297	2738470	73	46	55
1863103	1038120	14	1	1
91412	2487223	193	91	2
2542832	1436668	1	16	106
3746396	1005927	3	1	95
4393406	1475851	528	55	500
1945703	558621	35	188	171
3438449	3592449	147	52	131
3718695	4123333	450	147	95
4845060	1185706	250	32	192
3028371	2023713	52	87	269
659480	576367	1649	518	30
3473048	4243769	250	23	74
2215885	3277401	246	59	8
1722237	4217558	201	24	598
2436470	2696093	2248	194	73
2688858	1843507	576	92	537
3634039	3500854	54	35	114
3413134	2656820	501	873	3
4796456	1734716	837	4	1
1974261	2147720	138	14	1608
2464316	2544472	174	18	57
3916621	3824547	399	41	1075
2836982	3252636	204	24	5
3254690	2760211	121	21	1
1664495	494390	543	134	2
4575476	768269	333	29	667
3414740	1676470	2484	92	123
2896173	2679021	42	1	1
415729	2456555	269	121	12
2095684	2098014	235	74	758
2343245	3499985	230	19	40
4145690	2950784	52	73	11
4592066	4672834	75	24	2
2339440	5604	1363	87	25
376404	125465	1790	193	119
2426489	2888974	2911	521	197
1299788	3588094	132	48	120
4548429	2404411	12	2	1841
4057980	2209135	297	29	290
3447655	2839039	52	13	253
2339318	2467568	63	9	39
641010	3416450	6	2	1
3270933	2486981	492	81	2
2747950	3920288	79	9	2
2391698	2656828	120	24	13
267263	4118983	24	755	8
2059077	1959410	36	2	19
4858522	4406571	2	113	7
4183980	4236712	72	39	24
1280267	3095732	154	69	15
4154414	3975713	27	62	1
4238001	1854026	61163	869	13
1548569	1308199	6	1	1003
4458947	612318	5	1	1
3662626	2264113	464	52	5
49336	2176771	132	14	1
3176788	828570	1038	95	27
331118	357943	69	1	1
2113984	2645652	505	49	3
1450960	3798618	135	8	1
3353207	1600498	1465	79	1
788553	3770661	83	46	106
91412	4853234	193	91	1256
4137391	2308170	88	109	23
2936385	948997	312	374	221
3752398	4316209	25	7	215
2094132	1679441	64	321	119
3257180	4280587	346	110	16
4133036	860492	564	41	2
866252	2926409	669	89	169
4481140	2044271	32	1	1
3280484	2617572	2345	424	26
1782775	2811934	22	10	163
4497461	1969145	94	23	12
4835245	4805051	8	3	94
635715	2310575	389	149	24
4805020	1892900	278	41	36
1845695	1831680	69	12	4
3260109	1037213	176	542	36
522588	3948737	20093	496	1
225865	3630634	23	3	6
3913427	1662461	745	44	139
282836	1245034	440	53	79
1244084	2751975	510	38	21
2587890	2388622	29	6	1
3984303	1796327	4489	133	20
4632996	3054470	292	54	115
1343481	3658022	99	10	4
3074728	957197	10	3	614
4084076	4028112	56	12	2
1162971	4442658	41	18	11
3887909	1921868	330	62	688
1389247	66145	466	7	7
2800745	3655211	129	34	14
1320944	2664751	265	52	70
4125838	4220447	1602	344	160
867154	548923	234	90	11
1646418	3036345	549	9	124
658737	2326851	262	42	875
1380668	1835013	32	26	7
3939014	4209323	792	70	1630
2760277	722061	290	508	120
3618787	875122	333	38	14
3687610	4430337	47	6	4
1144424	530200	229	17	2035
1738664	1650083	288	6	12
3167153	3898218	358	56	90
338194	3150507	552	73	5
476615	1744453	222	15	5
1755937	4616164	80	20	1
4217271	690562	53	19	44
289355	307250	117	17	919
2549111	3490282	414	51	1
3353207	2517313	1465	79	60
2308770	2549432	435	652	413
4671154	4010881	23	7	1
2702438	807384	131	19	487
185744	1739549	66	13	4
3908998	591176	48	10	711
1294809	3122920	197	136	16
746701	4731326	69	40	29
4482695	58018	72	51	10
1926532	4389472	9128	336	221
1550614	2771826	11	8	4
67996	2941551	374	39	8
339838	743837	186	65	613
3843351	4249273	908	157	225
1642232	1320835	86	19	14
1164653	4675087	808	57	28
1001118	1162023	474	40	36
3260158	3062014	17	8	1
2733969	2580872	372	143	110
3214323	3482635	12543	147	3
3023958	1413181	694	72	84
2967361	3340807	42	67	66
2348035	2409706	199	54	40
2388846	2268005	115	43	365
2144504	3529572	129	555	90
2572993	4268239	19	55	1117
4277444	4351219	41	2	11
2512046	1394946	53	9	11
69534	1426729	4328	60	14
270895	3624714	89	3	826
3495830	4657888	87	3	1789
4244652	3716938	295	59	4
103850	2714881	94	6	103
3210032	2652129	37	96	5
4112891	386060	3572	426	138
2616314	2677334	15	22	377
4046407	3769836	480	40	12
1591206	4762204	33	4	2239
2189845	1816609	264	12	75
994736	1844797	103	7	1
628351	27521	4229	333	1
2902273	1458903	966	212	76
4220190	2374812	15995	320	13
1034643	600498	293	198	418
4270121	1713031	40	23	1
3199242	3018657	197	210	77
3561005	3494785	118	39	1253
2773276	1440303	94	5	13
4181406	1669475	792	42	55
3451880	327765	283	15	6
3146342	243080	123	16	29
737165	2585440	12	8	4
2306308	388184	18	8	1
986710	4474040	39	7	4
1689502	3837381	3676	63	1
2436617	3466523	84	63	85
2706354	3196884	14	4	46
1330709	3624046	173	21	2
3485083	180319	224	4	1
3266267	4438844	229	22	584
4261678	2546545	12	6	4
3425860	2094721	60	14	1
1458628	1909201	720	92	9
4330041	2980900	66	4	5
3930937	4318783	8777	225	77
3126128	2495476	161	33	227
4547521	3339205	33	6	92
2386992	3765475	3	92	873
1903981	259786	2678	113	11
4586660	4446703	346	73	18
110570	1415800	891	68	67
122279	4375094	22	7	10
2027811	1234569	835	44	38
2619873	1280529	40	12	1
861181	546079	166	45	17
1673147	4211803	42	27	59
4389781	2052544	166	33	32
3182046	3416347	187	30	214
49869	945771	95	8	2
422872	4446375	30	3	3
2085288	1015349	260	47	5
3980540	4830984	1918	152	75
3421325	1971223	370	28	338
4635166	2986049	717	66	68
3336522	1138140	2235	36	5
218698	1006790	99	43	10
567161	717454	719	130	47
3753233	4055858	1	434	260
2615523	469803	352	68	117
2018599	3745694	599	63	16
1441324	1847871	385	84	195
1537170	3438353	37	15	4
2360726	169015	100	13	30
551972	4517581	42	4	1
501914	2549459	5217	217	118
2769866	449057	837	155	2
922879	3752548	1546	143	18
2082541	1689179	269	180	6
359557	4529043	150	17	53
3023692	463908	258	133	127
3916348	919228	18	3	30
1969718	1716695	300	53	52
3611368	2998026	182	69	919
4835623	2421759	83	17	1
823355	4572086	277	17	4
141367	4226284	963	17	755
400728	1639434	137	21	587
32410	3414168	145	458	655
4209209	3584034	1	2	20
1450322	2716505	72	16	199
441560	1256649	52	45	202
3277539	3019972	986	147	168
3045502	2914343	819	172	6
82749	153377	47	17	154
2568449	2828183	1349	113	192
3809803	3412805	77	15	37
1536341	27736	1995	53	8
100255	656766	22	37	75
2968181	1917232	15	2	1
428243	216587	179	5	1
1633100	980596	8737	163	24
513747	3646574	303	335	239
2838035	3854135	120	36	24
1281620	4085135	232	31	526
1192780	716600	154	46	2
1122142	4226284	3	2	755
3584971	4549642	416	22	160
2920290	3132490	48	33	20
561807	2263957	646	144	15
19017	885994	111	456	24
4302075	660584	168	17	31
4172298	4027460	338	92	2951
22189	4334275	402	125	90
2054072	3601886	699	45	3
984091	4524303	2024	285	46
810338	4304008	175	15	13
1382334	3055449	68	15	84
3958716	3404938	21	11	39
3234203	4862538	52	10	1
2307143	3384599	10	1	2
4499720	3374092	123	28	145
3618622	773663	46	66	118
1629498	2975268	41	161	32
3127150	4848165	48	8	5
1895439	4823998	613	270	93
1266966	4790512	82	24	76
4126439	3423926	10	1	29
4386011	1518260	80	40	99
4065172	2369485	268	61	523
1000106	3504112	2608	972	19
2022241	4035816	5	95	47
711442	4354147	999	300	70
392770	4105788	233	19	1
3360059	1462543	68	69	62
3280298	2837421	122	24	33
2042396	2614629	62	1	1
2724790	2640384	52	3	9
2115612	3486152	168	72	57
2297625	4356421	6498	512	516
3053301	2921631	143	170	1
3862098	2521607	145	53	139
4803597	51577	1222	50	9
4728394	490639	60	4	1
3717778	3150567	465	102	67
1558705	3488077	171	90	322
2824719	4567190	642	27	1
2324324	1909746	1092	376	159
1195333	1946884	431	64	66
1682031	932460	439	90	1
4731167	356305	69	8	1
2999799	4382250	154	11	36
1185597	933707	1501	64	29
2228020	2520936	84	23	34
868021	3414928	1045	130	43
1468436	1356408	82	9	33
1140134	2373552	11111	311	1
1601403	3965478	395	35	67
3181246	1499551	1755	125	361
2914437	3606437	821	58	70
360874	4092722	4585	124	52
405955	2992405	6949	109	11
3389066	4435955	55	6	1
323672	4321895	24	3	515
4153654	1124563	366	56	12
2430520	2596454	491	38	1
3167929	2849535	254	84	273
1678315	1591206	6	3	4
1504246	4334635	326	80	116
1903996	4125838	293	78	344
3480188	4722524	112	18	177
4444789	3903482	514	84	101
3739473	565117	13227	448	1
1967803	1457971	59	23	39
1901834	343815	289	32	2
2110232	4128618	809	100	233
3251806	158145	16	1	1
1433176	1650875	39	3	1881
2449141	4762291	309	18	2
4547438	785361	25240	1291	22
97885	237015	103	142	16
1659274	3623094	1310	132	9
3136835	4605969	524	77	101
2175924	4467395	56	23	2084
2163471	2148992	131	401	26
418191	1968790	323	64	34
2741500	1828366	153	11	15
1505328	1373691	795	76	2
4865347	4780888	176	20	49
2309026	4526207	205	48	18
375304	4526830	107	3	66
3235358	1277803	55	6	5
706424	453237	7	12	12
1206697	3285953	5595	685	105
15188	4852291	13	127	121
4624712	3990634	95	22	4
884577	2718981	33	3	2
330100	3324553	578	53	77
106944	1463671	417	32	35
1899189	4106210	43	50	10
3137487	1275240	675	55	14
1646004	1697881	487	621	104
3832665	2462259	59	15	16
3580162	3872420	55	30	442
469051	3480697	282	49	898
4424632	1203360	304	140	8
4390232	3001354	1949	113	77
409853	3859001	163	1	2
786159	364665	240	28	903
422275	4200279	4142	101	110
3202215	1809926	131	35	2452
4583009	4667438	561	198	271
3257148	46375	53	42	49
3353737	1292768	41	22	49
2200112	2948092	137	38	412
1982435	2480796	39	34	70
679592	1581996	155	238	382
408043	1159782	2899	77	92
1851726	2161259	228	28	38
3321582	4086984	1	25	87
1952321	3716251	23	195	2
1855827	3055958	665	23	40
1162971	3586135	41	18	95
1072610	1206079	23	156	200
3041101	3555218	11	7	10
3109249	2258757	71	27	142
4230641	1409179	91	17	51
4178604	4800808	568	79	19
855887	4727647	16	6	562
2123866	1653483	92	118	886
1653998	79807	1986	24	5
176418	3085568	622	124	664
4224077	2794818	1	4	17
646912	1992285	2	38	14
2571572	4589586	10	12	187
1252277	2294531	16	1	1
1728133	3529164	97	2	28
2031456	4301946	598	30	3
3888592	561807	484	44	144
3364515	953715	3529	109	56
3175401	2083019	31	93	14
355517	489631	184	9	84
4131836	1924199	1933	162	14
3995817	384403	231	34	19
3605729	4377418	51	33	27
725039	1807203	1138	163	120
3586031	4525216	835	126	46
4095026	4079785	1175	71	444
1330796	1869405	5	248	204
4011049	3133671	22	7	155
2841785	2558493	149	16	407
3423962	1737237	17	3	3
889939	1804986	1864	154	87
4801594	1877812	94	16	7
7583	4865064	46	14	3
2012597	4516410	6	2	106
888590	53266	422	95	55
1696872	88751	582	9	2
2602200	3414168	247	48	655
2920290	3132490	48	33	20
1963596	554261	803	157	163
559565	1290985	239	23	10
1493489	3758978	17513	523	84
977262	2937897	57	133	10
550699	4445122	229	19	1
349979	1711373	34	10	237
