Source	Sink	Source_Followings	Source_Followers	Sink_Followers	Distance	Real	Common_Followings	Com_Followings_Ratio	Followers_Ratio	Indirect_Followings	Inv_Indirect_Followings
3167153	3035378	358	56	2	1	1	0	0.0	0.03571428571428571	1	0
2368306	3946538	1441	124	127	1	1	32	0.02220680083275503	1.0241935483870968	16	6
1326428	2136695	2569	153	80	1	1	8	0.003114052160373686	0.5228758169934641	5	2
269982	1476497	9020	351	76	1	1	0	0.0	0.21652421652421652	51	0
4448346	579196	380	111	262	1	1	18	0.04736842105263158	2.3603603603603602	25	3
4147162	530500	95	8	2	1	1	0	0.0	0.25	0	0
4473143	1068402	472	126	145	1	1	0	0.0	1.1507936507936507	30	0
272195	1438612	384	29	29	1	1	0	0.0	1.0	12	0
1994117	3943611	318	436	1	1	1	0	0.0	0.0022935779816513763	0	0
3492414	98531	260	67	27	1	1	0	0.0	0.40298507462686567	4	0
172558	2281401	94	20	121	1	1	1	0.010638297872340425	6.05	2	2
142948	2410078	42	6	1	1	1	0	0.0	0.16666666666666666	0	0
3650069	4154087	4118	217	63	1	1	0	0.0	0.2903225806451613	20	0
2114532	2340192	130	6	693	1	1	2	0.015384615384615385	115.5	3	0
4523833	2196226	167	33	5	1	1	0	0.0	0.15151515151515152	0	0
1013126	2730668	32	15	563	1	1	0	0.0	37.53333333333333	1	0
4480843	424654	271	58	26	1	1	0	0.0	0.4482758620689655	0	0
1832467	2971498	4	10	12	1	1	0	0.0	1.2	1	0
2214183	119021	109	14	1	1	1	0	0.0	0.07142857142857142	0	0
1901222	261290	103	8	74	1	1	0	0.0	9.25	3	0
72816	4261054	393	106	80	1	1	114	0.2900763358778626	0.7547169811320755	40	39
3910508	203902	936	16	6	1	1	0	0.0	0.375	0	0
2924025	2000752	21	1	1592	1	1	2	0.09523809523809523	1592.0	2	0
2722648	3454055	322	3	2914	1	1	1	0.003105590062111801	971.3333333333334	12	0
4120770	3613833	150	58	42	1	1	0	0.0	0.7241379310344828	1	0
3234025	1239422	3830	127	4	1	1	0	0.0	0.031496062992125984	1	0
4000463	1659493	1853	182	23	1	1	0	0.0	0.12637362637362637	7	0
367147	1302472	409	319	164	1	1	29	0.07090464547677261	0.5141065830721003	12	22
3220336	3161203	175	34	110	1	1	0	0.0	3.235294117647059	0	0
1682380	236246	7	10	306	1	1	2	0.2857142857142857	30.6	2	1
24581	4041994	1133	93	151	1	1	0	0.0	1.6236559139784945	17	0
2223172	2154650	623	211	25	1	1	0	0.0	0.11848341232227488	11	0
1734620	1170280	130	38	14	1	1	0	0.0	0.3684210526315789	1	0
1762773	4386040	449	46	225	1	1	0	0.0	4.891304347826087	10	0
3411803	4046035	1023	157	89	1	1	0	0.0	0.5668789808917197	6	0
591909	264692	304	71	3	1	1	0	0.0	0.04225352112676056	0	0
3109326	2799941	25	126	662	1	1	2	0.08	5.253968253968254	3	2
2443201	3483950	669	75	82	1	1	0	0.0	1.0933333333333333	14	0
4462091	3341191	232	9	20	1	1	0	0.0	2.2222222222222223	1	0
3133677	2193797	13	4	21	1	1	0	0.0	5.25	1	0
3934509	1157920	415	27	292	1	1	16	0.03855421686746988	10.814814814814815	14	1
2214980	2643544	118	7	520	1	1	0	0.0	74.28571428571429	0	0
3577478	1360891	209	134	57	1	1	0	0.0	0.4253731343283582	10	0
4615258	1497278	47	19	1869	1	1	20	0.425531914893617	98.36842105263158	20	12
360145	2954399	65	11	33	1	1	0	0.0	3.0	1	0
1719802	4660026	456	3	3	1	1	0	0.0	1.0	0	0
3499469	2345674	270	43	80	1	1	0	0.0	1.8604651162790697	4	0
3575966	4703578	138	221	2	1	1	3	0.021739130434782608	0.00904977375565611	0	1
1582613	4202708	128	264	1	1	1	0	0.0	0.003787878787878788	0	0
1184351	3151176	216	11	1	1	1	0	0.0	0.09090909090909091	0	0
4120171	3701498	407	33	28	1	1	0	0.0	0.8484848484848485	2	0
1370169	4717268	1452	223	12	1	1	0	0.0	0.053811659192825115	6	0
541565	4058810	249	69	561	1	1	7	0.028112449799196786	8.130434782608695	47	4
182123	3415302	218	17	2098	1	1	2	0.009174311926605505	123.41176470588235	7	1
3833683	2839022	74	26	293	1	1	2	0.02702702702702703	11.26923076923077	7	0
3444181	1959450	217	69	250	1	1	0	0.0	3.6231884057971016	3	0
2472681	2644157	528	208	2	1	1	0	0.0	0.009615384615384616	0	0
958336	2620177	63	7	8	1	1	0	0.0	1.1428571428571428	0	0
1035129	581171	111	8	13	1	1	0	0.0	1.625	0	0
2914315	3764528	815	52	95	1	1	13	0.015950920245398775	1.8269230769230769	7	4
1980589	3659050	30	8	204	1	1	14	0.4666666666666667	25.5	6	4
2152492	3313134	49	63	13	1	1	0	0.0	0.20634920634920634	0	0
1034643	1243368	293	198	319	1	1	49	0.16723549488054607	1.6111111111111112	20	61
4602575	3007914	296	8	14	1	1	0	0.0	1.75	0	0
2408877	4202736	84	7	4	1	1	0	0.0	0.5714285714285714	1	0
2870700	4202576	108	25	600	1	1	24	0.2222222222222222	24.0	10	11
3830070	2770509	392	88	798	1	1	23	0.058673469387755105	9.068181818181818	43	12
678792	933663	122	11	2	1	1	0	0.0	0.18181818181818182	0	0
4274877	4835247	307	25	663	1	1	0	0.0	26.52	6	0
4187141	530200	291	24	2035	1	1	21	0.07216494845360824	84.79166666666667	15	6
98985	2256601	258	33	5	1	1	0	0.0	0.15151515151515152	4	0
3599420	233340	65	8	4	1	1	0	0.0	0.5	0	0
4099305	519412	5174	118	4	1	1	0	0.0	0.03389830508474576	0	0
588533	1958425	2858	84	1	1	1	0	0.0	0.011904761904761904	0	0
2502833	766318	92	66	831	1	1	13	0.14130434782608695	12.590909090909092	16	7
3632998	3981826	360	35	1	1	1	0	0.0	0.02857142857142857	0	0
435003	35911	1730	92	13	1	1	0	0.0	0.14130434782608695	3	0
2526523	1871816	60	3	14	1	1	0	0.0	4.666666666666667	0	0
3864185	394398	223	74	32	1	1	0	0.0	0.43243243243243246	4	0
4268264	4347654	22	4	1278	1	1	0	0.0	319.5	2	0
2111786	2165609	30	7	2	1	1	0	0.0	0.2857142857142857	0	0
644301	2399134	511	442	84	1	1	55	0.10763209393346379	0.19004524886877827	39	35
2840509	2088104	11	6	40	1	1	3	0.2727272727272727	6.666666666666667	4	3
213185	3023130	70	22	778	1	1	19	0.2714285714285714	35.36363636363637	10	9
3082104	2284502	4343	47	1	1	1	0	0.0	0.02127659574468085	0	0
4821346	1856808	32	9	10	1	1	0	0.0	1.1111111111111112	5	0
546566	2122220	151	3	3	1	1	0	0.0	1.0	0	0
1506065	4279121	3968	136	54	1	1	0	0.0	0.39705882352941174	24	0
2083361	4499653	219	114	224	1	1	70	0.319634703196347	1.9649122807017543	44	28
679170	4308267	13	5	102	1	1	1	0.07692307692307693	20.4	0	2
4153603	704633	220	43	3	1	1	0	0.0	0.06976744186046512	0	0
732335	3370538	122	68	1	1	1	0	0.0	0.014705882352941176	0	0
280426	894528	329	44	14	1	1	0	0.0	0.3181818181818182	1	0
684731	1790360	58	3	1	1	1	0	0.0	0.3333333333333333	0	0
411002	1269260	471	132	92	1	1	3	0.006369426751592357	0.696969696969697	15	1
4380766	3242360	1165	114	11	1	1	0	0.0	0.09649122807017543	3	0
1213507	1781128	115	107	77	1	1	0	0.0	0.719626168224299	15	0
3797207	4313335	5	8	768	1	1	0	0.0	96.0	1	0
3120144	3657083	31	35	124	1	1	0	0.0	3.5428571428571427	2	0
3551313	4493181	470	452	351	1	1	55	0.11702127659574468	0.7765486725663717	32	75
434122	114983	73	14	39	1	1	0	0.0	2.7857142857142856	6	0
776874	1603289	199	17	360	1	1	18	0.09045226130653267	21.176470588235293	10	3
4037698	4117579	1482	130	4	1	1	0	0.0	0.03076923076923077	0	0
2256895	2416169	134	13	1	1	1	0	0.0	0.07692307692307693	0	0
3097564	1492557	46	4	56	1	1	0	0.0	14.0	3	0
2233775	687484	38	7	5	1	1	0	0.0	0.7142857142857143	0	0
1687006	1793937	82	6	6	1	1	0	0.0	1.0	1	0
616726	3756004	428	67	44	1	1	0	0.0	0.6567164179104478	18	0
2566170	659210	245	51	144	1	1	0	0.0	2.823529411764706	1	0
1062390	4823758	1396	289	7	1	1	0	0.0	0.02422145328719723	4	0
4054269	3063872	471	14	9	1	1	0	0.0	0.6428571428571429	3	0
2297796	1130850	611	44	2	1	1	0	0.0	0.045454545454545456	1	0
416770	4141749	137	709	24	1	1	0	0.0	0.03385049365303244	9	0
433761	3599234	107	12	423	1	1	0	0.0	35.25	4	0
1276425	2562262	8319	102	2	1	1	0	0.0	0.0196078431372549	0	0
1460879	528217	6	4	42	1	1	0	0.0	10.5	0	0
302379	3542043	24	10	3	1	1	0	0.0	0.3	1	0
1533518	130129	14	1	38	1	1	0	0.0	38.0	0	0
3193894	914350	250	28	80	1	1	19	0.076	2.857142857142857	9	9
4221988	4344495	248	15	144	1	1	0	0.0	9.6	7	0
3977047	1166608	1162	49	128	1	1	0	0.0	2.6122448979591835	20	0
348164	1264672	419	20	193	1	1	76	0.18138424821002386	9.65	27	3
2964390	2560714	213	26	24	1	1	0	0.0	0.9230769230769231	0	0
2536003	2463473	25	33	29	1	1	0	0.0	0.8787878787878788	0	0
519175	268046	7221	173	14	1	1	0	0.0	0.08092485549132948	8	0
4653076	735870	5	93	120	1	1	4	0.8	1.2903225806451613	4	17
1363931	1732644	228	2	84	1	1	7	0.03070175438596491	42.0	9	0
226013	1660611	187	30	190	1	1	0	0.0	6.333333333333333	7	0
4450291	4586218	190	40	47	1	1	18	0.09473684210526316	1.175	3	8
1370169	3422324	1452	223	268	1	1	0	0.0	1.201793721973094	7	0
1075306	1337853	15	6	1795	1	1	1	0.06666666666666667	299.1666666666667	1	0
4362385	3179561	364	17	105	1	1	0	0.0	6.176470588235294	7	0
3478899	3031171	156	53	47	1	1	0	0.0	0.8867924528301887	0	0
416174	2543578	191	15	40	1	1	0	0.0	2.6666666666666665	1	0
864268	3132944	136	56	1	1	1	0	0.0	0.017857142857142856	0	0
4685113	1827786	232	33	421	1	1	0	0.0	12.757575757575758	1	0
4479954	2696352	2167	70	29	1	1	0	0.0	0.4142857142857143	6	0
1741497	597809	3909	115	1	1	1	0	0.0	0.008695652173913044	0	0
2689055	1744681	3	2	45	1	1	0	0.0	22.5	0	0
916936	2442670	458	57	21	1	1	0	0.0	0.3684210526315789	4	0
881488	3978787	9	45	1204	1	1	0	0.0	26.755555555555556	1	0
2760277	2306134	290	508	337	1	1	39	0.13448275862068965	0.6633858267716536	18	64
4516604	844778	13314	314	218	1	1	0	0.0	0.6942675159235668	57	0
1535269	1249665	505	88	24	1	1	0	0.0	0.2727272727272727	5	0
3452706	2714269	2116	245	94	1	1	0	0.0	0.3836734693877551	15	0
1577209	1349622	57	10	94	1	1	0	0.0	9.4	4	0
2682210	3612539	67	3	3	1	1	0	0.0	1.0	0	0
5848	727310	99	33	39	1	1	0	0.0	1.1818181818181819	5	0
3181831	2934361	1158	84	2	1	1	0	0.0	0.023809523809523808	0	0
3894171	3663452	144	7	28	1	1	6	0.041666666666666664	4.0	2	1
2581751	2872620	95	9	15	1	1	0	0.0	1.6666666666666667	0	0
1010658	4712898	315	200	10	1	1	0	0.0	0.05	0	0
273505	2969841	159	99	14	1	1	5	0.031446540880503145	0.1414141414141414	0	0
2380608	4175214	3399	360	101	1	1	0	0.0	0.28055555555555556	36	0
4327096	989885	2944	234	40	1	1	0	0.0	0.17094017094017094	7	0
859917	4704619	209	70	194	1	1	5	0.023923444976076555	2.7714285714285714	12	3
1619546	2342664	416	86	1181	1	1	133	0.31971153846153844	13.732558139534884	37	44
505797	1740338	791	29	9	1	1	0	0.0	0.3103448275862069	0	0
2074981	304702	839	122	140	1	1	0	0.0	1.1475409836065573	9	0
490305	1330040	170	20	35	1	1	10	0.058823529411764705	1.75	7	6
4103278	2377754	41	9	6	1	1	0	0.0	0.6666666666666666	2	0
4381553	3807699	1364	218	2	1	1	0	0.0	0.009174311926605505	1	0
412862	470664	860	80	140	1	1	0	0.0	1.75	16	0
280171	1022663	3378	232	99	1	1	0	0.0	0.4267241379310345	30	0
2011824	2289611	3	4	147	1	1	1	0.3333333333333333	36.75	2	1
4001849	722567	1826	176	74	1	1	0	0.0	0.42045454545454547	10	0
4629569	1865453	1698	152	14	1	1	0	0.0	0.09210526315789473	2	0
1119016	1942017	1457	252	6	1	1	0	0.0	0.023809523809523808	2	0
922827	827654	448	103	64	1	1	0	0.0	0.6213592233009708	3	0
1177513	581535	69	11	1283	1	1	17	0.2463768115942029	116.63636363636364	15	9
3692657	3976137	2350	33	5	1	1	0	0.0	0.15151515151515152	1	0
3448990	2968206	226	45	2	1	1	0	0.0	0.044444444444444446	0	0
1963890	3123639	177	18	538	1	1	11	0.062146892655367235	29.88888888888889	14	1
4615618	3651179	42	4	1752	1	1	13	0.30952380952380953	438.0	5	1
125139	201538	86	107	1	1	1	0	0.0	0.009345794392523364	0	0
1748843	1235144	261	131	38	1	1	0	0.0	0.2900763358778626	1	0
4293257	3077549	255	29	51	1	1	0	0.0	1.7586206896551724	2	0
3302338	392804	458	21	2	1	1	0	0.0	0.09523809523809523	0	0
1532833	3186156	546	418	40	1	1	0	0.0	0.09569377990430622	5	0
1969718	1082649	300	53	75	1	1	11	0.03666666666666667	1.4150943396226414	3	5
236630	3683701	305	15	2	1	1	0	0.0	0.13333333333333333	0	0
3381720	1298165	70	60	4	1	1	4	0.05714285714285714	0.06666666666666667	3	3
302109	34716	85	8	20	1	1	0	0.0	2.5	0	0
1649751	32410	129	2	458	1	1	16	0.12403100775193798	229.0	24	0
1046514	2258369	107	27	1	1	1	0	0.0	0.037037037037037035	0	0
3237836	16250	171	9	37	1	1	0	0.0	4.111111111111111	0	0
1130005	2657284	103	287	2605	1	1	14	0.13592233009708737	9.076655052264808	18	12
1099600	2607632	56	23	2	1	1	0	0.0	0.08695652173913043	0	0
4017765	1330301	222	61	160	1	1	40	0.18018018018018017	2.622950819672131	30	14
4096880	478843	790	71	6	1	1	0	0.0	0.08450704225352113	3	0
2417949	3024113	1743	306	1	1	1	0	0.0	0.0032679738562091504	0	0
800924	1680880	292	67	16	1	1	0	0.0	0.23880597014925373	4	0
4834694	1228636	376	18	5	1	1	0	0.0	0.2777777777777778	0	0
162775	2046234	134	72	155	1	1	0	0.0	2.1527777777777777	17	0
4525161	4094419	184	28	9	1	1	13	0.07065217391304347	0.32142857142857145	3	2
3065808	1906433	82322	1235	93	1	1	0	0.0	0.07530364372469636	82	0
309382	468419	4536	135	1	1	1	0	0.0	0.007407407407407408	0	0
1817799	3411354	15933	402	1	1	1	0	0.0	0.0024875621890547263	0	0
1184923	2329083	857	55	7	1	1	0	0.0	0.12727272727272726	2	0
1682981	2118528	78	9	24	1	1	0	0.0	2.6666666666666665	0	0
2809671	1004913	19	16	65	1	1	14	0.7368421052631579	4.0625	15	12
3219384	3513426	64	2	2	1	1	0	0.0	1.0	0	0
4527062	3609163	478	12	3	1	1	0	0.0	0.25	0	0
2060048	1841590	77	7	3	1	1	0	0.0	0.42857142857142855	0	0
2865405	2851530	1486	79	228	1	1	0	0.0	2.8860759493670884	44	0
1255199	267893	285	55	29	1	1	0	0.0	0.5272727272727272	15	0
3030681	3415302	14	3	2098	1	1	1	0.07142857142857142	699.3333333333334	1	0
2250533	2284434	118	12	345	1	1	15	0.1271186440677966	28.75	21	1
4771682	1150104	449	52	293	1	1	0	0.0	5.634615384615385	8	0
1822719	3489914	22352	285	21	1	1	0	0.0	0.07368421052631578	12	0
1824031	2423421	224	52	5	1	1	0	0.0	0.09615384615384616	0	0
445996	3809291	12829	1175	9	1	1	0	0.0	0.007659574468085106	4	0
2806428	1690327	4940	232	2	1	1	0	0.0	0.008620689655172414	0	0
4517240	680084	3	513	14	1	1	0	0.0	0.02729044834307992	0	0
4774514	1612102	820	85	3	1	1	0	0.0	0.03529411764705882	1	0
3944137	2778519	427	84	20	1	1	0	0.0	0.23809523809523808	5	0
3978042	3865042	180	50	14	1	1	0	0.0	0.28	12	0
4630540	901978	16	9	19	1	1	0	0.0	2.111111111111111	1	0
3296296	129432	69	20	6	1	1	0	0.0	0.3	1	0
3390049	4627010	730	106	6	1	1	0	0.0	0.05660377358490566	3	0
4532217	1158340	42	15	65	1	1	0	0.0	4.333333333333333	2	0
2486535	4326021	78	13	140	1	1	0	0.0	10.76923076923077	6	0
2044050	1249406	225	67	87	1	1	0	0.0	1.2985074626865671	14	0
4283132	4651949	5	11	1	1	1	0	0.0	0.09090909090909091	0	0
2134194	1088064	53	9	2	1	1	0	0.0	0.2222222222222222	0	0
2033773	4436276	596	58	67	1	1	55	0.09228187919463088	1.1551724137931034	7	11
2247657	3956158	7138	306	76	1	1	0	0.0	0.24836601307189543	65	0
1191020	2293038	112	263	592	1	1	11	0.09821428571428571	2.2509505703422055	12	10
577164	1196089	375	40	39	1	1	0	0.0	0.975	7	0
4219307	3070170	12	6	17	1	1	0	0.0	2.8333333333333335	1	0
2769866	542371	837	155	58	1	1	0	0.0	0.3741935483870968	5	0
4431219	2127923	110	9	20	1	1	0	0.0	2.2222222222222223	6	0
4692327	3491977	2092	149	19	1	1	0	0.0	0.12751677852348994	2	0
3118310	1322025	17	38	22	1	1	7	0.4117647058823529	0.5789473684210527	5	10
1643894	220592	208	10	62	1	1	0	0.0	6.2	1	0
1457977	4643353	145	15	2	1	1	0	0.0	0.13333333333333333	1	0
439557	1967615	61749	2090	168	1	1	0	0.0	0.08038277511961722	118	0
898012	3930372	412	99	3	1	1	0	0.0	0.030303030303030304	0	0
1553232	4552792	286	114	52	1	1	0	0.0	0.45614035087719296	15	0
1668102	4518223	69	13	115	1	1	5	0.07246376811594203	8.846153846153847	2	1
4463545	2103227	3842	94	35	1	1	0	0.0	0.3723404255319149	27	0
570894	3101081	1019	95	1145	1	1	0	0.0	12.052631578947368	48	0
2913973	1698119	56	16	471	1	1	2	0.03571428571428571	29.4375	1	0
3441731	241224	818	57	5	1	1	0	0.0	0.08771929824561403	2	0
4496464	521586	193	105	782	1	1	45	0.23316062176165803	7.447619047619048	33	47
510477	4388440	89	15	15	1	1	0	0.0	1.0	0	0
240570	3597301	1079	138	34	1	1	0	0.0	0.2463768115942029	16	0
1995965	233749	200	86	34	1	1	0	0.0	0.3953488372093023	8	0
2542828	1911056	174	35	1	1	1	0	0.0	0.02857142857142857	0	0
2339318	216754	63	9	165	1	1	0	0.0	18.333333333333332	1	0
1783493	2785182	170	36	55	1	1	23	0.13529411764705881	1.5277777777777777	11	10
4785101	4383195	1988	150	3	1	1	0	0.0	0.02	0	0
2173390	1219267	16	4	238	1	1	3	0.1875	59.5	0	3
1950343	3741017	315	169	249	1	1	0	0.0	1.4733727810650887	12	0
858791	4617830	2663	110	131	1	1	0	0.0	1.190909090909091	7	0
2174130	3012530	1368	86	3	1	1	0	0.0	0.03488372093023256	0	0
3429275	1255401	13	1	21	1	1	0	0.0	21.0	0	0
4507127	2456267	1288	47	93	1	1	0	0.0	1.9787234042553192	15	0
2141034	2800259	1	1	365	1	1	0	0.0	365.0	0	0
1294785	2864531	1	52	71	1	1	0	0.0	1.3653846153846154	0	0
509714	1058851	232	225	9	1	1	0	0.0	0.04	2	0
1761151	2007331	4153	260	249	1	1	490	0.11798699735131231	0.9576923076923077	91	91
2848791	2157287	35	3	12	1	1	0	0.0	4.0	1	0
3059163	835556	152	17	295	1	1	9	0.05921052631578947	17.352941176470587	3	2
2474070	2507356	2421	102	15	1	1	0	0.0	0.14705882352941177	5	0
1296996	3586548	62	2	34	1	1	0	0.0	17.0	0	0
3842497	116968	21	4	67	1	1	0	0.0	16.75	2	0
276263	2669216	1473	112	280	1	1	29	0.019687712152070606	2.5	16	18
3232793	2285720	335	13	2	1	1	0	0.0	0.15384615384615385	0	0
4126109	4108662	111	10	131	1	1	0	0.0	13.1	0	0
896087	2618792	219	102	27	1	1	0	0.0	0.2647058823529412	4	0
2305236	3267708	424	248	100	1	1	0	0.0	0.4032258064516129	21	0
4768522	2963023	676	49	66	1	1	0	0.0	1.346938775510204	24	0
2635199	271364	165	59	1541	1	1	0	0.0	26.11864406779661	4	0
2603258	790247	640	72	17	1	1	0	0.0	0.2361111111111111	3	0
28194	3397550	26	3	1	1	1	0	0.0	0.3333333333333333	0	0
1519762	98690	218	16	41	1	1	0	0.0	2.5625	0	0
1225988	2585159	8881	157	179	1	1	0	0.0	1.1401273885350318	52	0
920153	2419372	276	32	11	1	1	0	0.0	0.34375	8	0
4204344	681793	38	8	27	1	1	0	0.0	3.375	3	0
3561896	2034178	275	68	1	1	1	0	0.0	0.014705882352941176	0	0
4114501	3680885	214	37	10	1	1	0	0.0	0.2702702702702703	0	0
3598782	4634593	97	312	3	1	1	0	0.0	0.009615384615384616	1	0
3933095	4157804	2162	304	20	1	1	0	0.0	0.06578947368421052	8	0
3586135	2712039	33	95	67	1	1	15	0.45454545454545453	0.7052631578947368	16	31
921286	669249	212	32	10	1	1	0	0.0	0.3125	7	0
1424221	4412662	130	111	78	1	1	0	0.0	0.7027027027027027	7	0
240699	3822281	43	7	6	1	1	0	0.0	0.8571428571428571	0	0
78950	1411233	13	471	16	1	1	0	0.0	0.03397027600849257	3	0
1219739	195648	90	27	176	1	1	0	0.0	6.518518518518518	5	0
3089145	4847887	6	6	212	1	1	0	0.0	35.333333333333336	0	0
885140	4003047	169	38	137	1	1	0	0.0	3.6052631578947367	8	0
866252	3352799	669	89	227	1	1	5	0.007473841554559043	2.550561797752809	5	4
4345608	3636180	2526	234	564	1	1	0	0.0	2.41025641025641	66	0
1325483	3136919	6	3	122	1	1	0	0.0	40.666666666666664	0	0
3810577	3184906	45	2	24	1	1	0	0.0	12.0	0	0
3978531	1233837	115	15	1	1	1	0	0.0	0.06666666666666667	0	0
429180	2210979	330	61	54	1	1	0	0.0	0.8852459016393442	23	0
4404351	4702756	1195	156	327	1	1	72	0.0602510460251046	2.0961538461538463	33	33
1341178	1028394	16829	899	14	1	1	0	0.0	0.01557285873192436	10	0
3590948	1452018	2943	492	79	1	1	0	0.0	0.16056910569105692	42	0
214842	983360	679	11	5	1	1	0	0.0	0.45454545454545453	0	0
4517765	3880653	503	71	1	1	1	0	0.0	0.014084507042253521	0	0
1821864	396780	264	39	36	1	1	0	0.0	0.9230769230769231	0	0
2295029	2771058	348	32	26	1	1	0	0.0	0.8125	7	0
2254986	3934208	130	84	81	1	1	9	0.06923076923076923	0.9642857142857143	10	4
382977	12246	5934	143	4	1	1	0	0.0	0.027972027972027972	1	0
4401332	2261139	153	82	2014	1	1	16	0.10457516339869281	24.5609756097561	8	19
1962884	3649036	3358	404	5	1	1	0	0.0	0.012376237623762377	1	0
1130763	1622052	254	294	89	1	1	0	0.0	0.30272108843537415	20	0
4525057	107853	132	21	6	1	1	0	0.0	0.2857142857142857	4	0
4321002	915390	75	18	1345	1	1	7	0.09333333333333334	74.72222222222223	3	3
530260	2393833	208	77	45	1	1	0	0.0	0.5844155844155844	0	0
2039899	3859910	144	36	65	1	1	0	0.0	1.8055555555555556	6	0
1417255	3723496	72	325	543	1	1	1	0.013888888888888888	1.6707692307692308	0	0
809365	977117	55	49	6	1	1	0	0.0	0.12244897959183673	2	0
1987430	1309665	178	57	42	1	1	0	0.0	0.7368421052631579	9	0
4060074	2573081	7305	178	66	1	1	0	0.0	0.3707865168539326	27	0
4506423	571842	1461	101	8	1	1	0	0.0	0.07920792079207921	1	0
4055608	1229947	1936	126	85	1	1	0	0.0	0.6746031746031746	21	0
852989	3589007	1	4	1	1	1	0	0.0	0.25	0	0
2049692	2934606	618	38	12	1	1	0	0.0	0.3157894736842105	0	0
4379244	213018	12	13	290	1	1	8	0.6666666666666666	22.307692307692307	8	10
1438597	22937	1197	182	6	1	1	0	0.0	0.03296703296703297	2	0
2001286	4101246	1	1	3	1	1	0	0.0	3.0	0	0
1946674	1800861	137	108	79	1	1	0	0.0	0.7314814814814815	3	0
3015800	2672217	52	26	24	1	1	0	0.0	0.9230769230769231	5	0
3482543	209474	78	2	8	1	1	0	0.0	4.0	0	0
883816	4336736	297	71	19	1	1	0	0.0	0.2676056338028169	2	0
2774493	4161397	12713	551	85	1	1	0	0.0	0.1542649727767695	31	0
1963713	2086667	20	96	34	1	1	0	0.0	0.3541666666666667	7	0
1721804	2144504	125	8	555	1	1	11	0.088	69.375	18	2
4316559	3085568	912	16	664	1	1	0	0.0	41.5	2	0
4657225	3134456	27	2	12	1	1	0	0.0	6.0	0	0
2441262	3677862	1665	136	63	1	1	0	0.0	0.4632352941176471	13	0
1301651	506428	133	26	1267	1	1	8	0.06015037593984962	48.73076923076923	19	3
4096302	1983604	547	351	12	1	1	0	0.0	0.03418803418803419	1	0
3133671	768269	226	155	667	1	1	6	0.02654867256637168	4.303225806451613	7	0
282453	1652056	34	9	326	1	1	7	0.20588235294117646	36.22222222222222	4	4
1767226	2031080	102	37	211	1	1	0	0.0	5.702702702702703	2	0
172652	3607623	119	108	10	1	1	0	0.0	0.09259259259259259	0	0
4144407	4107606	76	13	9	1	1	0	0.0	0.6923076923076923	2	0
3538258	201249	60	45	323	1	1	5	0.08333333333333333	7.177777777777778	4	8
3099326	3675625	1952	176	94	1	1	0	0.0	0.5340909090909091	54	0
2039946	332287	17	91	2	1	1	0	0.0	0.02197802197802198	1	0
4364979	1188411	328	12	781	1	1	26	0.07926829268292683	65.08333333333333	34	0
865980	3818990	30	5	28	1	1	0	0.0	5.6	1	0
3690780	1647581	56	47	3	1	1	0	0.0	0.06382978723404255	0	0
840801	4676082	1258	155	7	1	1	0	0.0	0.04516129032258064	0	0
3220134	716014	81	31	3	1	1	2	0.024691358024691357	0.0967741935483871	0	0
4466222	1683944	339	61	11	1	1	0	0.0	0.18032786885245902	2	0
4520306	1886954	675	502	68	1	1	0	0.0	0.13545816733067728	14	0
3938536	79794	15	1	37	1	1	4	0.26666666666666666	37.0	1	0
4391581	3957113	47	9	864	1	1	4	0.0851063829787234	96.0	7	2
836594	384779	1136	194	27	1	1	0	0.0	0.13917525773195877	5	0
928477	4671804	153	39	84	1	1	14	0.0915032679738562	2.1538461538461537	7	2
624895	2225065	2	3	2	1	1	0	0.0	0.6666666666666666	0	0
4754912	1623990	9	2	1	1	1	0	0.0	0.5	0	0
1439091	776171	568	95	16	1	1	0	0.0	0.16842105263157894	1	0
3094013	138282	74	19	297	1	1	0	0.0	15.631578947368421	3	0
2702438	2277787	131	19	474	1	1	15	0.11450381679389313	24.94736842105263	14	1
3316620	4302205	5083	214	37	1	1	0	0.0	0.17289719626168223	13	0
3502908	1592226	58	10	9	1	1	0	0.0	0.9	4	0
202677	1010658	126	48	200	1	1	23	0.18253968253968253	4.166666666666667	7	0
1425169	3115403	150	136	3	1	1	0	0.0	0.022058823529411766	2	0
3717778	3444147	465	102	67	1	1	0	0.0	0.6568627450980392	2	0
2848634	3192145	85	14	65	1	1	0	0.0	4.642857142857143	1	0
4572307	1582750	1351	189	13	1	1	0	0.0	0.06878306878306878	5	0
4818002	4058810	155	153	561	1	1	10	0.06451612903225806	3.6666666666666665	37	5
4029434	31104	158	47	1	1	1	0	0.0	0.02127659574468085	0	0
4452466	446051	676	50	3	1	1	0	0.0	0.06	0	0
3082645	2162483	1825	932	146	1	1	76	0.041643835616438356	0.15665236051502146	32	51
3436293	1889910	136	50	59	1	1	9	0.0661764705882353	1.18	4	2
3529572	1898691	184	90	61	1	1	0	0.0	0.6777777777777778	15	0
2046648	1073676	152	39	8	1	1	0	0.0	0.20512820512820512	0	0
4016481	964429	595	24	4	1	1	0	0.0	0.16666666666666666	2	0
1800539	3415302	25	4	2098	1	1	0	0.0	524.5	1	0
3654276	4294126	3512	153	434	1	1	0	0.0	2.8366013071895426	8	0
3039218	1154498	779	17	36	1	1	0	0.0	2.1176470588235294	0	0
