Source	Sink	Source_Followings	Source_Followers	Sink_Followers	Distance	Real	Common_Followings	Com_Followings_Ratio	Followers_Ratio	Indirect_Followings	Inv_Indirect_Followings	Source_friends_num	friends_cycle_num	SourceFollowersToSink
4496464	2635670	193	105	1605	1	1	6	0.031088083	15.28571429	45	1	105	1496	51
2635670	1497999	39	1605	60	1	1	17	0.435897436	0.037383178	7	41	1247	1503	49
1497999	1093649	105	60	17	1	1	0	0.0	0.283333333	5	0	59	16	5
1163928	3230621	254	96	355	1	1	96	0.377952756	3.697916667	52	52	96	450	52
3230621	185737	1149	355	80	1	1	0	0.0	0.225352113	15	0	355	79	18
1141863	2988012	1279	115	5	1	1	0	0.0	0.043478261	0	0	114	5	0
3968287	1323446	129	21	1	1	1	0	0.0	0.047619048	0	0	17	1	0
155547	3653417	350	34	40	1	1	0	0.0	1.176470588	10	0	34	36	10
3694439	4484693	31	8	1	1	1	0	0.0	0.125	0	0	8	1	0
199956	1813314	29	6	1	1	1	0	0.0	0.166666667	0	0	6	1	0
1032721	3057958	1005	20	1	1	1	0	0.0	0.05	0	0	20	1	0
3458417	3867774	416	33	238	1	1	23	0.055288462	7.212121212	28	3	31	213	5
3867774	3690171	94	238	410	1	1	20	0.212765957	1.722689076	15	15	177	415	70
3690171	3825894	242	410	32	1	1	0	0.0	0.07804878	10	0	352	30	25
3401150	401793	76	5	1345	1	1	0	0.0	269.0	0	0	4	178	0
401793	133821	127	1345	1294	1	1	17	0.133858268	0.962081784	34	11	374	725	401
133821	1792316	58	1294	20	1	1	0	0.0	0.015455951	11	0	387	20	17
371654	580293	16	25	739	1	1	8	0.5	29.56	10	4	22	396	20
580293	8009	13	739	476	1	1	8	0.615384615	0.6441136670000001	6	12	40	225	188
8009	2256020	48	476	161	1	1	19	0.395833333	0.338235294	8	110	229	583	80
2256020	421579	2964	161	2	1	1	0	0.0	0.01242236	0	0	161	2	0
1387569	618677	232	37	1	1	1	0	0.0	0.027027027	0	0	37	1	0
3117712	3314116	138	20	2	1	1	0	0.0	0.1	0	0	18	2	0
318999	1330101	394	134	193	1	1	20	0.050761421	1.4402985069999998	2	12	131	323	4
1330101	4737279	1999	193	157	1	1	91	0.045522761	0.8134715029999999	59	31	193	348	32
4737279	3352799	573	157	227	1	1	42	0.073298429	1.445859873	31	23	157	384	31
3352799	3421008	378	227	7	1	1	0	0.0	0.030837004	6	0	225	7	6
1987636	3361377	36	4	4841	1	1	8	0.222222222	1210.25	1	0	2	4064	0
3361377	1836049	764195	4841	13	1	1	38	4.9700000000000015e-05	0.002685396	6	12	4764	4130	6
1836049	4413849	160	13	6	1	1	0	0.0	0.461538462	1	0	11	5	0
3001891	1020146	4550	304	1	1	1	0	0.0	0.003289474	0	0	303	1	0
1343937	395209	36	5	1	1	1	0	0.0	0.2	0	0	2	1	0
829726	3623333	932	213	13	1	1	0	0.0	0.06103286400000001	9	0	213	13	9
1129427	151344	2	1	106	1	1	0	0.0	106.0	0	0	1	78	0
151344	3958395	101	106	41	1	1	47	0.465346535	0.386792453	32	26	105	123	28
3958395	4035655	62	41	913	1	1	24	0.387096774	22.26829268	24	16	41	805	27
4035655	3821127	5979	913	62	1	1	0	0.0	0.067907996	26	0	913	62	27
3743002	4028970	18	1	1	1	1	0	0.0	1.0	0	0	1	1	0
3935408	1650875	305	7	1881	1	1	9	0.029508197000000007	268.7142857	12	0	6	1260	1
1649797	660674	32	15	458	1	1	1	0.03125	30.53333333	3	0	4	91	5
660674	2698818	111	458	12	1	1	0	0.0	0.026200873	1	0	203	7	4
1537919	2576	129	48	21	1	1	0	0.0	0.4375	7	0	35	17	10
2199775	1425790	83	23	9	1	1	0	0.0	0.391304348	1	0	21	7	3
3640869	3486068	222	46	76	1	1	0	0.0	1.6521739130000002	2	0	43	57	6
3988413	4202845	1410	83	104	1	1	0	0.0	1.253012048	12	0	83	104	6
815321	1325277	49	8	71	1	1	15	0.306122449	8.875	19	1	8	79	3
1325277	4811476	39	71	49	1	1	0	0.0	0.690140845	0	0	71	9	0
782341	2650066	319	62	26	1	1	0	0.0	0.419354839	2	0	55	19	3
1382058	3024049	135	31	19	1	1	0	0.0	0.612903226	1	0	24	8	2
1734620	2076251	130	38	31	1	1	0	0.0	0.815789474	0	0	26	17	6
3059896	3737308	294	34	468	1	1	6	0.020408163	13.76470588	10	1	34	449	5
3737308	1651436	235	468	28	1	1	0	0.0	0.05982906	6	0	387	21	19
4217989	4388421	125	30	54	1	1	0	0.0	1.8	4	0	30	46	6
2376245	277125	1	149	46	1	1	0	0.0	0.308724832	0	0	0	0	9
2523384	3102019	53	2	1	1	1	0	0.0	0.5	0	0	1	1	0
2539712	2782931	80	38	64	1	1	12	0.15	1.684210526	14	5	36	95	15
2782931	1595863	55	64	99	1	1	3	0.054545455	1.546875	9	4	61	132	41
1595863	777601	8	99	44	1	1	3	0.375	0.444444444	1	16	43	124	28
777601	3883660	43	44	305	1	1	23	0.534883721	6.931818182000001	10	27	44	345	22
3883660	1295653	1465	305	55	1	1	0	0.0	0.180327869	3	0	305	55	2
641280	3614982	50	33	232	1	1	0	0.0	7.03030303	0	0	15	10	0
700722	4321468	490	121	383	1	1	75	0.153061224	3.1652892560000003	21	43	115	501	33
4321468	581535	1846	383	1283	1	1	464	0.25135428	3.349869452	278	196	383	1663	212
581535	1250791	8414	1283	61	1	1	0	0.0	0.047544817	22	0	1283	61	23
4061805	2672467	339	65	2	1	1	0	0.0	0.030769231	0	0	64	2	0
2915097	3037866	89	14	21	1	1	0	0.0	1.5	0	0	8	11	1
4811066	81015	55	75	64	1	1	0	0.0	0.8533333329999999	0	0	0	0	19
2739345	25593	875	68	1914	1	1	58	0.06628571400000001	28.14705882	47	6	68	1888	22
2578542	3026372	302	20	1215	1	1	0	0.0	60.75	5	0	19	997	2
3026372	3779776	3	1215	136	1	1	2	0.666666667	0.111934156	1	6	7	202	71
3779776	1548872	110	136	17	1	1	0	0.0	0.125	0	0	61	11	1
688738	3968036	25	5	9	1	1	0	0.0	1.8	1	0	5	2	1
3232793	4733983	335	13	2	1	1	0	0.0	0.153846154	0	0	13	2	0
4852291	275283	26	121	39	1	1	0	0.0	0.32231405	0	0	7	12	0
3359949	2188049	38	135	148	1	1	0	0.0	1.096296296	4	0	91	44	24
4259308	888106	197	47	32	1	1	0	0.0	0.6808510640000001	1	0	47	31	0
4180276	1688878	31	112	185	1	1	3	0.096774194	1.651785714	3	3	39	66	25
1688878	804382	112	185	46	1	1	0	0.0	0.248648649	1	0	68	18	7
3734589	3750005	214	5	16	1	1	12	0.056074766	3.2	1	1	4	18	1
3750005	2737186	262	16	42	1	1	0	0.0	2.625	3	0	16	32	3
3683411	1838158	89	32	180	1	1	15	0.16853932600000002	5.625	8	8	31	201	11
1838158	1858077	1634	180	450	1	1	33	0.020195838	2.5	43	4	179	596	20
1858077	2810307	289	450	131	1	1	12	0.041522491	0.29111111100000003	8	5	407	264	21
2810307	1837446	92	131	4	1	1	0	0.0	0.030534351	1	0	87	3	1
577580	4840367	3831	187	3	1	1	0	0.0	0.016042781000000002	0	0	187	3	0
1088937	1790685	65	35	111	1	1	15	0.230769231	3.1714285710000003	7	14	35	144	14
1790685	835556	425	111	295	1	1	53	0.124705882	2.657657658	29	25	111	404	26
835556	2834899	1068	295	14	1	1	0	0.0	0.047457627	3	0	293	14	4
1343126	168143	153	40	14	1	1	0	0.0	0.35	0	0	35	26	0
168143	1654699	80	14	27	1	1	0	0.0	1.928571429	0	0	12	19	1
142948	2215046	42	6	2	1	1	0	0.0	0.333333333	1	0	6	2	1
3986120	4016669	136	8	328	1	1	0	0.0	41.0	0	0	8	239	0
4226284	3164793	82	755	3	1	1	0	0.0	0.00397351	1	0	462	3	2
3489525	1957175	27	57	9	1	1	0	0.0	0.15789473699999998	0	0	44	5	2
3686774	3966066	506	83	26	1	1	0	0.0	0.313253012	11	0	83	24	12
652304	1182973	124	104	26	1	1	19	0.153225806	0.25	10	10	96	118	12
1182973	1028971	111	26	130	1	1	22	0.198198198	5.0	9	11	25	125	9
1028971	3973487	385	130	5	1	1	0	0.0	0.038461538	2	0	127	5	1
4369028	4686406	5	3	3	1	1	0	0.0	1.0	0	0	0	0	0
4300088	2850435	76	438	247	1	1	15	0.197368421	0.5639269410000001	12	16	388	603	140
2850435	3402731	145	247	3654	1	1	1	0.006896551999999999	14.79352227	13	0	237	1682	87
3402731	2515473	18	3654	244	1	1	0	0.0	0.066776136	3	0	318	42	188
3923156	4805051	1070	261	94	1	1	111	0.103738318	0.360153257	43	46	261	354	36
4805051	1143963	817	94	11	1	1	0	0.0	0.117021277	3	0	94	11	1
700684	2853969	93	7	1051	1	1	1	0.010752688	150.1428571	1	0	7	1034	0
2853969	3472932	42592	1051	2	1	1	0	0.0	0.00190295	0	0	1048	2	0
2614076	3383738	71	17	47	1	1	0	0.0	2.764705882	5	0	17	39	6
1385910	461259	142	32	16	1	1	0	0.0	0.5	4	0	32	15	6
4487895	3432349	36	12	11	1	1	33	0.916666667	0.916666667	7	7	8	16	8
3432349	4561388	35	11	10	1	1	0	0.0	0.909090909	8	0	8	9	9
3856438	706772	462	48	110	1	1	0	0.0	2.291666667	1	0	41	78	4
426536	4683994	64	13	25	1	1	0	0.0	1.923076923	1	0	3	5	3
1689585	3177663	76	34	129	1	1	11	0.144736842	3.794117647	5	9	32	151	11
3177663	1618916	296	129	156	1	1	40	0.135135135	1.209302326	19	19	129	270	30
1618916	938434	391	156	24	1	1	9	0.023017903	0.153846154	4	3	153	152	5
938434	3343666	138	24	14	1	1	0	0.0	0.583333333	0	0	23	10	0
3145713	601777	148	28	2	1	1	0	0.0	0.071428571	1	0	27	2	1
2799101	794751	527	154	88	1	1	0	0.0	0.571428571	17	0	153	88	17
3946538	4372486	400	127	2	1	1	0	0.0	0.015748031000000003	1	0	125	2	1
787474	2014584	142	71	26	1	1	0	0.0	0.366197183	2	0	65	17	4
864013	3770661	68	34	106	1	1	26	0.382352941	3.117647059	19	20	32	140	20
3770661	4215646	248	106	17	1	1	0	0.0	0.160377358	12	0	106	17	12
2289911	887528	277	14	119	1	1	0	0.0	8.5	6	0	14	73	3
4374084	4066319	284	185	2	1	1	0	0.0	0.010810811000000002	0	0	185	2	1
1047075	4541926	768	100	56	1	1	0	0.0	0.56	11	0	100	56	9
2617120	425780	221	69	283	1	1	0	0.0	4.101449275	0	0	55	90	8
4798192	4768129	20426	816	49	1	1	0	0.0	0.06004902	17	0	816	49	16
3880783	4702025	69	21	6	1	1	0	0.0	0.28571428600000004	4	0	21	6	4
2110803	2057371	368	26	2	1	1	0	0.0	0.076923077	0	0	26	2	0
20688	2996107	103	24	99	1	1	6	0.058252427	4.125	4	2	24	118	2
2996107	4592747	141	99	730	1	1	0	0.0	7.373737374	4	0	90	627	8
271967	1599494	8	87	63	1	1	0	0.0	0.7241379309999999	1	0	13	8	17
1071267	3722243	1236	106	152	1	1	0	0.0	1.433962264	8	0	106	152	11
1180328	4304451	19	5	16	1	1	0	0.0	3.2	3	0	4	11	4
4396242	2667863	19	39	38	1	1	5	0.263157895	0.974358974	10	9	37	77	28
2667863	3370297	15	38	138	1	1	10	0.666666667	3.631578947	9	32	38	146	31
3370297	3027883	189	138	8	1	1	0	0.0	0.057971014	7	0	137	8	7
2462036	4399598	197	75	2	1	1	0	0.0	0.026666667	1	0	69	2	1
3266267	2344515	229	22	90	1	1	0	0.0	4.090909091	5	0	22	86	5
4131176	2440690	482	79	2	1	1	0	0.0	0.025316456	0	0	79	2	1
2304340	4693126	988	114	33	1	1	0	0.0	0.289473684	3	0	114	32	5
2675371	911529	68	11	2	1	1	0	0.0	0.181818182	0	0	11	2	0
2182334	1104708	7	1	52	1	1	0	0.0	52.0	0	0	0	0	0
2016152	411387	122	9	16	1	1	0	0.0	1.777777778	5	0	8	12	5
3776823	3144371	671	64	4	1	1	0	0.0	0.0625	2	0	63	4	2
4602397	1705616	16	18	6	1	1	0	0.0	0.333333333	0	0	5	1	1
2819700	4504316	44	13	44	1	1	0	0.0	3.384615385	5	0	12	21	7
3229211	1352000	365	96	158	1	1	0	0.0	1.645833333	4	0	88	155	2
3577332	1646004	582	108	621	1	1	26	0.04467354	5.75	25	3	108	661	18
1646004	2206931	487	621	93	1	1	5	0.01026694	0.149758454	38	2	490	310	59
2206931	4761846	34	93	66	1	1	16	0.470588235	0.709677419	5	13	65	117	21
4761846	3095112	228	66	186	1	1	13	0.057017544	2.818181818	12	13	61	208	17
3095112	2743250	248	186	358	1	1	57	0.22983871	1.924731183	53	47	182	524	79
2743250	526831	487	358	23	1	1	0	0.0	0.06424581	1	0	351	19	3
221951	2635199	73	30	59	1	1	23	0.315068493	1.966666667	19	14	30	87	19
2635199	2088005	165	59	34	1	1	0	0.0	0.576271186	10	0	59	33	11
3081325	3402712	278	23	6	1	1	0	0.0	0.260869565	2	0	23	6	2
2527654	1028545	1740	39	229	1	1	33	0.018965517	5.871794872000001	19	1	39	220	2
1028545	844444	213	229	3	1	1	0	0.0	0.013100437	0	0	168	2	0
4074235	3815699	53	9	2	1	1	0	0.0	0.222222222	1	0	9	2	1
3160912	4753123	60	18	2	1	1	0	0.0	0.111111111	1	0	16	2	1
1538797	3781539	935	57	101	1	1	0	0.0	1.771929825	5	0	57	100	5
267040	4131275	41	212	527	1	1	18	0.43902439	2.485849057	16	40	205	725	139
4131275	3201437	299	527	208	1	1	16	0.053511706	0.394686907	5	37	527	710	31
3201437	2207837	1229	208	5	1	1	0	0.0	0.024038462000000003	2	0	207	5	2
1092806	2525763	215	53	5	1	1	0	0.0	0.094339623	1	0	50	5	1
1863043	1554124	122	98	247	1	1	30	0.245901639	2.520408163	24	28	98	344	30
1554124	1537418	1205	247	25	1	1	5	0.004149378	0.101214575	4	5	247	269	5
1537418	770054	143	25	444	1	1	0	0.0	17.76	0	0	24	343	0
770054	3651179	11	444	1752	1	1	9	0.818181818	3.945945946	1	28	36	783	128
3651179	2283557	2979	1752	17	1	1	0	0.0	0.009703196	5	0	1715	17	11
2821693	1876177	96	20	113	1	1	7	0.072916667	5.65	8	0	19	96	10
1876177	2666021	126	113	20	1	1	0	0.0	0.17699115	3	0	89	19	8
4662054	3705839	103	8	6	1	1	0	0.0	0.75	0	0	6	3	0
4502661	2340192	17	3	693	1	1	4	0.235294118	231.0	5	0	3	103	3
2340192	369260	49	693	60	1	1	0	0.0	0.08658008699999999	5	0	293	42	47
3743325	3839058	452	57	2	1	1	0	0.0	0.035087719	0	0	55	2	0
4452758	2303371	110	64	70	1	1	0	0.0	1.09375	15	0	63	65	19
415372	1927320	262	116	10	1	1	0	0.0	0.08620689699999999	4	0	104	9	4
1292661	2615964	889	57	117	1	1	0	0.0	2.0526315790000003	11	0	57	114	10
2066206	84035	100	105	39	1	1	0	0.0	0.371428571	3	0	91	34	9
4361203	3474969	1840	144	9	1	1	0	0.0	0.0625	0	0	143	8	0
1390745	3816709	230	236	2	1	1	0	0.0	0.008474576	0	0	232	2	0
4318736	1970580	47	34	124	1	1	5	0.106382979	3.647058824	0	1	27	134	5
1970580	3598501	404	124	102	1	1	0	0.0	0.822580645	2	0	113	93	6
3422441	2065210	371	34	11	1	1	0	0.0	0.323529412	1	0	33	11	1
567581	2548453	51	13	3	1	1	0	0.0	0.230769231	2	0	12	3	2
2069215	2059541	296	60	1	1	1	0	0.0	0.016666667	0	0	60	1	0
1055122	1252520	22	469	1443	1	1	6	0.272727273	3.076759062	8	4	271	1033	241
1252520	768269	26	1443	667	1	1	5	0.192307692	0.462231462	3	8	829	1179	371
768269	4207965	32	667	1	1	1	0	0.0	0.00149925	0	0	390	1	0
526124	3710070	81	5	1	1	1	0	0.0	0.2	0	0	2	1	0
4141461	2904457	10	3	1	1	1	0	0.0	0.333333333	0	0	0	0	0
782912	2246714	348	48	46	1	1	0	0.0	0.958333333	6	0	46	44	9
3842148	4206170	11430	719	17	1	1	0	0.0	0.02364395	4	0	719	17	4
1249790	1657468	104	23	8	1	1	0	0.0	0.347826087	0	0	23	6	0
104362	4467395	68	23	2084	1	1	30	0.441176471	90.60869565	26	18	23	2099	18
4467395	1711207	14576	2084	78	1	1	0	0.0	0.037428023	43	0	2084	78	45
2798000	1847461	95	88	1211	1	1	19	0.2	13.76136364	7	29	78	1273	25
1847461	708346	51152	1211	2	1	1	0	0.0	0.001651528	0	0	1211	2	0
4267733	3690171	383	242	410	1	1	107	0.279373368	1.694214876	65	52	213	536	159
3690171	2403434	242	410	397	1	1	0	0.0	0.968292683	20	0	352	293	88
1580988	3402563	414420	2821	1	1	1	0	0.0	0.000354484	0	0	2809	1	0
3386106	1859935	279	36	350	1	1	6	0.021505376	9.722222222000001	7	0	36	360	5
1859935	3123639	163	350	538	1	1	17	0.104294479	1.537142857	23	15	240	545	95
3123639	834056	181	538	11	1	1	0	0.0	0.020446097	1	0	370	11	4
1504772	3763674	781	85	19	1	1	0	0.0	0.223529412	7	0	85	19	11
2698749	680003	2511	108	42	1	1	0	0.0	0.388888889	13	0	108	41	1
506428	886382	87	1267	131	1	1	16	0.183908046	0.103393844	14	30	1210	1316	90
886382	1809926	243	131	2452	1	1	3	0.012345678999999998	18.71755725	19	0	129	1110	32
1084944	1095744	282	119	452	1	1	0	0.0	3.798319328	11	0	115	361	14
2221652	273220	387	47	35	1	1	0	0.0	0.7446808509999999	1	0	47	35	0
2026109	4001849	375	273	176	1	1	64	0.170666667	0.644688645	25	36	273	441	29
4001849	4158795	1826	176	544	1	1	173	0.094742607	3.0909090910000003	76	75	176	720	74
4158795	405703	3195	544	7	1	1	0	0.0	0.012867647	3	0	544	7	3
2607298	4357854	118	108	300	1	1	46	0.389830508	2.777777778	28	52	105	407	51
4357854	3224490	2963	300	47	1	1	0	0.0	0.15666666699999998	19	0	300	47	19
1331940	929559	32617	802	162	1	1	0	0.0	0.201995012	98	0	802	162	99
2342779	1989229	24	2	1	1	1	0	0.0	0.5	0	0	2	1	0
1481685	3334117	128	69	83	1	1	0	0.0	1.202898551	4	0	67	77	9
1221325	4040413	1819	153	3	1	1	0	0.0	0.019607843	0	0	153	3	1
307535	1988961	62	19	2	1	1	0	0.0	0.105263158	0	0	13	1	0
2968840	757676	368	57	591	1	1	0	0.0	10.36842105	27	0	57	583	27
4717326	2053762	78	17	6	1	1	0	0.0	0.352941176	4	0	17	6	4
4341484	4640946	11	11	21	1	1	2	0.181818182	1.909090909	1	1	9	29	1
4640946	3124275	72	21	4	1	1	0	0.0	0.19047619	1	0	21	4	0
3002200	3332369	510	637	7	1	1	0	0.0	0.010989011000000002	1	0	464	6	2
3385095	133821	344	63	1294	1	1	10	0.029069767000000007	20.53968254	35	0	63	1212	16
133821	518297	58	1294	255	1	1	32	0.551724138	0.197063369	28	39	387	443	195
518297	527267	74	255	327	1	1	14	0.189189189	1.282352941	10	17	116	379	56
527267	1645429	262	327	63	1	1	8	0.030534351	0.19266055	4	8	319	343	10
1645429	1239708	217	63	52	1	1	29	0.133640553	0.825396825	14	15	58	103	21
1239708	401281	147	52	1	1	1	0	0.0	0.019230769	0	0	47	1	0
4429667	3949177	40	9	19	1	1	0	0.0	2.111111111	0	0	5	9	0
1360763	527870	272	32	204	1	1	24	0.088235294	6.375	4	3	32	155	5
527870	4855480	54	204	2921	1	1	2	0.037037037	14.31862745	10	0	135	2223	48
4855480	3630524	163	2921	641	1	1	30	0.18404908	0.219445395	11	218	2408	3247	400
3630524	185943	1221	641	620	1	1	247	0.202293202	0.96723869	95	226	638	1261	170
185943	580110	6574	620	29	1	1	0	0.0	0.046774194000000005	25	0	620	29	22
1054459	2463912	202	47	186	1	1	37	0.183168317	3.957446809	34	14	47	233	20
2463912	2915820	114	186	476	1	1	24	0.210526316	2.559139785	20	35	186	660	41
2915820	1092325	1811	476	81	1	1	0	0.0	0.170168067	8	0	475	80	9
2021578	2730668	24	2	563	1	1	0	0.0	281.5	1	0	2	24	1
2730668	2718230	1	563	417	1	1	0	0.0	0.740674956	0	177	178	936	173
2120910	1437461	50	34	113	1	1	2	0.04	3.323529412	2	4	16	73	10
1437461	2842113	244	113	136	1	1	0	0.0	1.203539823	18	0	105	115	17
1902575	1327376	1469	83	1291	1	1	73	0.049693669	15.55421687	87	17	83	1352	37
1327376	3236047	818	1291	136	1	1	0	0.0	0.105344694	38	0	1286	135	59
2564322	1463939	1084	44	81	1	1	0	0.0	1.840909091	7	0	43	76	7
1823121	2694463	46	39	76	1	1	44	0.956521739	1.948717949	30	35	39	114	33
2694463	2769533	153	76	88	1	1	5	0.032679739	1.157894737	4	6	76	164	6
53266	1705908	35	55	71	1	1	0	0.0	1.2909090909999998	0	0	35	7	0
3973900	3766375	934	193	2	1	1	0	0.0	0.010362694	1	0	191	2	1
3051879	4231154	43	23	33	1	1	23	0.534883721	1.434782609	20	17	23	55	18
4231154	3051879	57	33	23	1	1	23	0.403508772	0.696969697	17	20	33	55	18
3051879	378660	43	23	129	1	1	1	0.023255814	5.608695652000001	0	0	23	151	0
3481652	3961973	119	4	6	1	1	0	0.0	1.5	0	0	3	3	0
1457125	3821529	283	44	124	1	1	0	0.0	2.818181818	1	0	42	96	2
3242897	1910162	92	27	61	1	1	0	0.0	2.259259259	2	0	25	53	3
1792816	3284785	1522	246	29	1	1	0	0.0	0.117886179	9	0	246	29	8
1039932	4059885	813	147	36	1	1	0	0.0	0.244897959	3	0	147	34	3
4845206	2185671	201	16	12	1	1	0	0.0	0.75	1	0	13	10	0
1758839	570955	142	33	296	1	1	0	0.0	8.96969697	0	0	33	205	0
1593772	1989958	83	30	29	1	1	24	0.289156627	0.966666667	13	15	29	59	16
1989958	4152075	113	29	232	1	1	13	0.115044248	8.0	7	8	29	237	8
4152075	4052552	355	232	562	1	1	68	0.191549296	2.422413793	54	77	232	793	77
4052552	825849	5417	562	122	1	1	0	0.0	0.217081851	42	0	562	122	41
41659	1257318	802	76	21	1	1	0	0.0	0.276315789	2	0	76	20	1
4649206	3457469	31370	566	250	1	1	0	0.0	0.441696113	155	0	566	250	155
2584094	1969782	388	116	185	1	1	0	0.0	1.594827586	5	0	109	174	11
4036898	2824804	683	182	124	1	1	0	0.0	0.6813186809999999	11	0	182	119	19
1852553	2065007	1324	68	8	1	1	0	0.0	0.117647059	0	0	68	8	0
1193003	2733218	59	17	19	1	1	12	0.203389831	1.117647059	15	8	17	36	12
2733218	3412805	28	19	37	1	1	9	0.321428571	1.947368421	13	8	19	56	16
3412805	326390	59	37	30	1	1	2	0.033898305	0.810810811	7	2	37	50	10
326390	3210032	32	30	96	1	1	9	0.28125	3.2	4	3	18	70	13
3210032	3348908	37	96	193	1	1	7	0.189189189	2.010416667	5	6	63	125	21
3348908	3159771	116	193	8	1	1	0	0.0	0.041450777	0	0	160	7	2
667946	1510806	208	13	931	1	1	0	0.0	71.61538462	1	0	13	668	0
3531006	915689	316	90	127	1	1	56	0.17721519	1.411111111	16	18	88	207	20
915689	1750597	324	127	17	1	1	0	0.0	0.133858268	4	0	112	17	4
1681354	15091	87	11	3	1	1	0	0.0	0.272727273	1	0	10	3	1
2122741	1711644	6085	190	1	1	1	0	0.0	0.005263158	0	0	190	1	0
2827067	2533451	215	117	65	1	1	40	0.186046512	0.5555555560000001	12	19	110	154	32
2533451	3759277	110	65	21	1	1	0	0.0	0.323076923	0	0	50	10	0
3477930	3213655	528	35	14	1	1	0	0.0	0.4	1	0	35	14	0
4356156	732159	52	8	3	1	1	0	0.0	0.375	0	0	8	2	0
1218330	4350956	264	9	1	1	1	0	0.0	0.111111111	0	0	8	1	0
1406393	764816	18	35	2	1	1	0	0.0	0.05714285700000001	0	0	2	0	0
4236570	4008078	63	15	44	1	1	1	0.015873016	2.933333333	1	1	15	56	1
4008078	4236570	40	44	15	1	1	1	0.025	0.340909091	1	1	41	56	1
4236570	720206	63	15	44	1	1	0	0.0	2.933333333	2	0	15	38	1
252353	2388228	102	10	22	1	1	1	0.009803922	2.2	0	2	8	30	2
2388228	364625	125	22	187	1	1	0	0.0	8.5	0	0	21	58	0
4017946	3789073	55	24	7	1	1	0	0.0	0.291666667	4	0	24	7	4
1756725	3181524	66	15	55	1	1	0	0.0	3.666666667	0	0	15	39	0
3745109	3830863	142	45	1	1	1	0	0.0	0.022222222000000003	0	0	30	1	0
4797841	1999267	2111	61	17	1	1	0	0.0	0.278688525	7	0	61	17	5
406030	557514	75	18	85	1	1	14	0.186666667	4.722222222	12	13	18	102	13
557514	3583148	122	85	1	1	1	0	0.0	0.011764706000000002	0	0	85	79	0
3583148	2427105	6	1	3	1	1	0	0.0	3.0	0	0	1	2	0
1544489	4234749	98	111	100	1	1	0	0.0	0.900900901	4	0	56	57	7
1886970	2175801	81	76	63	1	1	24	0.296296296	0.828947368	16	14	74	121	17
2175801	3723253	116	63	3	1	1	0	0.0	0.047619048	2	0	59	3	2
424085	1264088	369	32	21	1	1	0	0.0	0.65625	2	0	32	20	2
24397	3753208	31	4	63	1	1	0	0.0	15.75	3	0	3	56	1
1667905	3818661	22	31	38	1	1	7	0.318181818	1.225806452	14	5	31	69	22
3818661	2286612	11	38	26	1	1	10	0.909090909	0.684210526	4	21	38	63	10
2286612	2616483	74	26	19	1	1	10	0.135135135	0.7307692309999999	7	6	25	44	5
2616483	841725	72	19	16	1	1	0	0.0	0.842105263	2	0	19	8	2
168823	3214920	152	533	311	1	1	0	0.0	0.583489681	12	0	471	262	78
434299	921529	15	8	48	1	1	2	0.133333333	6.0	0	2	7	44	2
921529	743837	144	48	613	1	1	57	0.395833333	12.77083333	37	17	48	657	19
743837	3653563	2344	613	345	1	1	0	0.0	0.562805873	16	0	613	338	19
2634163	1536951	165	32	19	1	1	0	0.0	0.59375	6	0	32	19	7
2208112	2349803	675	243	143	1	1	0	0.0	0.588477366	19	0	243	142	27
206363	1392121	28	10	904	1	1	10	0.35714285700000004	90.4	10	5	10	895	7
1392121	299592	3808	904	322	1	1	0	0.0	0.35619469	84	0	904	321	86
3754992	3594536	127	246	72	1	1	0	0.0	0.292682927	5	0	158	58	26
2439375	2558290	218	403	16	1	1	0	0.0	0.039702233	0	0	281	8	1
42654	3016109	1166	97	47	1	1	0	0.0	0.484536082	11	0	97	46	9
3361380	3684560	2750	342	1	1	1	0	0.0	0.002923977	0	0	254	1	0
4645229	4555185	36	18	15	1	1	0	0.0	0.833333333	1	0	18	7	1
4637597	2999995	131	17	147	1	1	0	0.0	8.647058824	3	0	13	83	3
1487825	266096	218	6	2	1	1	0	0.0	0.333333333	0	0	5	2	0
151400	666148	77	358	598	1	1	3	0.038961039	1.670391061	5	8	49	344	122
3857366	2600274	42	4	9	1	1	0	0.0	2.25	0	0	4	3	1
3746451	2094281	168	34	143	1	1	0	0.0	4.205882353	1	0	34	115	1
3369468	4760376	310	35	1	1	1	0	0.0	0.028571429	0	0	35	1	0
2064094	719953	781	27	2	1	1	0	0.0	0.074074074	0	0	25	2	0
94654	4308267	12	13	102	1	1	3	0.25	7.846153846	1	4	9	53	6
4308267	1916227	73	102	115	1	1	16	0.219178082	1.12745098	19	10	102	201	40
1916227	449355	59	115	39	1	1	0	0.0	0.339130435	6	0	97	29	14
4239596	1499301	95	51	55	1	1	0	0.0	1.078431373	7	0	41	39	14
4350742	3944340	338	36	2	1	1	0	0.0	0.055555556	0	0	36	2	0
571766	1258059	608	58	212	1	1	0	0.0	3.655172414	8	0	56	208	6
25317	4660933	132	20	81	1	1	0	0.0	4.05	3	0	18	62	4
2772143	3873762	22	6	175	1	1	3	0.13636363599999998	29.16666667	6	0	6	130	4
3873762	2533794	81	175	74	1	1	15	0.185185185	0.422857143	2	19	148	220	27
2118208	2924633	84	14	45	1	1	0	0.0	3.214285714	0	0	14	5	0
2924633	34449	13	45	4	1	1	0	0.0	0.088888889	0	0	7	2	0
