Source	Sink	Source_Followings	Source_Followers	Sink_Followers	Real	Common_Followings	Com_Followings_Ratio	Followers_Ratio
376404	125465	1790	193	119	1	0	0.0	0.616580310880829
2426489	2888974	2911	521	197	1	160	0.05496392992098935	0.3781190019193858
1299788	3588094	132	48	120	1	0	0.0	2.5
4548429	2404411	12	2	1841	1	0	0.0	920.5
4057980	2209135	297	29	290	1	2	0.006734006734006734	10.0
3447655	2839039	52	13	253	1	0	0.0	19.46153846153846
2339318	2467568	63	9	39	1	0	0.0	4.333333333333333
641010	3416450	6	2	1	1	0	0.0	0.5
3270933	2486981	492	81	2	1	0	0.0	0.024691358024691357
2747950	3920288	79	9	2	1	0	0.0	0.2222222222222222
2391698	2656828	120	24	13	1	0	0.0	0.5416666666666666
267263	4118983	24	755	8	1	5	0.20833333333333334	0.010596026490066225
2059077	1959410	36	2	19	1	0	0.0	9.5
4858522	4406571	2	113	7	1	0	0.0	0.061946902654867256
4183980	4236712	72	39	24	1	8	0.1111111111111111	0.6153846153846154
1280267	3095732	154	69	15	1	0	0.0	0.21739130434782608
4154414	3975713	27	62	1	1	0	0.0	0.016129032258064516
4238001	1854026	61163	869	13	1	0	0.0	0.014959723820483314
1548569	1308199	6	1	1003	1	0	0.0	1003.0
4458947	612318	5	1	1	1	0	0.0	1.0
3662626	2264113	464	52	5	1	0	0.0	0.09615384615384616
49336	2176771	132	14	1	1	0	0.0	0.07142857142857142
3176788	828570	1038	95	27	1	0	0.0	0.28421052631578947
331118	357943	69	1	1	1	0	0.0	1.0
2113984	2645652	505	49	3	1	0	0.0	0.061224489795918366
1450960	3798618	135	8	1	1	0	0.0	0.125
3353207	1600498	1465	79	1	1	0	0.0	0.012658227848101266
788553	3770661	83	46	106	1	41	0.4939759036144578	2.3043478260869565
91412	4853234	193	91	1256	1	41	0.21243523316062177	13.802197802197803
4137391	2308170	88	109	23	1	22	0.25	0.21100917431192662
2936385	948997	312	374	221	1	0	0.0	0.5909090909090909
3752398	4316209	25	7	215	1	5	0.2	30.714285714285715
2094132	1679441	64	321	119	1	11	0.171875	0.3707165109034268
3257180	4280587	346	110	16	1	0	0.0	0.14545454545454545
4133036	860492	564	41	2	1	0	0.0	0.04878048780487805
866252	2926409	669	89	169	1	37	0.05530642750373692	1.898876404494382
4481140	2044271	32	1	1	1	0	0.0	1.0
3280484	2617572	2345	424	26	1	0	0.0	0.06132075471698113
1782775	2811934	22	10	163	1	0	0.0	16.3
4497461	1969145	94	23	12	1	0	0.0	0.5217391304347826
4835245	4805051	8	3	94	1	2	0.25	31.333333333333332
635715	2310575	389	149	24	1	0	0.0	0.1610738255033557
4805020	1892900	278	41	36	1	0	0.0	0.8780487804878049
1845695	1831680	69	12	4	1	0	0.0	0.3333333333333333
3260109	1037213	176	542	36	1	7	0.03977272727272727	0.06642066420664207
522588	3948737	20093	496	1	1	0	0.0	0.0020161290322580645
225865	3630634	23	3	6	1	0	0.0	2.0
3913427	1662461	745	44	139	1	0	0.0	3.159090909090909
282836	1245034	440	53	79	1	0	0.0	1.490566037735849
1244084	2751975	510	38	21	1	0	0.0	0.5526315789473685
2587890	2388622	29	6	1	1	0	0.0	0.16666666666666666
3984303	1796327	4489	133	20	1	0	0.0	0.15037593984962405
4632996	3054470	292	54	115	1	0	0.0	2.1296296296296298
1343481	3658022	99	10	4	1	0	0.0	0.4
3074728	957197	10	3	614	1	0	0.0	204.66666666666666
4084076	4028112	56	12	2	1	0	0.0	0.16666666666666666
1162971	4442658	41	18	11	1	0	0.0	0.6111111111111112
3887909	1921868	330	62	688	1	0	0.0	11.096774193548388
1389247	66145	466	7	7	1	0	0.0	1.0
2800745	3655211	129	34	14	1	0	0.0	0.4117647058823529
1320944	2664751	265	52	70	1	24	0.09056603773584905	1.3461538461538463
4125838	4220447	1602	344	160	1	0	0.0	0.46511627906976744
867154	548923	234	90	11	1	0	0.0	0.12222222222222222
1646418	3036345	549	9	124	1	0	0.0	13.777777777777779
658737	2326851	262	42	875	1	17	0.0648854961832061	20.833333333333332
1380668	1835013	32	26	7	1	0	0.0	0.2692307692307692
3939014	4209323	792	70	1630	1	219	0.2765151515151515	23.285714285714285
2760277	722061	290	508	120	1	0	0.0	0.23622047244094488
3618787	875122	333	38	14	1	0	0.0	0.3684210526315789
3687610	4430337	47	6	4	1	0	0.0	0.6666666666666666
1144424	530200	229	17	2035	1	12	0.05240174672489083	119.70588235294117
1738664	1650083	288	6	12	1	0	0.0	2.0
3167153	3898218	358	56	90	1	0	0.0	1.6071428571428572
338194	3150507	552	73	5	1	0	0.0	0.0684931506849315
476615	1744453	222	15	5	1	0	0.0	0.3333333333333333
1755937	4616164	80	20	1	1	0	0.0	0.05
4217271	690562	53	19	44	1	0	0.0	2.3157894736842106
289355	307250	117	17	919	1	5	0.042735042735042736	54.05882352941177
2549111	3490282	414	51	1	1	0	0.0	0.0196078431372549
3353207	2517313	1465	79	60	1	14	0.00955631399317406	0.759493670886076
2308770	2549432	435	652	413	1	9	0.020689655172413793	0.6334355828220859
4671154	4010881	23	7	1	1	0	0.0	0.14285714285714285
2702438	807384	131	19	487	1	0	0.0	25.63157894736842
185744	1739549	66	13	4	1	0	0.0	0.3076923076923077
3908998	591176	48	10	711	1	5	0.10416666666666667	71.1
1294809	3122920	197	136	16	1	0	0.0	0.11764705882352941
746701	4731326	69	40	29	1	0	0.0	0.725
4482695	58018	72	51	10	1	0	0.0	0.19607843137254902
1926532	4389472	9128	336	221	1	0	0.0	0.6577380952380952
1550614	2771826	11	8	4	1	0	0.0	0.5
67996	2941551	374	39	8	1	0	0.0	0.20512820512820512
339838	743837	186	65	613	1	65	0.34946236559139787	9.430769230769231
3843351	4249273	908	157	225	1	51	0.05616740088105727	1.4331210191082802
1642232	1320835	86	19	14	1	0	0.0	0.7368421052631579
1164653	4675087	808	57	28	1	0	0.0	0.49122807017543857
1001118	1162023	474	40	36	1	0	0.0	0.9
3260158	3062014	17	8	1	1	0	0.0	0.125
2733969	2580872	372	143	110	1	0	0.0	0.7692307692307693
3214323	3482635	12543	147	3	1	0	0.0	0.02040816326530612
3023958	1413181	694	72	84	1	0	0.0	1.1666666666666667
2967361	3340807	42	67	66	1	12	0.2857142857142857	0.9850746268656716
2348035	2409706	199	54	40	1	0	0.0	0.7407407407407407
2388846	2268005	115	43	365	1	11	0.09565217391304348	8.488372093023257
2144504	3529572	129	555	90	1	14	0.10852713178294573	0.16216216216216217
2572993	4268239	19	55	1117	1	7	0.3684210526315789	20.30909090909091
4277444	4351219	41	2	11	1	0	0.0	5.5
2512046	1394946	53	9	11	1	16	0.3018867924528302	1.2222222222222223
69534	1426729	4328	60	14	1	0	0.0	0.23333333333333334
270895	3624714	89	3	826	1	6	0.06741573033707865	275.3333333333333
3495830	4657888	87	3	1789	1	6	0.06896551724137931	596.3333333333334
4244652	3716938	295	59	4	1	0	0.0	0.06779661016949153
103850	2714881	94	6	103	1	0	0.0	17.166666666666668
3210032	2652129	37	96	5	1	0	0.0	0.052083333333333336
4112891	386060	3572	426	138	1	0	0.0	0.323943661971831
2616314	2677334	15	22	377	1	6	0.4	17.136363636363637
4046407	3769836	480	40	12	1	0	0.0	0.3
1591206	4762204	33	4	2239	1	1	0.030303030303030304	559.75
2189845	1816609	264	12	75	1	0	0.0	6.25
994736	1844797	103	7	1	1	0	0.0	0.14285714285714285
628351	27521	4229	333	1	1	0	0.0	0.003003003003003003
2902273	1458903	966	212	76	1	0	0.0	0.3584905660377358
4220190	2374812	15995	320	13	1	0	0.0	0.040625
1034643	600498	293	198	418	1	36	0.12286689419795221	2.111111111111111
4270121	1713031	40	23	1	1	0	0.0	0.043478260869565216
3199242	3018657	197	210	77	1	0	0.0	0.36666666666666664
3561005	3494785	118	39	1253	1	1	0.00847457627118644	32.12820512820513
2773276	1440303	94	5	13	1	0	0.0	2.6
4181406	1669475	792	42	55	1	30	0.03787878787878788	1.3095238095238095
3451880	327765	283	15	6	1	0	0.0	0.4
3146342	243080	123	16	29	1	0	0.0	1.8125
737165	2585440	12	8	4	1	0	0.0	0.5
2306308	388184	18	8	1	1	0	0.0	0.125
986710	4474040	39	7	4	1	0	0.0	0.5714285714285714
1689502	3837381	3676	63	1	1	0	0.0	0.015873015873015872
2436617	3466523	84	63	85	1	18	0.21428571428571427	1.3492063492063493
2706354	3196884	14	4	46	1	0	0.0	11.5
1330709	3624046	173	21	2	1	0	0.0	0.09523809523809523
3485083	180319	224	4	1	1	0	0.0	0.25
3266267	4438844	229	22	584	1	10	0.043668122270742356	26.545454545454547
4261678	2546545	12	6	4	1	2	0.16666666666666666	0.6666666666666666
3425860	2094721	60	14	1	1	0	0.0	0.07142857142857142
1458628	1909201	720	92	9	1	0	0.0	0.09782608695652174
4330041	2980900	66	4	5	1	0	0.0	1.25
3930937	4318783	8777	225	77	1	0	0.0	0.3422222222222222
3126128	2495476	161	33	227	1	14	0.08695652173913043	6.878787878787879
4547521	3339205	33	6	92	1	1	0.030303030303030304	15.333333333333334
2386992	3765475	3	92	873	1	2	0.6666666666666666	9.48913043478261
1903981	259786	2678	113	11	1	0	0.0	0.09734513274336283
4586660	4446703	346	73	18	1	0	0.0	0.2465753424657534
110570	1415800	891	68	67	1	48	0.05387205387205387	0.9852941176470589
122279	4375094	22	7	10	1	0	0.0	1.4285714285714286
2027811	1234569	835	44	38	1	0	0.0	0.8636363636363636
2619873	1280529	40	12	1	1	0	0.0	0.08333333333333333
861181	546079	166	45	17	1	0	0.0	0.37777777777777777
1673147	4211803	42	27	59	1	20	0.47619047619047616	2.185185185185185
4389781	2052544	166	33	32	1	0	0.0	0.9696969696969697
3182046	3416347	187	30	214	1	4	0.0213903743315508	7.133333333333334
49869	945771	95	8	2	1	0	0.0	0.25
422872	4446375	30	3	3	1	0	0.0	1.0
2085288	1015349	260	47	5	1	0	0.0	0.10638297872340426
3980540	4830984	1918	152	75	1	0	0.0	0.4934210526315789
3421325	1971223	370	28	338	1	43	0.11621621621621622	12.071428571428571
4635166	2986049	717	66	68	1	0	0.0	1.0303030303030303
3336522	1138140	2235	36	5	1	0	0.0	0.1388888888888889
218698	1006790	99	43	10	1	0	0.0	0.23255813953488372
567161	717454	719	130	47	1	0	0.0	0.36153846153846153
3753233	4055858	1	434	260	1	0	0.0	0.5990783410138248
2615523	469803	352	68	117	1	0	0.0	1.7205882352941178
2018599	3745694	599	63	16	1	0	0.0	0.25396825396825395
1441324	1847871	385	84	195	1	4	0.01038961038961039	2.3214285714285716
1537170	3438353	37	15	4	1	0	0.0	0.26666666666666666
2360726	169015	100	13	30	1	0	0.0	2.3076923076923075
551972	4517581	42	4	1	1	0	0.0	0.25
501914	2549459	5217	217	118	1	0	0.0	0.543778801843318
2769866	449057	837	155	2	1	0	0.0	0.012903225806451613
922879	3752548	1546	143	18	1	0	0.0	0.1258741258741259
2082541	1689179	269	180	6	1	0	0.0	0.03333333333333333
359557	4529043	150	17	53	1	0	0.0	3.1176470588235294
3023692	463908	258	133	127	1	6	0.023255813953488372	0.9548872180451128
3916348	919228	18	3	30	1	10	0.5555555555555556	10.0
1969718	1716695	300	53	52	1	0	0.0	0.9811320754716981
3611368	2998026	182	69	919	1	31	0.17032967032967034	13.318840579710145
4835623	2421759	83	17	1	1	0	0.0	0.058823529411764705
823355	4572086	277	17	4	1	0	0.0	0.23529411764705882
141367	4226284	963	17	755	1	8	0.008307372793354102	44.411764705882355
400728	1639434	137	21	587	1	2	0.014598540145985401	27.952380952380953
32410	3414168	145	458	655	1	33	0.22758620689655173	1.4301310043668123
4209209	3584034	1	2	20	1	0	0.0	10.0
1450322	2716505	72	16	199	1	18	0.25	12.4375
441560	1256649	52	45	202	1	1	0.019230769230769232	4.488888888888889
3277539	3019972	986	147	168	1	53	0.0537525354969574	1.1428571428571428
3045502	2914343	819	172	6	1	0	0.0	0.03488372093023256
82749	153377	47	17	154	1	14	0.2978723404255319	9.058823529411764
2568449	2828183	1349	113	192	1	122	0.0904373610081542	1.6991150442477876
3809803	3412805	77	15	37	1	13	0.16883116883116883	2.466666666666667
1536341	27736	1995	53	8	1	0	0.0	0.1509433962264151
100255	656766	22	37	75	1	0	0.0	2.027027027027027
2968181	1917232	15	2	1	1	0	0.0	0.5
428243	216587	179	5	1	1	0	0.0	0.2
1633100	980596	8737	163	24	1	0	0.0	0.147239263803681
513747	3646574	303	335	239	1	45	0.1485148514851485	0.7134328358208956
2838035	3854135	120	36	24	1	0	0.0	0.6666666666666666
1281620	4085135	232	31	526	1	0	0.0	16.967741935483872
1192780	716600	154	46	2	1	0	0.0	0.043478260869565216
1122142	4226284	3	2	755	1	0	0.0	377.5
3584971	4549642	416	22	160	1	0	0.0	7.2727272727272725
2920290	3132490	48	33	20	1	0	0.0	0.6060606060606061
561807	2263957	646	144	15	1	0	0.0	0.10416666666666667
19017	885994	111	456	24	1	0	0.0	0.05263157894736842
4302075	660584	168	17	31	1	0	0.0	1.8235294117647058
4172298	4027460	338	92	2951	1	1	0.0029585798816568047	32.07608695652174
22189	4334275	402	125	90	1	30	0.07462686567164178	0.72
2054072	3601886	699	45	3	1	0	0.0	0.06666666666666667
984091	4524303	2024	285	46	1	0	0.0	0.16140350877192983
810338	4304008	175	15	13	1	0	0.0	0.8666666666666667
1382334	3055449	68	15	84	1	26	0.38235294117647056	5.6
3958716	3404938	21	11	39	1	15	0.7142857142857143	3.5454545454545454
3234203	4862538	52	10	1	1	0	0.0	0.1
2307143	3384599	10	1	2	1	0	0.0	2.0
4499720	3374092	123	28	145	1	23	0.18699186991869918	5.178571428571429
3618622	773663	46	66	118	1	18	0.391304347826087	1.7878787878787878
1629498	2975268	41	161	32	1	0	0.0	0.19875776397515527
3127150	4848165	48	8	5	1	0	0.0	0.625
1895439	4823998	613	270	93	1	0	0.0	0.34444444444444444
1266966	4790512	82	24	76	1	0	0.0	3.1666666666666665
4126439	3423926	10	1	29	1	0	0.0	29.0
4386011	1518260	80	40	99	1	0	0.0	2.475
4065172	2369485	268	61	523	1	50	0.1865671641791045	8.573770491803279
1000106	3504112	2608	972	19	1	0	0.0	0.01954732510288066
2022241	4035816	5	95	47	1	4	0.8	0.49473684210526314
711442	4354147	999	300	70	1	0	0.0	0.23333333333333334
392770	4105788	233	19	1	1	0	0.0	0.05263157894736842
3360059	1462543	68	69	62	1	0	0.0	0.8985507246376812
3280298	2837421	122	24	33	1	0	0.0	1.375
2042396	2614629	62	1	1	1	0	0.0	1.0
2724790	2640384	52	3	9	1	0	0.0	3.0
2115612	3486152	168	72	57	1	0	0.0	0.7916666666666666
2297625	4356421	6498	512	516	1	0	0.0	1.0078125
3053301	2921631	143	170	1	1	0	0.0	0.0058823529411764705
3862098	2521607	145	53	139	1	9	0.06206896551724138	2.6226415094339623
4803597	51577	1222	50	9	1	0	0.0	0.18
4728394	490639	60	4	1	1	0	0.0	0.25
3717778	3150567	465	102	67	1	0	0.0	0.6568627450980392
1558705	3488077	171	90	322	1	24	0.14035087719298245	3.577777777777778
2824719	4567190	642	27	1	1	0	0.0	0.037037037037037035
2324324	1909746	1092	376	159	1	61	0.055860805860805864	0.4228723404255319
1195333	1946884	431	64	66	1	20	0.04640371229698376	1.03125
1682031	932460	439	90	1	1	0	0.0	0.011111111111111112
4731167	356305	69	8	1	1	0	0.0	0.125
2999799	4382250	154	11	36	1	0	0.0	3.272727272727273
1185597	933707	1501	64	29	1	0	0.0	0.453125
2228020	2520936	84	23	34	1	0	0.0	1.4782608695652173
868021	3414928	1045	130	43	1	0	0.0	0.33076923076923076
1468436	1356408	82	9	33	1	3	0.036585365853658534	3.6666666666666665
1140134	2373552	11111	311	1	1	0	0.0	0.003215434083601286
1601403	3965478	395	35	67	1	0	0.0	1.9142857142857144
3181246	1499551	1755	125	361	1	0	0.0	2.888
2914437	3606437	821	58	70	1	0	0.0	1.206896551724138
360874	4092722	4585	124	52	1	0	0.0	0.41935483870967744
405955	2992405	6949	109	11	1	0	0.0	0.10091743119266056
3389066	4435955	55	6	1	1	0	0.0	0.16666666666666666
323672	4321895	24	3	515	1	5	0.20833333333333334	171.66666666666666
4153654	1124563	366	56	12	1	0	0.0	0.21428571428571427
2430520	2596454	491	38	1	1	0	0.0	0.02631578947368421
3167929	2849535	254	84	273	1	119	0.468503937007874	3.25
1678315	1591206	6	3	4	1	2	0.3333333333333333	1.3333333333333333
1504246	4334635	326	80	116	1	0	0.0	1.45
1903996	4125838	293	78	344	1	37	0.12627986348122866	4.410256410256411
3480188	4722524	112	18	177	1	0	0.0	9.833333333333334
4444789	3903482	514	84	101	1	83	0.1614785992217899	1.2023809523809523
3739473	565117	13227	448	1	1	0	0.0	0.002232142857142857
1967803	1457971	59	23	39	1	35	0.5932203389830508	1.6956521739130435
1901834	343815	289	32	2	1	0	0.0	0.0625
2110232	4128618	809	100	233	1	0	0.0	2.33
3251806	158145	16	1	1	1	0	0.0	1.0
1433176	1650875	39	3	1881	1	0	0.0	627.0
2449141	4762291	309	18	2	1	0	0.0	0.1111111111111111
4547438	785361	25240	1291	22	1	0	0.0	0.017041053446940357
97885	237015	103	142	16	1	0	0.0	0.11267605633802817
1659274	3623094	1310	132	9	1	0	0.0	0.06818181818181818
3136835	4605969	524	77	101	1	0	0.0	1.3116883116883118
2175924	4467395	56	23	2084	1	15	0.26785714285714285	90.6086956521739
2163471	2148992	131	401	26	1	9	0.06870229007633588	0.06483790523690773
418191	1968790	323	64	34	1	0	0.0	0.53125
2741500	1828366	153	11	15	1	5	0.032679738562091505	1.3636363636363635
1505328	1373691	795	76	2	1	0	0.0	0.02631578947368421
4865347	4780888	176	20	49	1	0	0.0	2.45
2309026	4526207	205	48	18	1	0	0.0	0.375
375304	4526830	107	3	66	1	0	0.0	22.0
3235358	1277803	55	6	5	1	0	0.0	0.8333333333333334
706424	453237	7	12	12	1	2	0.2857142857142857	1.0
1206697	3285953	5595	685	105	1	0	0.0	0.15328467153284672
15188	4852291	13	127	121	1	0	0.0	0.952755905511811
4624712	3990634	95	22	4	1	0	0.0	0.18181818181818182
884577	2718981	33	3	2	1	0	0.0	0.6666666666666666
330100	3324553	578	53	77	1	0	0.0	1.4528301886792452
106944	1463671	417	32	35	1	0	0.0	1.09375
1899189	4106210	43	50	10	1	0	0.0	0.2
3137487	1275240	675	55	14	1	0	0.0	0.2545454545454545
1646004	1697881	487	621	104	1	0	0.0	0.16747181964573268
3832665	2462259	59	15	16	1	0	0.0	1.0666666666666667
3580162	3872420	55	30	442	1	9	0.16363636363636364	14.733333333333333
469051	3480697	282	49	898	1	0	0.0	18.3265306122449
4424632	1203360	304	140	8	1	0	0.0	0.05714285714285714
4390232	3001354	1949	113	77	1	0	0.0	0.6814159292035398
409853	3859001	163	1	2	1	0	0.0	2.0
786159	364665	240	28	903	1	0	0.0	32.25
422275	4200279	4142	101	110	1	0	0.0	1.0891089108910892
3202215	1809926	131	35	2452	1	1	0.007633587786259542	70.05714285714286
4583009	4667438	561	198	271	1	0	0.0	1.3686868686868687
3257148	46375	53	42	49	1	0	0.0	1.1666666666666667
3353737	1292768	41	22	49	1	2	0.04878048780487805	2.227272727272727
2200112	2948092	137	38	412	1	6	0.043795620437956206	10.842105263157896
1982435	2480796	39	34	70	1	10	0.2564102564102564	2.0588235294117645
679592	1581996	155	238	382	1	0	0.0	1.6050420168067228
408043	1159782	2899	77	92	1	0	0.0	1.1948051948051948
1851726	2161259	228	28	38	1	0	0.0	1.3571428571428572
3321582	4086984	1	25	87	1	0	0.0	3.48
1952321	3716251	23	195	2	1	0	0.0	0.010256410256410256
1855827	3055958	665	23	40	1	0	0.0	1.7391304347826086
1162971	3586135	41	18	95	1	13	0.3170731707317073	5.277777777777778
1072610	1206079	23	156	200	1	2	0.08695652173913043	1.2820512820512822
3041101	3555218	11	7	10	1	0	0.0	1.4285714285714286
3109249	2258757	71	27	142	1	27	0.38028169014084506	5.2592592592592595
4230641	1409179	91	17	51	1	0	0.0	3.0
4178604	4800808	568	79	19	1	0	0.0	0.24050632911392406
855887	4727647	16	6	562	1	3	0.1875	93.66666666666667
2123866	1653483	92	118	886	1	12	0.13043478260869565	7.508474576271187
1653998	79807	1986	24	5	1	0	0.0	0.20833333333333334
176418	3085568	622	124	664	1	0	0.0	5.354838709677419
4224077	2794818	1	4	17	1	0	0.0	4.25
646912	1992285	2	38	14	1	0	0.0	0.3684210526315789
2571572	4589586	10	12	187	1	0	0.0	15.583333333333334
1252277	2294531	16	1	1	1	0	0.0	1.0
1728133	3529164	97	2	28	1	0	0.0	14.0
2031456	4301946	598	30	3	1	0	0.0	0.1
3888592	561807	484	44	144	1	6	0.012396694214876033	3.272727272727273
3364515	953715	3529	109	56	1	0	0.0	0.5137614678899083
3175401	2083019	31	93	14	1	0	0.0	0.15053763440860216
355517	489631	184	9	84	1	2	0.010869565217391304	9.333333333333334
4131836	1924199	1933	162	14	1	0	0.0	0.08641975308641975
3995817	384403	231	34	19	1	0	0.0	0.5588235294117647
3605729	4377418	51	33	27	1	0	0.0	0.8181818181818182
725039	1807203	1138	163	120	1	0	0.0	0.7361963190184049
3586031	4525216	835	126	46	1	0	0.0	0.36507936507936506
4095026	4079785	1175	71	444	1	5	0.00425531914893617	6.253521126760563
1330796	1869405	5	248	204	1	3	0.6	0.8225806451612904
4011049	3133671	22	7	155	1	16	0.7272727272727273	22.142857142857142
2841785	2558493	149	16	407	1	0	0.0	25.4375
3423962	1737237	17	3	3	1	0	0.0	1.0
889939	1804986	1864	154	87	1	0	0.0	0.564935064935065
4801594	1877812	94	16	7	1	0	0.0	0.4375
7583	4865064	46	14	3	1	0	0.0	0.21428571428571427
2012597	4516410	6	2	106	1	1	0.16666666666666666	53.0
888590	53266	422	95	55	1	6	0.014218009478672985	0.5789473684210527
1696872	88751	582	9	2	1	0	0.0	0.2222222222222222
2602200	3414168	247	48	655	1	25	0.10121457489878542	13.645833333333334
2920290	3132490	48	33	20	1	0	0.0	0.6060606060606061
1963596	554261	803	157	163	1	15	0.0186799501867995	1.0382165605095541
559565	1290985	239	23	10	1	0	0.0	0.43478260869565216
1493489	3758978	17513	523	84	1	0	0.0	0.16061185468451242
977262	2937897	57	133	10	1	0	0.0	0.07518796992481203
550699	4445122	229	19	1	1	0	0.0	0.05263157894736842
349979	1711373	34	10	237	1	10	0.29411764705882354	23.7
250102	3986607	4350	189	197	1	0	0.0	1.0423280423280423
995616	820259	12	8	88	1	2	0.16666666666666666	11.0
3847046	667777	958	164	54	1	0	0.0	0.32926829268292684
3956897	1234537	37	34	26	1	2	0.05405405405405406	0.7647058823529411
290670	2821318	3851	252	46	1	0	0.0	0.18253968253968253
4580585	572390	97	26	91	1	6	0.061855670103092786	3.5
3457745	906915	1864	219	15	1	0	0.0	0.0684931506849315
3921152	3314815	19	8	272	1	12	0.631578947368421	34.0
2778813	2964109	4665	111	121	1	0	0.0	1.09009009009009
3753643	2356340	2001	247	19	1	12	0.005997001499250375	0.07692307692307693
1634906	2141342	356	37	3	1	0	0.0	0.08108108108108109
1919853	1626413	326	27	4	1	0	0.0	0.14814814814814814
1243539	4467395	741	104	2084	1	104	0.14035087719298245	20.03846153846154
3236599	4717971	197	36	2	1	0	0.0	0.05555555555555555
889330	2637820	1591	148	59	1	0	0.0	0.39864864864864863
2203594	2347136	536	39	10	1	0	0.0	0.2564102564102564
3868302	1826025	314	164	57	1	0	0.0	0.3475609756097561
2682050	4595621	198	4	1	1	0	0.0	0.25
1375875	3972031	1950	440	1	1	0	0.0	0.0022727272727272726
1108996	3419294	92	77	1	1	0	0.0	0.012987012987012988
4629176	463606	9211	2058	35	1	0	0.0	0.017006802721088437
3525386	4820190	297	13	28	1	0	0.0	2.1538461538461537
1517818	2318057	70	15	42	1	0	0.0	2.8
1407397	1903637	397	161	26	1	0	0.0	0.16149068322981366
4361971	2013943	27	6	135	1	11	0.4074074074074074	22.5
2101710	3159135	6934	152	129	1	0	0.0	0.8486842105263158
3845171	3121804	25	4	2	1	0	0.0	0.5
3846758	2791796	791	192	369	1	10	0.012642225031605562	1.921875
2015479	2601795	740	232	172	1	0	0.0	0.7413793103448276
922544	3130983	133	18	7	1	0	0.0	0.3888888888888889
2067691	1895382	52	4	227	1	2	0.038461538461538464	56.75
4394124	4073343	88	29	88	1	6	0.06818181818181818	3.0344827586206895
3991124	3851323	212	82	1	1	0	0.0	0.012195121951219513
3454216	3325194	449	89	141	1	0	0.0	1.5842696629213484
3009387	1663869	12	8	117	1	2	0.16666666666666666	14.625
574509	1285310	234	68	68	1	0	0.0	1.0
1372535	3836080	3150	177	1197	1	1029	0.32666666666666666	6.762711864406779
1036965	1196749	46	6	2	1	0	0.0	0.3333333333333333
4629176	2712848	9211	2058	73	1	0	0.0	0.03547133138969873
3338112	4089144	409	25	81	1	0	0.0	3.24
993164	2611026	42	1	245	1	0	0.0	245.0
2388338	4331995	169	8	1	1	0	0.0	0.125
3843967	4357366	105	8	6	1	0	0.0	0.75
2812015	4022109	411	110	89	1	0	0.0	0.8090909090909091
1899977	197153	199	20	4	1	0	0.0	0.2
159742	4208653	404	134	1820	1	118	0.29207920792079206	13.582089552238806
3501677	4839801	127	33	2	1	0	0.0	0.06060606060606061
3519021	2815975	97	22	5	1	0	0.0	0.22727272727272727
2526379	2410720	56	3	101	1	0	0.0	33.666666666666664
2373866	3428484	255	142	48	1	0	0.0	0.3380281690140845
89251	3108287	319	16	13	1	0	0.0	0.8125
4565849	353465	93	57	3	1	0	0.0	0.05263157894736842
3403719	1803844	450	27	35	1	0	0.0	1.2962962962962963
2536472	1778776	9726	344	50	1	0	0.0	0.14534883720930233
941958	2106877	102	14	1	1	0	0.0	0.07142857142857142
3708550	484849	1251	139	48	1	181	0.14468425259792167	0.34532374100719426
3629607	828408	20	1	5	1	0	0.0	5.0
2686984	4030220	436	30	20	1	0	0.0	0.6666666666666666
3124898	2799538	71	16	71	1	0	0.0	4.4375
271575	626368	61	9	672	1	0	0.0	74.66666666666667
4704482	2307351	19	4	191	1	1	0.05263157894736842	47.75
3032800	3446519	83	18	1	1	0	0.0	0.05555555555555555
4705162	3767420	2	6	152	1	0	0.0	25.333333333333332
4558816	771447	674	65	409	1	21	0.03115727002967359	6.292307692307692
1292875	461959	7	1	3	1	0	0.0	3.0
1447488	1852069	89	21	135	1	0	0.0	6.428571428571429
1520840	116029	2950	155	3	1	0	0.0	0.01935483870967742
3114565	712100	636	12	13	1	0	0.0	1.0833333333333333
3662626	2087168	464	52	1	1	0	0.0	0.019230769230769232
3452436	4623161	530	70	306	1	0	0.0	4.371428571428571
2947429	628048	892	19	288	1	0	0.0	15.157894736842104
3036244	4572365	45	2	1	1	0	0.0	0.5
435064	1774989	1031	75	179	1	0	0.0	2.3866666666666667
4506715	3013973	152	54	47	1	0	0.0	0.8703703703703703
655339	4528666	1136	93	187	1	0	0.0	2.010752688172043
4858238	4647955	20	1	136	1	0	0.0	136.0
1936484	1514935	20	165	3	1	0	0.0	0.01818181818181818
4311068	2959800	514	65	336	1	0	0.0	5.1692307692307695
3013612	3287121	137	304	13	1	0	0.0	0.04276315789473684
2614400	3406827	11	31	7	1	0	0.0	0.22580645161290322
2939937	2093894	31	12	191	1	0	0.0	15.916666666666666
2564052	1580988	1292	102	2821	1	534	0.413312693498452	27.65686274509804
3445913	2071827	522	13	9	1	0	0.0	0.6923076923076923
2662183	4767612	146	5	17	1	0	0.0	3.4
2282501	2016286	363	26	126	1	0	0.0	4.846153846153846
4133593	3546897	1900	161	330	1	0	0.0	2.049689440993789
2832140	2714476	55	75	1	1	0	0.0	0.013333333333333334
3002746	149804	3847	286	84	1	0	0.0	0.2937062937062937
2696500	1025227	4128	267	111	1	0	0.0	0.4157303370786517
2181723	2941880	70	7	599	1	3	0.04285714285714286	85.57142857142857
