Source	Sink	Source_Followings	Source_Followers	Sink_Followers	Real	Common_Followings	Com_Followings_Ratio	Followers_Ratio
2222049	2689350	272	68	1	1	0	0.0	0.014705882352941176
1841089	2794818	10	5	17	1	0	0.0	3.4
3339475	695352	287	79	84	1	0	0.0	1.0632911392405062
779657	4671575	895	121	1	1	0	0.0	0.008264462809917356
4719440	3667804	1	3	4	1	0	0.0	1.3333333333333333
1501307	1901245	45	37	51	1	18	0.4	1.3783783783783783
1309371	267486	88	112	4	1	14	0.1590909090909091	0.03571428571428571
3077681	3430831	128	23	5	1	0	0.0	0.21739130434782608
2647342	798076	1550	68	5	1	0	0.0	0.07352941176470588
3967002	4727884	299	69	250	1	0	0.0	3.6231884057971016
3798439	260389	812	145	6	1	0	0.0	0.041379310344827586
3338574	1252520	19	6	1443	1	1	0.05263157894736842	240.5
4090769	3476856	469	79	1	1	0	0.0	0.012658227848101266
3984671	1547588	263	57	159	1	0	0.0	2.789473684210526
4853789	1380835	5	3	3	1	0	0.0	1.0
1766274	3980947	2	12	90	1	0	0.0	7.5
2150394	92082	452	25	4	1	0	0.0	0.16
3970139	3755806	105	7	5	1	0	0.0	0.7142857142857143
1432237	863643	149	46	517	1	37	0.2483221476510067	11.23913043478261
4593330	2037672	8083	203	402	1	0	0.0	1.980295566502463
3298667	2172843	944	136	15	1	0	0.0	0.11029411764705882
1749102	2676403	28	6	1	1	0	0.0	0.16666666666666666
1036154	1701317	547	46	6	1	0	0.0	0.13043478260869565
1177809	3861501	77	14	1	1	0	0.0	0.07142857142857142
4628214	3345595	115	46	78	1	0	0.0	1.6956521739130435
3681239	4689300	57	15	2	1	0	0.0	0.13333333333333333
973362	3500507	26	14	3	1	0	0.0	0.21428571428571427
3616745	2750248	62	7	26	1	0	0.0	3.7142857142857144
3411803	666758	1023	157	251	1	0	0.0	1.5987261146496816
3876453	10065	31	4	27	1	1	0.03225806451612903	6.75
36972	4121926	2372	55	10	1	0	0.0	0.18181818181818182
1242964	2873013	1168	767	173	1	0	0.0	0.2255541069100391
2358233	462025	665	46	4	1	0	0.0	0.08695652173913043
3938928	4103612	318	271	932	1	68	0.2138364779874214	3.4391143911439115
2602990	1228727	250	33	343	1	4	0.016	10.393939393939394
2829587	4335145	173	2	2	1	0	0.0	1.0
1072203	4650513	16	35	59	1	0	0.0	1.6857142857142857
3767319	3278871	43	27	6	1	4	0.09302325581395349	0.2222222222222222
424769	457066	435	50	27	1	0	0.0	0.54
2423803	292360	90	25	3	1	0	0.0	0.12
1887709	4423662	28986	217	1	1	0	0.0	0.004608294930875576
4106906	3138417	1068	119	27	1	0	0.0	0.226890756302521
2781337	496063	27	7	6	1	0	0.0	0.8571428571428571
2540494	899343	1	79	10	1	0	0.0	0.12658227848101267
1247786	2768371	359	69	250	1	0	0.0	3.6231884057971016
4845692	1478664	870	60	3	1	0	0.0	0.05
1679441	660674	105	119	458	1	23	0.21904761904761905	3.8487394957983194
4115049	4337018	14	23	137	1	0	0.0	5.956521739130435
1382058	797014	135	31	30	1	0	0.0	0.967741935483871
4811531	3220733	52	9	21	1	0	0.0	2.3333333333333335
4817967	53249	26	4	2	1	0	0.0	0.5
1493930	4284729	42	6	1	1	0	0.0	0.16666666666666666
3575260	1216838	5576	242	585	1	0	0.0	2.4173553719008263
2901712	3958595	7	1	1	1	0	0.0	1.0
3047201	1448332	140	231	299	1	32	0.22857142857142856	1.2943722943722944
2253326	4816096	554	27	65	1	0	0.0	2.4074074074074074
1319584	613560	1989	62	3	1	0	0.0	0.04838709677419355
1063857	4192504	15850	248	3	1	0	0.0	0.012096774193548387
3495830	4857625	87	3	43	1	0	0.0	14.333333333333334
4515355	3585002	8177	21	1	1	0	0.0	0.047619047619047616
607449	4452016	19371	380	41	1	0	0.0	0.10789473684210527
801222	185396	145	146	7	1	0	0.0	0.04794520547945205
2222147	468612	145	26	3	1	0	0.0	0.11538461538461539
719600	4736010	369	7	4	1	0	0.0	0.5714285714285714
1292768	1070952	175	49	24	1	0	0.0	0.4897959183673469
4677853	4727450	164	112	73	1	0	0.0	0.6517857142857143
3035632	3082666	53	3	16	1	0	0.0	5.333333333333333
1285213	4135535	300	21	55	1	0	0.0	2.619047619047619
4785112	4228011	79	84	142	1	18	0.22784810126582278	1.6904761904761905
73377	581754	717	87	38	1	0	0.0	0.4367816091954023
2177381	2862019	25	13	903	1	10	0.4	69.46153846153847
1120505	540762	57	17	142	1	18	0.3157894736842105	8.352941176470589
1172155	3252727	135	21	3	1	0	0.0	0.14285714285714285
1459082	1088962	214	92	2	1	0	0.0	0.021739130434782608
1764736	1440895	23	5	5	1	0	0.0	1.0
3377075	1702258	716	78	55	1	0	0.0	0.7051282051282052
1252520	3160057	26	1443	2358	1	7	0.2692307692307692	1.634095634095634
3078745	4338852	14	4	1	1	0	0.0	0.25
2560101	3262475	82	3	1	1	0	0.0	0.3333333333333333
1839529	4318582	1985	88	5	1	1	0.0005037783375314861	0.056818181818181816
4021807	1279398	359	105	13	1	0	0.0	0.12380952380952381
2411706	67454	339	95	515	1	102	0.3008849557522124	5.421052631578948
645808	4504242	102	68	274	1	43	0.4215686274509804	4.029411764705882
4173567	1536292	240	42	1	1	0	0.0	0.023809523809523808
2950557	3050360	199	499	20	1	0	0.0	0.04008016032064128
1771898	2449603	499	104	138	1	117	0.23446893787575152	1.3269230769230769
2246661	1869014	109	9	59	1	0	0.0	6.555555555555555
1957489	3473602	442	39	6	1	0	0.0	0.15384615384615385
1436668	1315946	404	106	105	1	80	0.19801980198019803	0.9905660377358491
2820405	3563040	62	4	46	1	0	0.0	11.5
2807074	1180772	72	2	237	1	0	0.0	118.5
3344563	2750764	118	20	38	1	0	0.0	1.9
4456233	4570442	105	7	2	1	0	0.0	0.2857142857142857
2816061	3920375	150	40	91	1	4	0.02666666666666667	2.275
3001301	1152330	64	11	15	1	0	0.0	1.3636363636363635
1571637	109551	244	449	119	1	0	0.0	0.2650334075723831
4062175	1998250	8522	248	490	1	0	0.0	1.9758064516129032
3050544	3915121	147	16	13	1	0	0.0	0.8125
1894821	3160057	11	2	2358	1	2	0.18181818181818182	1179.0
1636298	1013836	1158	99	3	1	0	0.0	0.030303030303030304
1559960	4670472	359	20	28	1	0	0.0	1.4
2795148	985118	23	3	1	1	0	0.0	0.3333333333333333
2647342	1650488	1550	68	11	1	0	0.0	0.16176470588235295
2360971	1120397	40	9	7	1	0	0.0	0.7777777777777778
4645113	1274703	1195	143	3	1	0	0.0	0.02097902097902098
666212	3840026	1	3	278	1	0	0.0	92.66666666666667
2085361	3604705	251	120	33	1	0	0.0	0.275
1057064	2092317	443	26	31	1	0	0.0	1.1923076923076923
500744	204016	299	51	22	1	0	0.0	0.43137254901960786
1280405	914571	302	25	66	1	0	0.0	2.64
4549248	1573060	907	280	18	1	0	0.0	0.06428571428571428
4097525	4509085	24	10	40	1	0	0.0	4.0
4740236	912750	53	40	13	1	0	0.0	0.325
1567043	4788868	1448	40	2	1	0	0.0	0.05
973624	1414239	3161	131	4	1	0	0.0	0.030534351145038167
3840026	1749008	468	278	1	1	0	0.0	0.0035971223021582736
3438449	2896906	147	52	1193	1	20	0.1360544217687075	22.942307692307693
4037428	40565	37	5	96	1	1	0.02702702702702703	19.2
3106877	3409150	1266	51	106	1	0	0.0	2.0784313725490198
1977657	4588478	1990	141	87	1	0	0.0	0.6170212765957447
930038	4757925	142	59	54	1	0	0.0	0.9152542372881356
4516585	2034082	79	6	3	1	0	0.0	0.5
2337678	973393	352	44	930	1	0	0.0	21.136363636363637
3908200	4836679	32	3	446	1	5	0.15625	148.66666666666666
840239	3432288	22	7	222	1	0	0.0	31.714285714285715
3214219	3766535	5	3	131	1	2	0.4	43.666666666666664
1782775	486466	22	10	66	1	0	0.0	6.6
1517818	2053722	70	15	3	1	0	0.0	0.2
4597927	2618037	54	6	1	1	0	0.0	0.16666666666666666
3115851	2391178	20	13	282	1	6	0.3	21.692307692307693
3168312	4234725	93	4	70	1	0	0.0	17.5
648920	3232450	314	61	11	1	0	0.0	0.18032786885245902
845108	428899	60	3	2	1	0	0.0	0.6666666666666666
154306	2658759	15	42	175	1	1	0.06666666666666667	4.166666666666667
2242848	3758996	383	24	1	1	0	0.0	0.041666666666666664
3845148	144478	3928	44	63	1	0	0.0	1.4318181818181819
3196759	4267737	440	57	360	1	0	0.0	6.315789473684211
2072729	4395196	11	6	2	1	0	0.0	0.3333333333333333
3923749	2495070	198	9	135	1	2	0.010101010101010102	15.0
3710532	2782931	54	14	64	1	8	0.14814814814814814	4.571428571428571
3327738	448517	121	39	625	1	2	0.01652892561983471	16.025641025641026
4277632	1359844	2	1	2	1	0	0.0	2.0
1118721	3409441	38	5	8	1	0	0.0	1.6
2120140	28853	6305	453	165	1	0	0.0	0.36423841059602646
3400444	2571854	10	41	209	1	0	0.0	5.097560975609756
3898650	2485993	91	22	8	1	0	0.0	0.36363636363636365
2886144	3796455	32	7	6	1	0	0.0	0.8571428571428571
1637716	3629608	7	4	10	1	0	0.0	2.5
3240755	1428978	170	21	4	1	0	0.0	0.19047619047619047
4312522	2381188	152	100	860	1	2	0.013157894736842105	8.6
1931937	1731617	220	46	14	1	0	0.0	0.30434782608695654
1349814	4520863	1056	49	3432	1	29	0.027462121212121212	70.04081632653062
2460458	1322126	77	42	16	1	0	0.0	0.38095238095238093
2456106	224284	395	46	4	1	0	0.0	0.08695652173913043
2303294	483978	1515	185	2	1	0	0.0	0.010810810810810811
2124547	3780051	839	56	1	1	0	0.0	0.017857142857142856
958177	3670267	722	91	18	1	0	0.0	0.1978021978021978
2019864	2611766	41	9	2	1	0	0.0	0.2222222222222222
1550112	2744944	82	6	274	1	10	0.12195121951219512	45.666666666666664
1055882	486205	257	10	489	1	7	0.027237354085603113	48.9
554210	2654333	79	17	1381	1	0	0.0	81.23529411764706
4737279	1228608	573	157	294	1	0	0.0	1.872611464968153
621785	4137391	65	16	109	1	1	0.015384615384615385	6.8125
4237235	3412838	852	318	2	1	0	0.0	0.006289308176100629
296752	4802235	37	5	12	1	0	0.0	2.4
920468	2283134	1609	103	22	1	0	0.0	0.21359223300970873
3633734	20667	43	9	5	1	3	0.06976744186046512	0.5555555555555556
136767	1308199	527	33	1003	1	11	0.020872865275142316	30.393939393939394
2443201	2048153	669	75	13	1	0	0.0	0.17333333333333334
3182046	1406167	187	30	156	1	0	0.0	5.2
3650157	3914135	1038	32	2152	1	296	0.28516377649325625	67.25
3300509	322603	5	1	2	1	0	0.0	2.0
4381145	4211803	29	19	59	1	17	0.5862068965517241	3.1052631578947367
4248238	468129	42	4	3	1	0	0.0	0.75
2111786	1779035	30	7	359	1	0	0.0	51.285714285714285
4170730	2173484	682	57	6	1	0	0.0	0.10526315789473684
648904	3250341	65	115	3	1	0	0.0	0.02608695652173913
3279717	2370343	233	15	13	1	0	0.0	0.8666666666666667
275700	4471573	271	14	1218	1	0	0.0	87.0
4704485	96454	34	2	53	1	4	0.11764705882352941	26.5
4662138	1444482	241	44	43	1	0	0.0	0.9772727272727273
13980	4853234	381	37	1256	1	11	0.028871391076115485	33.945945945945944
856633	2829018	8	4	10	1	0	0.0	2.5
172361	842322	495	82	2	1	0	0.0	0.024390243902439025
1847355	2572993	47	3	55	1	1	0.02127659574468085	18.333333333333332
2067060	1389617	716	81	482	1	117	0.1634078212290503	5.950617283950617
914951	1738725	107	17	46	1	19	0.17757009345794392	2.7058823529411766
1778718	2517998	98	187	228	1	20	0.20408163265306123	1.2192513368983957
4792793	3882320	60	14	10	1	0	0.0	0.7142857142857143
3481139	1795477	829	168	16	1	0	0.0	0.09523809523809523
4338728	1885669	182	18	10	1	0	0.0	0.5555555555555556
1747403	1480297	226	21	1	1	0	0.0	0.047619047619047616
3995686	2323217	6154	113	867	1	0	0.0	7.672566371681416
1039932	2057245	813	147	1	1	0	0.0	0.006802721088435374
3689884	2808747	176	3	635	1	20	0.11363636363636363	211.66666666666666
1450322	3946068	72	16	13	1	0	0.0	0.8125
3180100	4657888	931	83	1789	1	8	0.008592910848549946	21.55421686746988
593740	1046807	62807	1107	13	1	0	0.0	0.011743450767841012
1490274	2011731	276	25	57	1	0	0.0	2.28
1776854	3252655	107	16	4	1	0	0.0	0.25
1670862	2968790	247	77	1	1	0	0.0	0.012987012987012988
10117	596601	132	50	178	1	55	0.4166666666666667	3.56
842600	411381	5	6	33	1	4	0.8	5.5
3133677	2257012	13	4	40	1	0	0.0	10.0
3053301	426101	143	170	1	1	0	0.0	0.0058823529411764705
27545	1207223	74	17	6	1	0	0.0	0.35294117647058826
1381779	2370759	441	92	18	1	0	0.0	0.1956521739130435
1072449	3237295	43	8	57	1	8	0.18604651162790697	7.125
1208991	209434	21	8	12	1	0	0.0	1.5
4036898	892512	683	182	1505	1	164	0.24011713030746706	8.26923076923077
2862019	2591915	57	903	5	1	3	0.05263157894736842	0.005537098560354375
1648492	2956553	24	19	610	1	10	0.4166666666666667	32.10526315789474
494448	3379462	367	38	57	1	0	0.0	1.5
3706644	4272512	3	1	116	1	0	0.0	116.0
198215	1186737	34	7	105	1	0	0.0	15.0
2715533	3839688	233	103	234	1	17	0.07296137339055794	2.2718446601941746
331118	3890957	69	1	1	1	0	0.0	1.0
1099203	2853969	313	74	1051	1	19	0.06070287539936102	14.202702702702704
3354770	772204	175	67	4	1	0	0.0	0.05970149253731343
690695	3189690	135	80	6	1	0	0.0	0.075
1887772	1113472	17	21	2	1	0	0.0	0.09523809523809523
2943564	2820811	123	29	29	1	0	0.0	1.0
2653141	3281532	127	16	48	1	0	0.0	3.0
1943259	3823834	1765	78	2	1	0	0.0	0.02564102564102564
4365143	38817	75	2	4	1	0	0.0	2.0
4354177	3126564	111	53	6	1	0	0.0	0.11320754716981132
3418037	1519976	8	57	11	1	0	0.0	0.19298245614035087
3144238	1056651	28456	326	64	1	0	0.0	0.19631901840490798
1285105	2506679	112	20	2	1	0	0.0	0.1
1946674	2308237	137	108	8	1	0	0.0	0.07407407407407407
1762118	606170	5	11	216	1	0	0.0	19.636363636363637
1063233	763168	672	97	49	1	0	0.0	0.5051546391752577
3055928	4748061	220	17	1	1	0	0.0	0.058823529411764705
3482725	2707418	54	96	500	1	0	0.0	5.208333333333333
4014551	4474156	23	247	145	1	6	0.2608695652173913	0.5870445344129555
1872442	3058112	438	29	43	1	0	0.0	1.4827586206896552
3660943	774215	555	12	3	1	0	0.0	0.25
3802719	3246967	3170	91	19	1	0	0.0	0.2087912087912088
1535773	320845	135	86	163	1	0	0.0	1.8953488372093024
3611774	3548998	623	32	112	1	68	0.10914927768860354	3.5
2431423	3726775	646	39	325	1	0	0.0	8.333333333333334
1436059	3991425	118	25	5	1	0	0.0	0.2
2982390	2967416	452	34	2	1	0	0.0	0.058823529411764705
2111855	4432720	290	40	4	1	0	0.0	0.1
3740128	1698119	107	24	471	1	7	0.06542056074766354	19.625
3431771	2571506	63	28	11	1	0	0.0	0.39285714285714285
2799101	4325812	527	154	22	1	0	0.0	0.14285714285714285
713575	1370912	219	30	23	1	28	0.1278538812785388	0.7666666666666667
4356347	3270348	137	45	107	1	0	0.0	2.3777777777777778
4057701	2000752	1	32	1592	1	0	0.0	49.75
3208904	3702208	18	3	468	1	0	0.0	156.0
1558900	2335027	22	11	213	1	10	0.45454545454545453	19.363636363636363
97186	1834513	101	20	35	1	1	0.009900990099009901	1.75
959103	19971	383	103	27	1	0	0.0	0.2621359223300971
2307763	1413498	94	34	14	1	0	0.0	0.4117647058823529
2666799	2539432	40	7	3	1	0	0.0	0.42857142857142855
2642496	425311	450	66	57	1	0	0.0	0.8636363636363636
3405599	2756053	19	197	2	1	0	0.0	0.01015228426395939
1344759	3807819	2679	276	151	1	0	0.0	0.5471014492753623
4035124	4739949	1496	77	126	1	0	0.0	1.6363636363636365
2040859	1029571	139	14	55	1	0	0.0	3.9285714285714284
701411	1104135	136	2	2	1	0	0.0	1.0
3142164	3986905	1180	51	64	1	0	0.0	1.2549019607843137
4449089	3704783	718	17	13	1	0	0.0	0.7647058823529411
269982	3554943	9020	351	73	1	0	0.0	0.20797720797720798
761899	671278	35	4	2	1	1	0.02857142857142857	0.5
3342179	3111961	398	51	15	1	0	0.0	0.29411764705882354
3632243	1116703	79	15	533	1	22	0.27848101265822783	35.53333333333333
3449193	1526684	216	317	4	1	0	0.0	0.012618296529968454
2635844	336448	480	32	2	1	0	0.0	0.0625
1339664	2533668	6683	228	695	1	0	0.0	3.0482456140350878
1161753	2343253	130	40	1882	1	22	0.16923076923076924	47.05
468518	2841541	4	10	67	1	0	0.0	6.7
1796080	35963	2237	316	208	1	0	0.0	0.6582278481012658
1811092	3931206	196	16	6	1	0	0.0	0.375
3257101	3004250	14	5	852	1	1	0.07142857142857142	170.4
4437948	4490293	64	63	177	1	0	0.0	2.8095238095238093
480180	1169872	705	56	91	1	0	0.0	1.625
3667480	1234459	29	27	16	1	0	0.0	0.5925925925925926
747739	3135111	1955	45	30	1	0	0.0	0.6666666666666666
1067043	2814835	72	6	4	1	0	0.0	0.6666666666666666
222227	3132939	311	35	1196	1	16	0.05144694533762058	34.17142857142857
1356978	4154834	34	26	36	1	24	0.7058823529411765	1.3846153846153846
1015054	3989877	18	1	2	1	0	0.0	2.0
858401	2934316	30	1	537	1	0	0.0	537.0
1437646	1308967	1753	253	10	1	0	0.0	0.039525691699604744
1500090	1068679	432	88	25	1	0	0.0	0.2840909090909091
1074569	4211250	68	12	2	1	0	0.0	0.16666666666666666
3811516	135360	111	28	333	1	24	0.21621621621621623	11.892857142857142
4758078	666439	23	10	35	1	2	0.08695652173913043	3.5
3894694	1078085	33	25	3	1	0	0.0	0.12
2327303	1840280	11	6	755	1	2	0.18181818181818182	125.83333333333333
1796080	2949661	2237	316	53	1	0	0.0	0.16772151898734178
2527938	1852285	286	34	10	1	0	0.0	0.29411764705882354
2851916	31260	728	167	41	1	0	0.0	0.24550898203592814
2062093	3914514	45	8	35	1	0	0.0	4.375
189459	3783223	184	21	122	1	0	0.0	5.809523809523809
174919	1498189	237	51	1	1	0	0.0	0.0196078431372549
2409574	396561	211	20	357	1	31	0.14691943127962084	17.85
1264613	2586853	97	21	210	1	11	0.1134020618556701	10.0
1804173	4103612	22	7	932	1	7	0.3181818181818182	133.14285714285714
1158858	322851	146	34	26	1	0	0.0	0.7647058823529411
4460816	4228012	1298	87	14	1	0	0.0	0.16091954022988506
1383181	888531	240	44	48	1	0	0.0	1.0909090909090908
1906021	1951941	99	18	3	1	0	0.0	0.16666666666666666
3561896	599880	275	68	305	1	17	0.06181818181818182	4.485294117647059
2657467	1227555	6	2	4	1	2	0.3333333333333333	2.0
478756	3388539	43	7	7	1	0	0.0	1.0
3402096	1193329	162	5	1	1	0	0.0	0.2
4744878	2414905	1896	68	225	1	0	0.0	3.3088235294117645
3881953	842357	103	8	23	1	0	0.0	2.875
974940	2323475	366	173	150	1	74	0.20218579234972678	0.8670520231213873
302204	256031	3449	366	51	1	0	0.0	0.13934426229508196
2014034	3093370	38	8	5	1	0	0.0	0.625
3698324	337630	838	111	242	1	0	0.0	2.18018018018018
3477164	3708609	2851	80	773	1	0	0.0	9.6625
4517979	2721895	2055	104	2	1	0	0.0	0.019230769230769232
3430331	1983396	116	13	1	1	0	0.0	0.07692307692307693
3712732	2176779	21	118	246	1	16	0.7619047619047619	2.0847457627118646
3317290	3166546	267	23	4	1	0	0.0	0.17391304347826086
589624	1282162	24	4	179	1	0	0.0	44.75
1445377	2561031	2001	95	1	1	0	0.0	0.010526315789473684
31819	2606571	3334	75	1	1	0	0.0	0.013333333333333334
3851924	2208610	66	2	186	1	7	0.10606060606060606	93.0
4680700	4096302	232	53	351	1	18	0.07758620689655173	6.622641509433962
3846758	3644422	791	192	6	1	0	0.0	0.03125
3708140	315875	283	69	28	1	0	0.0	0.4057971014492754
4722378	3966238	191	70	61	1	0	0.0	0.8714285714285714
2183328	277046	67	48	62	1	24	0.3582089552238806	1.2916666666666667
4545281	4280022	33	10	67	1	25	0.7575757575757576	6.7
4291257	104914	20	5	25	1	0	0.0	5.0
1059374	4787802	173	16	4	1	0	0.0	0.25
4028030	3089078	50	3	23	1	0	0.0	7.666666666666667
1331164	2209135	27	3	290	1	0	0.0	96.66666666666667
4777016	93608	813	69	49	1	0	0.0	0.7101449275362319
1897168	2155506	1905	85	1	1	0	0.0	0.011764705882352941
3805937	71463	1	2	2	1	0	0.0	1.0
2791310	3954325	132	14	1743	1	5	0.03787878787878788	124.5
3172700	2351433	1547	41	3	1	0	0.0	0.07317073170731707
580293	1501207	13	739	28	1	0	0.0	0.037889039242219216
3894354	4852497	127	6	21	1	0	0.0	3.5
2860545	1171914	38	4	2431	1	4	0.10526315789473684	607.75
646593	4731915	80	17	23	1	0	0.0	1.3529411764705883
4121239	2381642	5330	64	63	1	0	0.0	0.984375
2186509	3957190	44	4	2	1	0	0.0	0.5
615890	3985868	2229	239	97	1	0	0.0	0.40585774058577406
3340807	3476744	87	66	154	1	0	0.0	2.3333333333333335
3977529	1200594	142	9	16	1	0	0.0	1.7777777777777777
2284186	213604	64	12	3	1	0	0.0	0.25
157174	3876737	407	99	2951	1	10	0.02457002457002457	29.80808080808081
2354885	4082917	105	137	7	1	0	0.0	0.051094890510948905
240699	2545211	43	7	80	1	0	0.0	11.428571428571429
1500669	4268239	179	11	1117	1	16	0.0893854748603352	101.54545454545455
1399629	4334721	92	50	9	1	5	0.05434782608695652	0.18
4786397	1250021	216	147	4637	1	30	0.1388888888888889	31.54421768707483
1553894	1327376	584	157	1291	1	42	0.07191780821917808	8.222929936305732
1001891	3503400	41	85	616	1	13	0.3170731707317073	7.247058823529412
2843837	4834652	15	90	22	1	0	0.0	0.24444444444444444
1081607	1994122	493	29	19	1	0	0.0	0.6551724137931034
4563180	3398363	799	151	3	1	0	0.0	0.019867549668874173
1646053	1397719	64	21	8	1	0	0.0	0.38095238095238093
1902413	1416543	507	43	1	1	0	0.0	0.023255813953488372
1490274	1233374	276	25	1	1	0	0.0	0.04
2826186	3555447	107	52	148	1	6	0.056074766355140186	2.8461538461538463
4449113	472636	64	5	1	1	0	0.0	0.2
4462717	4378327	267	30	4	1	0	0.0	0.13333333333333333
3315905	3050632	471	52	1	1	0	0.0	0.019230769230769232
3997049	3593666	1189	142	451	1	38	0.031959629941127	3.176056338028169
1815330	2451997	367	73	7	1	0	0.0	0.0958904109589041
1912105	2877137	421	79	1	1	0	0.0	0.012658227848101266
1558900	3925270	22	11	96	1	12	0.5454545454545454	8.727272727272727
1908049	2018881	20	9	1284	1	1	0.05	142.66666666666666
1598473	509324	152	55	490	1	0	0.0	8.909090909090908
3478899	646796	156	53	1	1	0	0.0	0.018867924528301886
4503106	1017205	509	19	9	1	0	0.0	0.47368421052631576
192297	2738470	73	46	55	1	0	0.0	1.1956521739130435
1863103	1038120	14	1	1	1	0	0.0	1.0
91412	2487223	193	91	2	1	0	0.0	0.02197802197802198
2542832	1436668	1	16	106	1	0	0.0	6.625
3746396	1005927	3	1	95	1	1	0.3333333333333333	95.0
4393406	1475851	528	55	500	1	22	0.041666666666666664	9.090909090909092
1945703	558621	35	188	171	1	0	0.0	0.9095744680851063
3438449	3592449	147	52	131	1	27	0.1836734693877551	2.519230769230769
3718695	4123333	450	147	95	1	14	0.03111111111111111	0.6462585034013606
4845060	1185706	250	32	192	1	0	0.0	6.0
3028371	2023713	52	87	269	1	14	0.2692307692307692	3.0919540229885056
659480	576367	1649	518	30	1	0	0.0	0.05791505791505792
3473048	4243769	250	23	74	1	3	0.012	3.217391304347826
2215885	3277401	246	59	8	1	0	0.0	0.13559322033898305
1722237	4217558	201	24	598	1	31	0.15422885572139303	24.916666666666668
2436470	2696093	2248	194	73	1	0	0.0	0.37628865979381443
2688858	1843507	576	92	537	1	47	0.08159722222222222	5.836956521739131
3634039	3500854	54	35	114	1	28	0.5185185185185185	3.257142857142857
3413134	2656820	501	873	3	1	0	0.0	0.003436426116838488
4796456	1734716	837	4	1	1	0	0.0	0.25
1974261	2147720	138	14	1608	1	23	0.16666666666666666	114.85714285714286
2464316	2544472	174	18	57	1	0	0.0	3.1666666666666665
3916621	3824547	399	41	1075	1	9	0.022556390977443608	26.21951219512195
2836982	3252636	204	24	5	1	0	0.0	0.20833333333333334
3254690	2760211	121	21	1	1	0	0.0	0.047619047619047616
1664495	494390	543	134	2	1	0	0.0	0.014925373134328358
4575476	768269	333	29	667	1	9	0.02702702702702703	23.0
3414740	1676470	2484	92	123	1	0	0.0	1.3369565217391304
2896173	2679021	42	1	1	1	0	0.0	1.0
415729	2456555	269	121	12	1	0	0.0	0.09917355371900827
2095684	2098014	235	74	758	1	12	0.05106382978723404	10.243243243243244
2343245	3499985	230	19	40	1	0	0.0	2.1052631578947367
4145690	2950784	52	73	11	1	0	0.0	0.1506849315068493
4592066	4672834	75	24	2	1	0	0.0	0.08333333333333333
2339440	5604	1363	87	25	1	0	0.0	0.28735632183908044
376404	125465	1790	193	119	1	0	0.0	0.616580310880829
2426489	2888974	2911	521	197	1	160	0.05496392992098935	0.3781190019193858
1299788	3588094	132	48	120	1	0	0.0	2.5
4548429	2404411	12	2	1841	1	0	0.0	920.5
4057980	2209135	297	29	290	1	2	0.006734006734006734	10.0
3447655	2839039	52	13	253	1	0	0.0	19.46153846153846
2339318	2467568	63	9	39	1	0	0.0	4.333333333333333
641010	3416450	6	2	1	1	0	0.0	0.5
3270933	2486981	492	81	2	1	0	0.0	0.024691358024691357
2747950	3920288	79	9	2	1	0	0.0	0.2222222222222222
2391698	2656828	120	24	13	1	0	0.0	0.5416666666666666
267263	4118983	24	755	8	1	5	0.20833333333333334	0.010596026490066225
2059077	1959410	36	2	19	1	0	0.0	9.5
4858522	4406571	2	113	7	1	0	0.0	0.061946902654867256
4183980	4236712	72	39	24	1	8	0.1111111111111111	0.6153846153846154
1280267	3095732	154	69	15	1	0	0.0	0.21739130434782608
4154414	3975713	27	62	1	1	0	0.0	0.016129032258064516
4238001	1854026	61163	869	13	1	0	0.0	0.014959723820483314
1548569	1308199	6	1	1003	1	0	0.0	1003.0
4458947	612318	5	1	1	1	0	0.0	1.0
3662626	2264113	464	52	5	1	0	0.0	0.09615384615384616
49336	2176771	132	14	1	1	0	0.0	0.07142857142857142
3176788	828570	1038	95	27	1	0	0.0	0.28421052631578947
331118	357943	69	1	1	1	0	0.0	1.0
2113984	2645652	505	49	3	1	0	0.0	0.061224489795918366
1450960	3798618	135	8	1	1	0	0.0	0.125
3353207	1600498	1465	79	1	1	0	0.0	0.012658227848101266
788553	3770661	83	46	106	1	41	0.4939759036144578	2.3043478260869565
91412	4853234	193	91	1256	1	41	0.21243523316062177	13.802197802197803
4137391	2308170	88	109	23	1	22	0.25	0.21100917431192662
2936385	948997	312	374	221	1	0	0.0	0.5909090909090909
3752398	4316209	25	7	215	1	5	0.2	30.714285714285715
2094132	1679441	64	321	119	1	11	0.171875	0.3707165109034268
3257180	4280587	346	110	16	1	0	0.0	0.14545454545454545
4133036	860492	564	41	2	1	0	0.0	0.04878048780487805
866252	2926409	669	89	169	1	37	0.05530642750373692	1.898876404494382
4481140	2044271	32	1	1	1	0	0.0	1.0
3280484	2617572	2345	424	26	1	0	0.0	0.06132075471698113
1782775	2811934	22	10	163	1	0	0.0	16.3
4497461	1969145	94	23	12	1	0	0.0	0.5217391304347826
4835245	4805051	8	3	94	1	2	0.25	31.333333333333332
635715	2310575	389	149	24	1	0	0.0	0.1610738255033557
4805020	1892900	278	41	36	1	0	0.0	0.8780487804878049
1845695	1831680	69	12	4	1	0	0.0	0.3333333333333333
3260109	1037213	176	542	36	1	7	0.03977272727272727	0.06642066420664207
522588	3948737	20093	496	1	1	0	0.0	0.0020161290322580645
225865	3630634	23	3	6	1	0	0.0	2.0
